transaction_id,transaction_date,type,item_id,qty,uom,from_location,to_location,reference,lot_number,user_id,unit_cost
IT-001641,2025-10-20,SO Issue,A-20076,-1,EA,A-02-4,SHIPPING,SO-26395,,E083,721.1800000000001
IT-001013,2025-10-21,SO Issue,A-20090,-5,EA,F-05-3,SHIPPING,SO-26162,,E081,821.3000000000001
IT-001073,2025-10-21,SO Issue,A-20043,-3,EA,C-28-4,SHIPPING,SO-26179,,E081,1336.88
IT-001547,2025-10-21,SO Issue,A-20065,-2,EA,F-25-5,SHIPPING,SO-26354,,E104,798.0
IT-000430,2025-10-22,PO Receipt,P-20112,250,EA,RECEIVING,D-17-5,PO-31196,L251022-543,E105,26.88
IT-000431,2025-10-22,PO Receipt,P-20050,177,EA,RECEIVING,A-18-2,PO-31196,L251022-894,E100,12.84
IT-000997,2025-10-22,SO Issue,A-20076,-2,EA,D-18-2,SHIPPING,SO-26154,,E077,721.1800000000001
IT-001009,2025-10-22,SO Issue,A-20063,-1,EA,B-18-5,SHIPPING,SO-26159,,E076,1372.91
IT-000298,2025-10-23,PO Receipt,P-10091,139,BX,RECEIVING,D-24-5,PO-31136,L251023-159,E104,19.2
IT-000299,2025-10-23,PO Receipt,P-20007,156,EA,RECEIVING,B-22-2,PO-31136,L251023-122,E083,25.82
IT-000406,2025-10-23,PO Receipt,P-10049,168,BX,RECEIVING,D-16-5,PO-31187,L251023-102,E105,9.85
IT-000407,2025-10-23,PO Receipt,P-10070,500,EA,RECEIVING,B-29-2,PO-31187,L251023-786,E077,3.15
IT-000805,2025-10-23,SO Issue,A-20063,-2,EA,D-32-1,SHIPPING,SO-26084,,E104,1372.91
IT-001112,2025-10-23,SO Issue,A-20033,-3,EA,D-12-5,SHIPPING,SO-26194,,E103,328.62
IT-001113,2025-10-23,SO Issue,A-20053,-1,EA,C-17-5,SHIPPING,SO-26194,,E102,695.65
IT-001118,2025-10-23,SO Issue,A-20090,-5,EA,A-03-3,SHIPPING,SO-26196,,E105,821.3000000000001
IT-001254,2025-10-23,SO Issue,A-20022,-5,EA,A-25-1,SHIPPING,SO-26240,,E102,155.41
IT-001257,2025-10-23,SO Issue,A-20061,-2,EA,E-03-1,SHIPPING,SO-26240,,E106,175.52
IT-001589,2025-10-23,SO Issue,A-20031,-2,EA,C-37-5,SHIPPING,SO-26375,,E078,128.84
IT-001591,2025-10-23,SO Issue,A-20022,-5,EA,A-25-1,SHIPPING,SO-26375,,E079,155.41
IT-001644,2025-10-23,SO Issue,A-20030,-2,EA,E-29-1,SHIPPING,SO-26396,,E078,176.98
IT-001673,2025-10-23,SO Issue,A-20077,-3,EA,E-22-5,SHIPPING,SO-26404,,E103,869.98
IT-001224,2025-10-24,SO Issue,A-20043,-1,EA,B-18-5,SHIPPING,SO-26228,,E103,1336.88
IT-001230,2025-10-24,SO Issue,A-20033,-2,EA,C-33-3,SHIPPING,SO-26230,,E102,328.62
IT-001256,2025-10-24,SO Issue,A-20034,-5,EA,D-31-2,SHIPPING,SO-26240,,E080,111.33
IT-001670,2025-10-24,SO Issue,A-20043,-3,EA,D-23-3,SHIPPING,SO-26404,,E078,1336.88
IT-000695,2025-10-25,SO Issue,A-20043,-1,EA,E-03-3,SHIPPING,SO-26044,,E082,1336.88
IT-001016,2025-10-25,SO Issue,A-20070,-2,EA,E-02-5,SHIPPING,SO-26162,,E077,1739.22
IT-001570,2025-10-25,SO Issue,A-20090,-1,EA,A-37-5,SHIPPING,SO-26363,,E106,821.3000000000001
IT-001572,2025-10-25,SO Issue,A-20061,-1,EA,D-28-1,SHIPPING,SO-26363,,E083,175.52
IT-001689,2025-10-25,SO Issue,A-20114,-1,EA,B-07-2,SHIPPING,SO-26411,,E079,244.69
IT-000050,2025-10-26,PO Receipt,P-20028,10,EA,RECEIVING,F-10-4,PO-31023,L251026-912,E103,39.64
IT-000051,2025-10-26,PO Receipt,P-20085,198,EA,RECEIVING,E-07-5,PO-31023,L251026-234,E105,1.16
IT-001015,2025-10-26,SO Issue,A-20110,-5,EA,A-26-1,SHIPPING,SO-26162,,E079,2979.18
IT-001182,2025-10-26,SO Issue,A-20090,-5,EA,E-34-5,SHIPPING,SO-26217,,E083,821.3000000000001
IT-001220,2025-10-26,SO Issue,A-20110,-2,EA,F-08-5,SHIPPING,SO-26228,,E102,2979.18
IT-001309,2025-10-26,SO Issue,A-20087,-5,EA,A-37-5,SHIPPING,SO-26260,,E079,333.06
IT-001482,2025-10-26,SO Issue,A-20031,-3,EA,B-37-2,SHIPPING,SO-26326,,E100,128.84
IT-000290,2025-10-27,PO Receipt,P-20080,25,EA,RECEIVING,F-25-5,PO-31132,L251027-416,E079,11.25
IT-000291,2025-10-27,PO Receipt,P-20046,250,EA,RECEIVING,F-28-3,PO-31132,L251027-641,E103,13.76
IT-000292,2025-10-27,PO Receipt,P-20000,10,EA,RECEIVING,B-19-1,PO-31132,L251027-998,E105,55.43
IT-000293,2025-10-27,PO Receipt,P-20080,20,EA,RECEIVING,E-16-1,PO-31132,L251027-338,E104,11.25
IT-000344,2025-10-27,PO Receipt,P-20059,250,EA,RECEIVING,B-35-4,PO-31156,L251027-414,E081,9.370000000000001
IT-000345,2025-10-27,PO Receipt,P-20059,25,EA,RECEIVING,B-03-2,PO-31156,L251027-340,E080,9.370000000000001
IT-000999,2025-10-27,SO Issue,A-20022,-5,EA,D-19-4,SHIPPING,SO-26154,,E080,155.41
IT-000083,2025-10-28,PO Receipt,P-20091,112,EA,RECEIVING,B-36-3,PO-31035,L251028-989,E077,12.05
IT-000084,2025-10-28,PO Receipt,P-20006,112,EA,RECEIVING,B-33-5,PO-31035,L251028-621,E082,0.2
IT-000144,2025-10-28,PO Receipt,P-20081,126,EA,RECEIVING,C-26-4,PO-31060,L251028-452,E100,19.19
IT-000354,2025-10-28,PO Receipt,P-10077,281,GA,RECEIVING,C-24-1,PO-31163,L251028-821,E099,27.8
IT-000355,2025-10-28,PO Receipt,P-10077,281,GA,RECEIVING,D-18-5,PO-31163,L251028-470,E076,27.8
IT-000356,2025-10-28,PO Receipt,P-10035,250,EA,RECEIVING,A-17-4,PO-31163,L251028-692,E105,21.4
IT-001014,2025-10-28,SO Issue,A-20040,-2,EA,B-07-2,SHIPPING,SO-26162,,E103,210.93
IT-001114,2025-10-28,SO Issue,A-20043,-1,EA,C-37-4,SHIPPING,SO-26194,,E081,1336.88
IT-001183,2025-10-28,SO Issue,A-20107,-2,EA,E-34-5,SHIPPING,SO-26217,,E104,2631.9500000000003
IT-001643,2025-10-28,SO Issue,A-20070,-5,EA,E-30-3,SHIPPING,SO-26395,,E081,1739.22
IT-000847,2025-10-29,SO Issue,A-20038,-5,EA,A-15-3,SHIPPING,SO-26098,,E080,1997.97
IT-000850,2025-10-29,SO Issue,A-20036,-1,EA,D-23-2,SHIPPING,SO-26098,,E079,2945.65
IT-001678,2025-10-29,SO Issue,A-20073,-1,EA,D-21-5,SHIPPING,SO-26407,,E103,496.53000000000003
IT-001359,2025-10-30,SO Issue,A-20093,-2,EA,C-36-5,SHIPPING,SO-26278,,E080,2017.22
IT-001612,2025-10-30,SO Issue,A-20092,-1,EA,C-02-5,SHIPPING,SO-26382,,E077,1915.78
IT-000300,2025-10-31,PO Receipt,P-20099,10,EA,RECEIVING,E-29-5,PO-31137,L251031-941,E079,0.77
IT-000301,2025-10-31,PO Receipt,P-20024,103,EA,RECEIVING,F-09-2,PO-31137,L251031-385,E083,0.38
IT-000302,2025-10-31,PO Receipt,P-10063,100,BD,RECEIVING,B-35-3,PO-31137,L251031-663,E078,31.0
IT-000303,2025-10-31,PO Receipt,P-20029,250,EA,RECEIVING,A-38-3,PO-31137,L251031-674,E102,0.71
IT-000849,2025-10-31,SO Issue,A-20020,-3,EA,C-02-5,SHIPPING,SO-26098,,E077,316.62
IT-001119,2025-10-31,SO Issue,A-20020,-1,EA,B-12-1,SHIPPING,SO-26196,,E099,316.62
IT-001229,2025-10-31,SO Issue,A-20072,-3,EA,D-31-5,SHIPPING,SO-26230,,E103,402.48
IT-001538,2025-10-31,SO Issue,A-20013,-3,EA,A-05-2,SHIPPING,SO-26351,,E103,162.20000000000002
IT-001590,2025-10-31,SO Issue,A-20092,-3,EA,D-38-1,SHIPPING,SO-26375,,E102,1915.78
IT-001669,2025-10-31,SO Issue,A-20107,-3,EA,E-03-3,SHIPPING,SO-26404,,E081,2631.9500000000003
IT-001671,2025-10-31,SO Issue,A-20063,-3,EA,C-11-2,SHIPPING,SO-26404,,E104,1372.91
IT-001681,2025-10-31,SO Issue,A-20043,-1,EA,B-12-1,SHIPPING,SO-26409,,E080,1336.88
IT-000506,2025-11-01,PO Receipt,P-20052,50,EA,RECEIVING,F-31-2,PO-31231,L251101-105,E105,10.49
IT-000507,2025-11-01,PO Receipt,P-20048,25,EA,RECEIVING,C-05-4,PO-31231,L251101-293,E080,55.620000000000005
IT-000508,2025-11-01,PO Receipt,P-20000,50,EA,RECEIVING,C-10-4,PO-31231,L251101-658,E083,55.43
IT-000631,2025-11-01,SO Issue,A-20063,-3,EA,B-29-5,SHIPPING,SO-26022,,E078,1372.91
IT-000632,2025-11-01,SO Issue,A-20087,-5,EA,D-22-2,SHIPPING,SO-26022,,E099,333.06
IT-001221,2025-11-01,SO Issue,A-20078,-3,EA,D-23-2,SHIPPING,SO-26228,,E077,704.75
IT-001228,2025-11-01,SO Issue,A-20114,-3,EA,A-36-2,SHIPPING,SO-26230,,E106,244.69
IT-001461,2025-11-01,SO Issue,A-20078,-1,EA,A-14-1,SHIPPING,SO-26317,,E101,704.75
IT-001573,2025-11-01,SO Issue,A-20034,-5,EA,D-28-1,SHIPPING,SO-26363,,E083,111.33
IT-000937,2025-11-02,SO Issue,A-20097,-2,EA,B-34-1,SHIPPING,SO-26132,,E104,246.81
IT-001072,2025-11-02,SO Issue,A-20090,-1,EA,D-31-5,SHIPPING,SO-26179,,E103,821.3000000000001
IT-001223,2025-11-02,SO Issue,A-20039,-1,EA,C-36-5,SHIPPING,SO-26228,,E082,415.87
IT-000696,2025-11-03,SO Issue,A-20013,-5,EA,D-23-2,SHIPPING,SO-26044,,E104,162.20000000000002
IT-000901,2025-11-03,SO Issue,A-20043,-1,EA,E-17-5,SHIPPING,SO-26117,,E080,1336.88
IT-001539,2025-11-03,SO Issue,A-20073,-3,EA,E-04-2,SHIPPING,SO-26351,,E081,496.53000000000003
IT-000938,2025-11-04,SO Issue,A-20020,-5,EA,C-02-5,SHIPPING,SO-26132,,E105,316.62
IT-001592,2025-11-04,SO Issue,A-20073,-5,EA,D-28-1,SHIPPING,SO-26375,,E105,496.53000000000003
IT-001734,2025-11-04,Cycle Count Adj,A-20107,0,EA,A-36-3,E-20-3,,,E081,2631.9500000000003
IT-000912,2025-11-05,SO Issue,A-20114,-3,EA,C-28-4,SHIPPING,SO-26122,,E105,244.69
IT-000254,2025-11-06,PO Receipt,P-20017,11,EA,RECEIVING,A-30-3,PO-31118,L251106-457,E099,84.28
IT-001344,2025-11-06,SO Issue,A-20031,-1,EA,A-14-1,SHIPPING,SO-26274,,E079,128.84
IT-001437,2025-11-06,SO Issue,A-20092,-1,EA,E-28-3,SHIPPING,SO-26309,,E100,1915.78
IT-001520,2025-11-06,SO Issue,A-20078,-1,EA,D-04-1,SHIPPING,SO-26344,,E104,704.75
IT-001682,2025-11-06,SO Issue,A-20040,-5,EA,E-02-5,SHIPPING,SO-26409,,E103,210.93
IT-000911,2025-11-07,SO Issue,A-20022,-2,EA,F-26-1,SHIPPING,SO-26122,,E079,155.41
IT-001364,2025-11-07,SO Issue,A-20040,-5,EA,B-07-4,SHIPPING,SO-26280,,E080,210.93
IT-001683,2025-11-07,SO Issue,A-20038,-3,EA,C-36-5,SHIPPING,SO-26409,,E102,1997.97
IT-000444,2025-11-08,PO Receipt,P-20044,25,EA,RECEIVING,D-24-5,PO-31204,L251108-958,E105,25.1
IT-000445,2025-11-08,PO Receipt,P-10042,50,BX,RECEIVING,B-27-2,PO-31204,L251108-883,E081,28.5
IT-001161,2025-11-08,SO Issue,A-20097,-1,EA,A-19-3,SHIPPING,SO-26210,,E081,246.81
IT-001297,2025-11-08,SO Issue,A-20043,-2,EA,C-25-2,SHIPPING,SO-26256,,E077,1336.88
IT-001360,2025-11-08,SO Issue,A-20078,-1,EA,A-14-1,SHIPPING,SO-26278,,E078,704.75
IT-001537,2025-11-08,SO Issue,A-20076,-1,EA,E-34-5,SHIPPING,SO-26351,,E101,721.1800000000001
IT-001665,2025-11-08,SO Issue,A-20002,-1,EA,D-12-2,SHIPPING,SO-26403,,E102,1931.15
IT-001690,2025-11-08,SO Issue,A-20053,-2,EA,D-40-4,SHIPPING,SO-26411,,E102,695.65
IT-000030,2025-11-09,PO Receipt,P-20088,46,EA,RECEIVING,C-03-3,PO-31015,L251109-282,E077,12.5
IT-000031,2025-11-09,PO Receipt,P-20088,46,EA,RECEIVING,B-26-2,PO-31015,L251109-995,E103,12.5
IT-000694,2025-11-09,SO Issue,A-20092,-3,EA,C-13-5,SHIPPING,SO-26044,,E106,1915.78
IT-001687,2025-11-09,SO Issue,A-20036,-5,EA,A-36-2,SHIPPING,SO-26411,,E079,2945.65
IT-001688,2025-11-09,SO Issue,A-20097,-1,EA,B-35-4,SHIPPING,SO-26411,,E101,246.81
IT-001740,2025-11-09,Transfer,A-20070,-3,EA,B-22-3,E-31-4,Damage,,E099,1739.22
IT-000913,2025-11-10,SO Issue,A-20092,-1,EA,E-02-5,SHIPPING,SO-26122,,E080,1915.78
IT-001680,2025-11-10,SO Issue,A-20092,-2,EA,A-26-1,SHIPPING,SO-26409,,E103,1915.78
IT-001438,2025-11-11,SO Issue,A-20097,-5,EA,D-34-4,SHIPPING,SO-26309,,E099,246.81
IT-001695,2025-11-11,SO Issue,A-20020,-3,EA,B-34-1,SHIPPING,SO-26413,,E099,316.62
IT-000328,2025-11-12,PO Receipt,P-10049,168,BX,RECEIVING,B-17-3,PO-31149,L251112-638,E105,9.85
IT-000329,2025-11-12,PO Receipt,P-10049,168,BX,RECEIVING,B-11-2,PO-31149,L251112-863,E103,9.85
IT-000367,2025-11-12,PO Receipt,P-20088,46,EA,RECEIVING,C-29-2,PO-31168,L251112-688,E106,12.5
IT-000416,2025-11-12,PO Receipt,P-20083,137,EA,RECEIVING,C-03-4,PO-31192,L251112-515,E080,1.02
IT-000417,2025-11-12,PO Receipt,P-10007,10,EA,RECEIVING,B-13-5,PO-31192,L251112-697,E104,11.8
IT-000418,2025-11-12,PO Receipt,P-10028,250,EA,RECEIVING,C-14-4,PO-31192,L251112-364,E076,1265.0
IT-000419,2025-11-12,PO Receipt,P-10007,328,EA,RECEIVING,F-22-4,PO-31192,L251112-542,E101,11.8
IT-001074,2025-11-12,SO Issue,A-20092,-2,EA,B-37-2,SHIPPING,SO-26179,,E080,1915.78
IT-001296,2025-11-12,SO Issue,A-20013,-2,EA,E-17-5,SHIPPING,SO-26256,,E076,162.20000000000002
IT-001523,2025-11-12,SO Issue,A-20039,-2,EA,A-05-3,SHIPPING,SO-26344,,E099,415.87
IT-001597,2025-11-12,SO Issue,A-20013,-3,EA,A-04-3,SHIPPING,SO-26378,,E103,162.20000000000002
IT-001599,2025-11-12,SO Issue,A-20036,-1,EA,B-32-5,SHIPPING,SO-26378,,E080,2945.65
IT-000772,2025-11-13,SO Issue,A-20022,-3,EA,A-36-2,SHIPPING,SO-26072,,E080,155.41
IT-001375,2025-11-13,SO Issue,A-20087,-5,EA,C-12-4,SHIPPING,SO-26284,,E079,333.06
IT-001600,2025-11-13,SO Issue,A-20002,-3,EA,E-17-4,SHIPPING,SO-26378,,E080,1931.15
IT-001120,2025-11-14,SO Issue,A-20036,-1,EA,A-26-1,SHIPPING,SO-26196,,E076,2945.65
IT-001174,2025-11-14,SO Issue,A-20114,-3,EA,B-11-3,SHIPPING,SO-26214,,E080,244.69
IT-001252,2025-11-14,SO Issue,A-20038,-1,EA,B-29-5,SHIPPING,SO-26238,,E081,1997.97
IT-001357,2025-11-14,SO Issue,A-20065,-5,EA,D-23-3,SHIPPING,SO-26278,,E101,798.0
IT-001752,2025-11-14,Cycle Count Adj,P-20103,-4,EA,A-37-2,A-27-2,Damage,,E105,17.330000000000002
IT-000779,2025-11-15,SO Issue,A-20070,-2,EA,F-08-5,SHIPPING,SO-26074,,E099,1739.22
IT-000939,2025-11-15,SO Issue,A-20097,-1,EA,B-12-1,SHIPPING,SO-26133,,E083,246.81
IT-001225,2025-11-15,SO Issue,A-20036,-3,EA,D-13-4,SHIPPING,SO-26229,,E106,2945.65
IT-001697,2025-11-15,SO Issue,A-20043,-2,EA,A-14-1,SHIPPING,SO-26413,,E105,1336.88
IT-000771,2025-11-17,SO Issue,A-20065,-5,EA,B-06-4,SHIPPING,SO-26071,,E100,798.0
IT-000780,2025-11-18,SO Issue,A-20039,-1,EA,D-18-2,SHIPPING,SO-26074,,E106,415.87
IT-000917,2025-11-18,SO Issue,A-20034,-5,EA,F-34-5,SHIPPING,SO-26124,,E076,111.33
IT-001574,2025-11-18,SO Issue,A-20036,-1,EA,D-06-5,SHIPPING,SO-26365,,E081,2945.65
IT-001667,2025-11-18,SO Issue,A-20107,-1,EA,E-04-4,SHIPPING,SO-26403,,E076,2631.9500000000003
IT-001358,2025-11-19,SO Issue,A-20114,-5,EA,D-23-2,SHIPPING,SO-26278,,E078,244.69
IT-001598,2025-11-19,SO Issue,A-20114,-2,EA,A-25-1,SHIPPING,SO-26378,,E099,244.69
IT-001726,2025-11-19,Cycle Count Adj,A-20092,11,EA,C-12-1,F-21-4,Damage,,E102,1915.78
IT-000321,2025-11-20,PO Receipt,P-20088,46,EA,RECEIVING,C-31-1,PO-31145,L251120-658,E103,12.5
IT-000322,2025-11-20,PO Receipt,P-20088,50,EA,RECEIVING,E-38-3,PO-31145,L251120-504,E080,12.5
IT-000323,2025-11-20,PO Receipt,P-20088,100,EA,RECEIVING,D-25-3,PO-31145,L251120-217,E103,12.5
IT-000914,2025-11-20,SO Issue,A-20082,-1,EA,F-16-1,SHIPPING,SO-26122,,E104,841.44
IT-001173,2025-11-20,SO Issue,A-20073,-3,EA,B-13-3,SHIPPING,SO-26214,,E083,496.53000000000003
IT-001664,2025-11-20,SO Issue,A-20107,-1,EA,E-22-5,SHIPPING,SO-26403,,E102,2631.9500000000003
IT-000484,2025-11-21,PO Receipt,P-20035,79,EA,RECEIVING,C-15-1,PO-31220,L251121-888,E103,12.200000000000001
IT-000485,2025-11-21,PO Receipt,P-20085,198,EA,RECEIVING,E-11-5,PO-31220,L251121-278,E082,1.16
IT-000804,2025-11-21,SO Issue,A-20038,-2,EA,B-22-3,SHIPPING,SO-26083,,E100,1997.97
IT-001368,2025-11-21,SO Issue,A-20043,-1,EA,A-25-4,SHIPPING,SO-26281,,E104,1336.88
IT-001439,2025-11-21,SO Issue,A-20087,-2,EA,A-13-3,SHIPPING,SO-26309,,E079,333.06
IT-000654,2025-11-22,SO Issue,A-20013,-2,EA,B-29-5,SHIPPING,SO-26031,,E080,162.20000000000002
IT-000870,2025-11-22,SO Issue,A-20110,-2,EA,B-12-1,SHIPPING,SO-26107,,E104,2979.18
IT-001627,2025-11-22,SO Issue,A-20058,-1,EA,D-31-5,SHIPPING,SO-26389,,E099,254.75
IT-001666,2025-11-22,SO Issue,A-20002,-3,EA,B-12-1,SHIPPING,SO-26403,,E103,1931.15
IT-001121,2025-11-23,SO Issue,A-20076,-5,EA,A-26-1,SHIPPING,SO-26197,,E104,721.1800000000001
IT-001125,2025-11-23,SO Issue,A-20107,-1,EA,E-34-5,SHIPPING,SO-26197,,E100,2631.9500000000003
IT-001298,2025-11-23,SO Issue,A-20076,-1,EA,D-31-2,SHIPPING,SO-26256,,E082,721.1800000000001
IT-001481,2025-11-23,SO Issue,A-20063,-2,EA,B-34-1,SHIPPING,SO-26324,,E106,1372.91
IT-000228,2025-11-24,PO Receipt,P-20117,500,EA,RECEIVING,E-13-2,PO-31103,L251124-762,E079,27.150000000000002
IT-000229,2025-11-24,PO Receipt,P-20055,100,EA,RECEIVING,F-12-5,PO-31103,L251124-160,E080,35.27
IT-000230,2025-11-24,PO Receipt,P-20075,50,EA,RECEIVING,F-07-4,PO-31103,L251124-652,E100,14.48
IT-000630,2025-11-24,SO Issue,A-20078,-2,EA,C-37-4,SHIPPING,SO-26022,,E106,704.75
IT-001319,2025-11-24,SO Issue,A-20031,-2,EA,F-06-1,SHIPPING,SO-26266,,E104,128.84
IT-001632,2025-11-24,SO Issue,A-20036,-3,EA,B-06-4,SHIPPING,SO-26391,,E076,2945.65
IT-000052,2025-11-25,PO Receipt,P-20091,112,EA,RECEIVING,F-08-5,PO-31024,L251125-946,E104,12.05
IT-000053,2025-11-25,PO Receipt,P-20014,100,EA,RECEIVING,D-03-4,PO-31024,L251125-181,E105,20.71
IT-000054,2025-11-25,PO Receipt,P-20019,250,EA,RECEIVING,D-05-5,PO-31024,L251125-647,E104,12.65
IT-001010,2025-11-25,SO Issue,A-20078,-2,EA,C-10-2,SHIPPING,SO-26160,,E106,704.75
IT-001152,2025-11-25,SO Issue,A-20073,-1,EA,E-04-4,SHIPPING,SO-26206,,E099,496.53000000000003
IT-001247,2025-11-25,SO Issue,A-20107,-1,EA,C-17-5,SHIPPING,SO-26236,,E081,2631.9500000000003
IT-001335,2025-11-26,SO Issue,A-20020,-3,EA,E-22-5,SHIPPING,SO-26272,,E077,316.62
IT-001374,2025-11-26,SO Issue,A-20078,-3,EA,D-04-1,SHIPPING,SO-26284,,E102,704.75
IT-001668,2025-11-26,SO Issue,A-20038,-2,EA,E-33-4,SHIPPING,SO-26403,,E100,1997.97
IT-001202,2025-11-27,SO Issue,A-20063,-3,EA,E-02-5,SHIPPING,SO-26222,,E105,1372.91
IT-001320,2025-11-27,SO Issue,A-20033,-1,EA,E-17-5,SHIPPING,SO-26266,,E106,328.62
IT-001321,2025-11-27,SO Issue,A-20036,-1,EA,F-03-4,SHIPPING,SO-26266,,E105,2945.65
IT-001693,2025-11-27,SO Issue,A-20003,-1,EA,A-03-3,SHIPPING,SO-26413,,E105,2450.66
IT-001696,2025-11-27,SO Issue,A-20107,-5,EA,A-05-2,SHIPPING,SO-26413,,E083,2631.9500000000003
IT-000224,2025-11-28,PO Receipt,P-20064,10,EA,RECEIVING,F-35-1,PO-31101,L251128-947,E079,0.7000000000000001
IT-000225,2025-11-28,PO Receipt,P-20051,250,EA,RECEIVING,B-13-5,PO-31101,L251128-518,E106,11.200000000000001
IT-000241,2025-11-28,PO Receipt,P-20049,50,EA,RECEIVING,B-10-1,PO-31112,L251128-627,E080,6.0200000000000005
IT-000242,2025-11-28,PO Receipt,P-10091,139,BX,RECEIVING,A-39-4,PO-31112,L251128-784,E078,19.2
IT-000243,2025-11-28,PO Receipt,P-20059,5,EA,RECEIVING,A-10-3,PO-31112,L251128-895,E077,9.370000000000001
IT-000244,2025-11-28,PO Receipt,P-10084,10,BX,RECEIVING,B-33-2,PO-31112,L251128-693,E106,38.4
IT-000737,2025-11-28,SO Issue,A-20033,-2,EA,C-02-5,SHIPPING,SO-26060,,E103,328.62
IT-000802,2025-11-28,SO Issue,A-20031,-1,EA,E-04-4,SHIPPING,SO-26083,,E076,128.84
IT-000803,2025-11-28,SO Issue,A-20063,-5,EA,F-07-2,SHIPPING,SO-26083,,E077,1372.91
IT-001325,2025-11-28,SO Issue,A-20030,-1,EA,B-37-2,SHIPPING,SO-26267,,E083,176.98
IT-000656,2025-11-29,SO Issue,A-20036,-3,EA,B-29-5,SHIPPING,SO-26031,,E101,2945.65
IT-001264,2025-11-29,SO Issue,A-20076,-3,EA,C-01-2,SHIPPING,SO-26243,,E077,721.1800000000001
IT-001631,2025-11-29,SO Issue,A-20043,-5,EA,A-19-3,SHIPPING,SO-26391,,E078,1336.88
IT-000371,2025-11-30,PO Receipt,P-20046,250,EA,RECEIVING,C-11-4,PO-31171,L251130-764,E106,13.76
IT-000372,2025-11-30,PO Receipt,P-20046,109,EA,RECEIVING,F-23-5,PO-31171,L251130-539,E079,13.76
IT-000442,2025-11-30,PO Receipt,P-10049,250,BX,RECEIVING,A-03-5,PO-31203,L251130-971,E103,9.85
IT-000443,2025-11-30,PO Receipt,P-10049,10,BX,RECEIVING,B-31-3,PO-31203,L251130-305,E083,9.85
IT-001123,2025-11-30,SO Issue,A-20070,-1,EA,B-12-1,SHIPPING,SO-26197,,E083,1739.22
IT-001323,2025-11-30,SO Issue,A-20065,-3,EA,F-03-4,SHIPPING,SO-26267,,E105,798.0
IT-001361,2025-11-30,SO Issue,A-20097,-3,EA,F-39-5,SHIPPING,SO-26278,,E083,246.81
IT-001519,2025-11-30,SO Issue,A-20033,-1,EA,C-10-2,SHIPPING,SO-26343,,E081,328.62
IT-001521,2025-11-30,SO Issue,A-20114,-1,EA,F-24-3,SHIPPING,SO-26344,,E099,244.69
IT-001522,2025-11-30,SO Issue,A-20087,-5,EA,D-04-1,SHIPPING,SO-26344,,E080,333.06
IT-001626,2025-11-30,SO Issue,A-20022,-5,EA,C-07-5,SHIPPING,SO-26389,,E100,155.41
IT-000658,2025-12-01,SO Issue,A-20114,-2,EA,B-15-5,SHIPPING,SO-26031,,E077,244.69
IT-000800,2025-12-01,SO Issue,A-20053,-5,EA,C-02-5,SHIPPING,SO-26083,,E082,695.65
IT-001032,2025-12-01,SO Issue,A-20063,-5,EA,E-22-5,SHIPPING,SO-26167,,E106,1372.91
IT-001033,2025-12-01,SO Issue,A-20078,-3,EA,D-23-3,SHIPPING,SO-26167,,E105,704.75
IT-000164,2025-12-02,PO Receipt,P-20112,161,EA,RECEIVING,E-39-3,PO-31069,L251202-651,E080,26.88
IT-001127,2025-12-02,SO Issue,A-20031,-1,EA,E-03-3,SHIPPING,SO-26198,,E100,128.84
IT-001365,2025-12-02,SO Issue,A-20065,-3,EA,A-14-1,SHIPPING,SO-26281,,E101,798.0
IT-000655,2025-12-03,SO Issue,A-20070,-1,EA,E-39-3,SHIPPING,SO-26031,,E101,1739.22
IT-001124,2025-12-03,SO Issue,A-20082,-1,EA,C-36-2,SHIPPING,SO-26197,,E106,841.44
IT-000330,2025-12-04,PO Receipt,P-10035,193,EA,RECEIVING,A-17-4,PO-31150,L251204-661,E083,21.4
IT-000556,2025-12-04,PO Receipt,P-20064,10,EA,RECEIVING,C-08-2,PO-31254,L251204-479,E099,0.7000000000000001
IT-000557,2025-12-04,PO Receipt,P-20045,82,EA,RECEIVING,D-30-3,PO-31254,L251204-619,E078,0.18
IT-000558,2025-12-04,PO Receipt,P-20005,10,EA,RECEIVING,F-17-1,PO-31254,L251204-657,E083,9.43
IT-000727,2025-12-04,SO Issue,A-20003,-5,EA,B-13-3,SHIPPING,SO-26056,,E103,2450.66
IT-000778,2025-12-04,SO Issue,A-20030,-2,EA,D-32-1,SHIPPING,SO-26074,,E106,176.98
IT-000801,2025-12-04,SO Issue,A-20070,-3,EA,E-11-4,SHIPPING,SO-26083,,E106,1739.22
IT-000869,2025-12-04,SO Issue,A-20043,-1,EA,D-34-4,SHIPPING,SO-26107,,E079,1336.88
IT-001012,2025-12-04,SO Issue,A-20092,-1,EA,D-32-3,SHIPPING,SO-26161,,E100,1915.78
IT-001031,2025-12-04,SO Issue,A-20073,-2,EA,A-37-5,SHIPPING,SO-26167,,E106,496.53000000000003
IT-000160,2025-12-05,PO Receipt,P-20024,103,EA,RECEIVING,D-30-4,PO-31068,L251205-793,E102,0.38
IT-000161,2025-12-05,PO Receipt,P-20099,19,EA,RECEIVING,C-27-3,PO-31068,L251205-434,E099,0.77
IT-000162,2025-12-05,PO Receipt,P-10056,313,RL,RECEIVING,F-07-4,PO-31068,L251205-552,E100,24.6
