Event Id,Company Id,Workflow Type,Object Type,Object Id,Timestamp,Actor,Action,Previous State,New State,Source Document,Confidence,Requires Review
EV-002061,keystone_bearing_and_drive,procure_to_pay,purchase_order,PO-31041,2025-05-13T17:19:00,E012,po_issued,draft,open,PO-31041.pdf,1.0,N
EV-000133,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26013,2025-05-14T07:10:00,E018,order_entered,,open,customer_po_4500314058,0.9,N
EV-002943,keystone_bearing_and_drive,manufacturing,work_order,WO-70024,2025-05-14T07:50:00,E045,wo_closed,in_process,closed,COC-WO-70024.pdf,1.0,N
EV-001356,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60221,2025-05-14T08:25:00 ,E002,invoice_issued,,open,INV-60221.pdf,1.0,N
EV-003040,keystone_bearing_and_drive,returns,rma,RMA-0025 ,2025-05-14T10:07:00 ,E018,rma_approved,requested,approved,INV-60080,1.0,N
EV-000869,keystone_bearing_and_drive,fulfillment,shipment,SH-50222,2025-05-14T10:20:00,E027,shipment_confirmed,picked,shipped,PS-SH-50222.pdf,1.0,N
EV-003002,keystone_bearing_and_drive,manufacturing,work_order,WO-70056,2025-05-14T13:47:00,E045 ,wo_closed,in_process,closed,COC-WO-70056.pdf,1.0,N
EV-000127,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26008,2025-05-14T14:30:00,E013,order_entered,,open,customer_po_P971067,0.9,N
EV-000622,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26495,2025-05-14T14:55:00,E024,order_entered,,open,customer_po_PUR-807625 ,1.0,N
EV-000471,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26345,2025-05-14T16:29:00,E013,order_entered,,open,customer_po_4500583466,1.0,N
EV-002765,keystone_bearing_and_drive,procure_to_pay,supplier_invoice,INV2123111,2025-05-15T15:03:00,E002,invoice_matched,received,paid,INV2123111,1.0,N
EV-000372,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26248,2025-05-15T15:15:00,E013,order_entered,,open,customer_po_4500866789,0.9,N
EV-002411,keystone_bearing_and_drive,procure_to_pay,receipt,RCV-40091,2025-05-16T08:48:00,E039,goods_received,open,received,PS969674,1.0,N
EV-002905,keystone_bearing_and_drive,manufacturing,work_order,WO-70004,2025-05-16T13:18:00,E045,wo_closed,in_process,closed,COC-WO-70004.pdf,1.0,N
EV-002626,keystone_bearing_and_drive,procure_to_pay,supplier_invoice,8152743,2025-05-16T15:52:00,E002,invoice_matched,received,paid,8152743,1.0,N
EV-000772,keystone_bearing_and_drive,fulfillment,shipment ,SH-50125,2025-05-17T07:06:00,E034,shipment_confirmed,picked,shipped,PS-SH-50125.pdf,1.0,N
EV-002912,keystone_bearing_and_drive,manufacturing,work_order,WO-70008,2025-05-17T07:57:00,E045,wo_closed,in_process,closed,COC-WO-70008.pdf,1.0,N
EV-000515,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26388,2025-05-17T08:48:00,E024,order_entered,,open,customer_po_PO980299,0.9,N
EV-002153,keystone_bearing_and_drive,procure_to_pay,purchase_order,PO-31133,2025-05-17T09:15:00,E011,po_issued,draft,open,PO-31133.pdf,1.0,N
EV-001571,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60436,2025-05-17T09:19:00,E002,invoice_issued,,open,INV-60436.pdf ,1.0,N
EV-001084,keystone_bearing_and_drive,fulfillment,shipment,SH-50437,2025-05-17T10:35:00,E029,shipment_confirmed,picked,shipped,PS-SH-50437.pdf,1.0,N
EV-001259,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60124,2025-05-17T13:33:00,E002,invoice_issued,,open,INV-60124.pdf,1.0,N
EV-001328,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60193,2025-05-18T07:34:00,E002,invoice_issued,,open,INV-60193.pdf,1.0,N
EV-000841,keystone_bearing_and_drive,fulfillment,shipment,SH-50194,2025-05-18T07:52:00,E038,shipment_confirmed,picked,shipped,PS-SH-50194.pdf,1.0,N
EV-001716,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60109,2025-05-18T09:18:00,system,payment_applied,open,paid,Lockbox,1.0,N
EV-000589,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26462,2025-05-18T10:31:00,E016,order_entered,,open,customer_po_4500737793,0.9,N
EV-002639,keystone_bearing_and_drive,procure_to_pay,supplier_invoice,INV6348124,2025-05-18T14:15:00,E002,match_exception,received,paid,INV6348124,0.7,Y
EV-002218,keystone_bearing_and_drive,procure_to_pay,purchase_order,PO-31198,2025-05-19T07:29:00 ,E011,po_issued,draft,open,PO-31198.pdf,1.0,N
EV-001459,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60324,2025-05-19T07:30:00 ,E002,invoice_issued,,open,INV-60324.pdf,1.0,N
EV-002090,keystone_bearing_and_drive,procure_to_pay,purchase_order,PO-31070,2025-05-19T11:56:00,E011,po_issued,draft,open,PO-31070.pdf,1.0,N
EV-000972,keystone_bearing_and_drive,fulfillment,shipment ,SH-50325,2025-05-19T13:01:00,E035,shipment_confirmed,picked,shipped,PS-SH-50325.pdf,1.0,N
EV-002150,keystone_bearing_and_drive,procure_to_pay,purchase_order,PO-31130,2025-05-19T14:41:00,E012,po_issued,draft,open,PO-31130.pdf,1.0,N
EV-000943,keystone_bearing_and_drive,fulfillment,shipment,SH-50296,2025-05-19T17:31:00,E039,shipment_confirmed,picked,shipped,PS-SH-50296.pdf,1.0,N
EV-001430,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60295,2025-05-19T17:56:00,E002,invoice_issued,,open,INV-60295.pdf,1.0,N
EV-001518,keystone_bearing_and_drive,order_to_cash,customer_invoice ,INV-60383,2025-05-20T07:00:00,E002,invoice_issued,,open,INV-60383.pdf,1.0,N
EV-001031,keystone_bearing_and_drive,fulfillment,shipment,SH-50384,2025-05-20T07:07:00 ,E036,shipment_confirmed,picked,shipped,PS-SH-50384.pdf,1.0,N
EV-002383 ,keystone_bearing_and_drive,procure_to_pay,receipt,RCV-40063,2025-05-20T10:31:00,E027,goods_received ,open,received,PS527432,1.0,N
EV-000617,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26490,2025-05-20T11:55:00,E013,order_entered,,open,customer_po_PO601362,1.0,N
EV-001297,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60162,2025-05-20T12:41:00,E002,invoice_issued,,open,INV-60162.pdf,1.0,N 
EV-000810,keystone_bearing_and_drive,fulfillment,shipment,SH-50163,2025-05-20T13:59:00,E027,shipment_confirmed,picked ,shipped,PS-SH-50163.pdf,1.0,N
EV-000212,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26090,2025-05-21T07:09:00,E018 ,order_entered,,open,customer_po_PO312435,1.0,N
EV-000847,keystone_bearing_and_drive,fulfillment,shipment,SH-50200,2025-05-21T07:50:00,E037,shipment_confirmed,picked ,shipped,PS-SH-50200.pdf,1.0,N
EV-000068,keystone_bearing_and_drive,quote_to_order,quote,Q-26068,2025-05-21T09:52:00,E021,quote_sent,draft,sent,Q-26068.pdf,1.0,N
EV-001804,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60221,2025-05-21T12:52:00,system,payment_applied,open,paid,Email remittance,0.95,N
EV-001334,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60199,2025-05-21T13:38:00,E002,invoice_issued,,open,INV-60199.pdf,1.0,N
EV-002700,keystone_bearing_and_drive,procure_to_pay,supplier_invoice,95753238,2025-05-21T13:42:00,E002,invoice_matched,received,paid,95753238,1.0,N
EV-001061,keystone_bearing_and_drive,fulfillment,shipment,SH-50414,2025-05-21T16:44:00,E037,shipment_confirmed ,picked,shipped,PS-SH-50414.pdf,1.0,N
EV-001548,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60413 ,2025-05-21T17:49:00,E002,invoice_issued ,,open,INV-60413.pdf,1.0,N
EV-002997,keystone_bearing_and_drive,manufacturing,work_order,WO-70054,2025-05-22T08:36:00,E021,wo_released,planned,released,MRP,1.0,N
EV-001587,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60452,2025-05-22T10:24:00,E002,invoice_issued,,open,INV-60452.pdf,1.0,N
EV-002080,keystone_bearing_and_drive,procure_to_pay,purchase_order,PO-31060,2025-05-22T10:44:00,E011,po_issued,draft,open,PO-31060.pdf,1.0,N
EV-001044,keystone_bearing_and_drive,fulfillment,shipment,SH-50397,2025-05-22T11:20:00,E033,shipment_confirmed,picked,shipped,PS-SH-50397.pdf,1.0,N
EV-000074,keystone_bearing_and_drive,quote_to_order,quote,Q-26074,2025-05-22T11:58:00,E014,quote_sent,draft,sent,Q-26074.pdf,1.0,N
EV-001531,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60396,2025-05-22T12:20:00,E002,invoice_issued,,open,INV-60396.pdf,1.0,N
EV-002672,keystone_bearing_and_drive,procure_to_pay,supplier_invoice,8305112,2025-05-22T13:52:00,E002,invoice_matched,received,paid,8305112,1.0,N
EV-001100,keystone_bearing_and_drive,fulfillment,shipment,SH-50453,2025-05-22T15:10:00,E037,shipment_confirmed,picked,shipped,PS-SH-50453.pdf,1.0,N
EV-000363,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26239,2025-05-22T17:18:00,E024,order_entered,,open,customer_po_PO305990,1.0,N
EV-001319,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60184,2025-05-23T08:05:00,E002,invoice_issued,,open,INV-60184.pdf,1.0,N
EV-001262,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60127,2025-05-23T08:52:00,E002,invoice_issued,,open,INV-60127.pdf,1.0,N
EV-000775,keystone_bearing_and_drive,fulfillment,shipment,SH-50128,2025-05-23T10:37:00,E027,shipment_confirmed ,picked,shipped,PS-SH-50128.pdf,1.0,N
EV-000275,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26151,2025-05-23T11:41:00,E024,order_entered,,open,customer_po_PO112251,0.9,N
EV-000601 ,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26474,2025-05-23T12:13:00,E015,order_entered,,open,customer_po_4500523607,1.0,N
EV-001316,keystone_bearing_and_drive,order_to_cash,customer_invoice ,INV-60181,2025-05-23T12:42:00,E002,invoice_issued,,open,INV-60181.pdf,1.0,N
EV-000832,keystone_bearing_and_drive,fulfillment,shipment,SH-50185,2025-05-23T12:58:00,E036,shipment_confirmed,picked,shipped,PS-SH-50185.pdf,1.0,N
EV-000083,keystone_bearing_and_drive,quote_to_order,quote,Q-26083,2025-05-23T13:13:00,E021,quote_sent,draft,sent,Q-26083.pdf,1.0,N
EV-002295,keystone_bearing_and_drive,procure_to_pay,purchase_order,PO-31275,2025-05-23T14:54:00,E012,po_issued,draft,open,PO-31275.pdf,1.0,N
EV-000177,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26055,2025-05-23T17:28:00,E017 ,order_entered,,open,customer_po_PUR-812851,0.9,N
EV-000829,keystone_bearing_and_drive,fulfillment,shipment,SH-50182,2025-05-23T17:40:00,E026,shipment_confirmed,picked,shipped,PS-SH-50182.pdf,1.0,N
EV-002168 ,keystone_bearing_and_drive,procure_to_pay,purchase_order,PO-31148,2025-05-24T08:15:00,E012,po_issued,draft,open,PO-31148.pdf,1.0,N
EV-000448,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26322,2025-05-24T10:41:00,E018,order_entered,,open,customer_po_PO176408,1.0,N
EV-000401,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26277,2025-05-24T13:56:00,E017,order_entered,,open,customer_po_4500221331,0.9,N
EV-000171,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26049,2025-05-24T15:28:00,E024,order_entered,,open,customer_po_4500119384,1.0,N
EV-002451,keystone_bearing_and_drive,procure_to_pay,receipt,RCV-40131,2025-05-24T16:15:00,E035,goods_received,open,received,PS290074,1.0,N
EV-002255,keystone_bearing_and_drive,procure_to_pay,purchase_order,PO-31235,2025-05-25T09:02:00,E012,po_issued,draft,open,PO-31235.pdf,1.0,N
EV-000610,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26483,2025-05-25T13:07:00,E017,order_entered,,open,customer_po_4500943999,1.0,N
EV-000826,keystone_bearing_and_drive ,fulfillment,shipment,SH-50179,2025-05-25T15:39:00,E036,shipment_confirmed,picked,shipped,PS-SH-50179.pdf,1.0,N
EV-001313,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60178,2025-05-25T17:50:00,E002,invoice_issued,,open,INV-60178.pdf,1.0,N
EV-001735,keystone_bearing_and_drive,order_to_cash ,customer_invoice,INV-60135,2025-05-26T07:28:00,system,payment_applied,open,paid,Email remittance,0.95,N
EV-000276,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26152,2025-05-26T07:53:00,E025,order_entered,,open,customer_po_P609469,1.0,N
EV-001526,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60391,2025-05-26T08:30:00,E002,invoice_issued,,open,INV-60391.pdf,1.0,N
EV-002181,keystone_bearing_and_drive,procure_to_pay,purchase_order,PO-31161,2025-05-26T08:37:00,E011,po_issued,draft,open,PO-31161.pdf,1.0,N
EV-002445,keystone_bearing_and_drive,procure_to_pay,receipt,RCV-40125,2025-05-26T09:18:00,E038,goods_received,open,received,PS705491,0.85,Y
EV-001039,keystone_bearing_and_drive,fulfillment,shipment,SH-50392,2025-05-26T11:53:00,E038,shipment_confirmed,picked,shipped,PS-SH-50392.pdf,1.0,N
EV-000338,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26214,2025-05-26T12:22:00,E014,order_entered,,open,customer_po_P288852,0.9,N
EV-000499,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26373,2025-05-26T16:21:00,E016,order_entered,,open,customer_po_4500932632,0.9,N
EV-000143,keystone_bearing_and_drive,quote_to_order,sales_order ,SO-26023,2025-05-26T17:25:00,E025,order_entered,,open,customer_po_PO400844,0.9,N
EV-002201,keystone_bearing_and_drive,procure_to_pay,purchase_order,PO-31181,2025-05-27T07:34:00,E011,po_issued,draft,open,PO-31181.pdf,1.0,N
EV-001336,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60201,2025-05-27T09:36:00,E002,invoice_issued,,open,INV-60201.pdf,1.0,N
EV-000033,keystone_bearing_and_drive,quote_to_order,quote,Q-26033,2025-05-27T10:07:00,E022,quote_sent,draft,sent,Q-26033.pdf,1.0,N
EV-000489,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26363,2025-05-27T10:20:00,E025,order_entered,,open,customer_po_PUR-218808,0.9,N
EV-000849,keystone_bearing_and_drive,fulfillment,shipment,SH-50202,2025-05-27T13:32:00,E036,shipment_confirmed,picked,shipped,PS-SH-50202.pdf,1.0,N
EV-002908,keystone_bearing_and_drive,manufacturing,work_order,WO-70006,2025-05-27T17:21:00,E002,wo_released,planned,released,MRP,1.0,N 
EV-000881,keystone_bearing_and_drive,fulfillment,shipment,SH-50234,2025-05-28T07:07:00,E030,shipment_confirmed,picked,shipped,PS-SH-50234.pdf,1.0,N
EV-000469,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26343 ,2025-05-28T07:09:00,E018,order_entered,,open,customer_po_P761020,1.0,N
EV-001036,keystone_bearing_and_drive,fulfillment,shipment,SH-50389,2025-05-28T12:12:00,E033,shipment_confirmed,picked,shipped,PS-SH-50389.pdf,1.0,N
EV-002326,keystone_bearing_and_drive,procure_to_pay,receipt,RCV-40006,2025-05-28T12:48:00,E039,goods_received,open,received,PS565235,0.85,Y
EV-000009,keystone_bearing_and_drive,quote_to_order,quote,Q-26009,2025-05-28T13:08:00,E019,quote_sent,draft,sent,Q-26009.pdf,1.0,N
EV-001368,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60233,2025-05-28T14:32:00,E002,invoice_issued,,open,INV-60233.pdf,1.0,N
EV-001523,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60388,2025-05-28T15:07:00,E002,invoice_issued,,open,INV-60388.pdf,1.0,N
EV-001580,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60445,2025-05-28T15:24:00,E002,invoice_issued ,,open,INV-60445.pdf,1.0,N
EV-000081,keystone_bearing_and_drive,quote_to_order,quote,Q-26081,2025-05-28T15:50:00,E014,quote_sent,draft,sent,Q-26081.pdf,1.0,N
EV-001093,keystone_bearing_and_drive,fulfillment,shipment,SH-50446,2025-05-28T15:51:00,E037,shipment_confirmed,picked,shipped,PS-SH-50446.pdf,1.0,N
EV-002274,keystone_bearing_and_drive,procure_to_pay,purchase_order,PO-31254,2025-05-28T17:47:00,E011,po_issued,draft,open ,PO-31254.pdf,1.0,N
EV-002615,keystone_bearing_and_drive,procure_to_pay,supplier_invoice,96298620,2025-05-29T14:26:00,E002,invoice_matched,received,paid,96298620,1.0,N
EV-002087,keystone_bearing_and_drive,procure_to_pay,purchase_order,PO-31067,2025-05-29T14:28:00,E012,po_issued,draft,open,PO-31067.pdf,1.0,N
EV-002015,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60482,2025-05-29T15:26:00,system,payment_applied,open,paid,Bank feed,1.0,N
EV-000588,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26461,2025-05-29T15:27:00,E024,order_entered,,open,customer_po_4500404924,1.0,N
EV-000038,keystone_bearing_and_drive,quote_to_order,quote,Q-26038,2025-05-30T10:47:00,E022,quote_sent,draft,sent,Q-26038.pdf,1.0,N
EV-002234,keystone_bearing_and_drive,procure_to_pay,purchase_order,PO-31214,2025-05-30T11:26:00,E011,po_issued,draft,open,PO-31214.pdf,1.0,N
EV-002471,keystone_bearing_and_drive,procure_to_pay,receipt,RCV-40151,2025-05-30T12:05:00,E031,goods_received,open,received,PS798704,0.85,Y
EV-001598,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60463,2025-05-30T16:39:00,E002,invoice_issued,,open,INV-60463.pdf,1.0,N
EV-001111,keystone_bearing_and_drive,fulfillment,shipment,SH-50464,2025-05-30T17:46:00,E038,shipment_confirmed,picked,shipped,PS-SH-50464.pdf,1.0,N
EV-000217,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26095,2025-05-31T07:11:00,E017,order_entered,,open,customer_po_P891823,0.9,N
EV-002496,keystone_bearing_and_drive,procure_to_pay,receipt,RCV-40176,2025-05-31T09:06:00,E035,goods_received,open,received,PS385026,0.85,Y
EV-002164,keystone_bearing_and_drive,procure_to_pay,purchase_order,PO-31144,2025-05-31T09:42:00,E012,po_issued,draft,open,PO-31144.pdf,1.0,N
EV-000437,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26312,2025-05-31T11:30:00,E017,order_entered ,,open,customer_po_4500136174,1.0,N
EV-000423,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26298,2025-05-31T14:14:00,E024,order_entered,,open,customer_po_PO632238,0.9,N
EV-000991,keystone_bearing_and_drive,fulfillment,shipment,SH-50344,2025-06-01T07:34:00,E038,shipment_confirmed,picked,shipped,PS-SH-50344.pdf,1.0,N
EV-002740,keystone_bearing_and_drive,procure_to_pay,supplier_invoice,95483298,2025-06-01T08:13:00,E002,invoice_matched,received,paid,95483298,1.0,N
EV-001478,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60343,2025-06-01T09:07:00,E002,invoice_issued ,,open,INV-60343.pdf,1.0,N
EV-001393,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60258,2025-06-01T09:35:00,E002,invoice_issued,,open,INV-60258.pdf,1.0,N
EV-000906,keystone_bearing_and_drive,fulfillment,shipment,SH-50259,2025-06-01T11:12:00,E028,shipment_confirmed,picked,shipped,PS-SH-50259.pdf,1.0,N
EV-001274,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60139,2025-06-01T11:49:00,E002,invoice_issued,,open,INV-60139.pdf,1.0,N
EV-002461,keystone_bearing_and_drive,procure_to_pay,receipt,RCV-40141,2025-06-01T11:58:00,E035,goods_received,open,received,PS947245,1.0,N
EV-000787,keystone_bearing_and_drive,fulfillment,shipment,SH-50140,2025-06-01T14:25:00,E031,shipment_confirmed,picked,shipped,PS-SH-50140.pdf,1.0,N
EV-002041,keystone_bearing_and_drive,procure_to_pay,purchase_order,PO-31021,2025-06-01T15:14:00,E011,po_issued,draft,open,PO-31021.pdf,1.0,N
EV-002100,keystone_bearing_and_drive,procure_to_pay,purchase_order,PO-31080,2025-06-01T15:15:00,E011,po_issued,draft,open,PO-31080.pdf,1.0,N
EV-001952,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60405,2025-06-02T09:08:00,system,payment_applied,open,paid,Email remittance,0.95,N
EV-001689,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60080,2025-06-02T10:05:00,system,payment_applied,open,paid,Email remittance,0.95,N
EV-002734,keystone_bearing_and_drive,procure_to_pay,supplier_invoice,SI3260903,2025-06-02T12:28:00,E002,invoice_matched,received,paid,SI3260903,1.0,N
EV-000470,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26344,2025-06-02T17:15:00,E018,order_entered,,open,customer_po_4500967312,1.0,N
EV-003032,keystone_bearing_and_drive,returns,rma,RMA-0017,2025-06-03T07:26:00,E018,rma_approved,requested,approved,INV-60255,1.0,N
EV-000211,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26089,2025-06-03T08:34:00,E013,order_entered,,open,customer_po_P931914,0.9,N
EV-002360,keystone_bearing_and_drive,procure_to_pay,receipt,RCV-40040,2025-06-03T08:42:00,E039,goods_received,open,received,PS639836,1.0,N
EV-001985,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60445 ,2025-06-03T10:29:00,system,payment_applied,open,paid,Email remittance,0.95,N
EV-000378,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26254,2025-06-03T11:40:00,E018,order_entered,,open,customer_po_4500172716,0.9,N
