PICK_ID,SO_NUMBER,SO_LINE,ITEM_ID,QTY_TO_PICK,QTY_PICKED,BIN_LOCATION,PICKER_ID,PICK_DATE,SHIPMENT_ID
PK-01185,18374,1,,100,100,D-14-1,E016,"Jun 26, 2025",SH-50272
PK-01186,18374,2,HEX3410-042,10,10,E-39-3,E015,2025-06-26,SH-50272
PK-01187,18374,3,SOC51618-057,10,,E-30-5,E014,"Jun 27, 2025",SH-50272
PK-01188,12080,1,LOCM6-130,50,50,B-02-1,E013,03/14/26,SH-50273
PK-01189,12080,2,ABRsize8-032,25,25,B-24-2,E014,"Mar 13, 2026",SH-50273
PK-01190,12080,3,FLAsize6-118,2,2,A-26-2,E015,2026-03-13,SH-50273
PK-01191,,4,CUTM12-054,50,,D-24-4,E017,2026-03-13,SH-50273
PK-01192,12080,5,CABsize8-111,12,12,A-33-1,E021,2026-03-14 ,SH-50273
PK-01193,14755,1,LOC60-069,10,10,C-30-4,E021,2025-12-09,SH-50274
PK-01194,14755,2,ANC3816-039,10,10,D-26-5,E021,,SH-50274
PK-01195,14755,3,LOCM6-053,2,2,C-35-2,E018,09-Dec-2025,SH-50274
PK-01196,,4,DRI1500-016,4,4,B-01-3,E021,2025-12-09,SH-50274
PK-01197,14755 ,5,,4,4,E-19-4,E018,"Dec 10, 2025",SH-50274
PK-01198,14755,6,ANCM10-050,200,200,E-01-2,E017,2025-12-09,SH-50274
PK-01199,14755,7,HOSsize8-128,10,10,B-02-3,E015,12/09/25,SH-50274
PK-01200,12751,1,LOC1250-102,10,10,D-35-4,E014,2025-09-17,SH-50275
PK-01201,,2,SOCsize6-098,2,2,C-26-5,E019,2025-05-11,SH-50276
PK-01202,11175,3,ABRsize6-012 ,10,10,F-26-3,E016,11-May-2025,SH-50276
PK-01203,11175,4,ABR1250-018,50,50,E-23-5,E021,11-May-2025,SH-50276
PK-01204,11175,5,HEX1250-124,200,200,C-28-2,E019,2025-05-10,SH-50276
PK-01205,11175,6,FLAM6-031,2,2,A-26-3,E018,2025-05-10,SH-50276
PK-01206,11175,7,FLA50-065,4,4,C-31-5,E014,05/10/2025,SH-50276
PK-01207,13323,1,FLAsize6-134,50,50,B-07-2,E016,2025-07-07,SH-50277
PK-01166,13782,2,FLA1375-009,4,4,B-11-2,E013,2025-12-21,SH-50269
PK-01208,13323,2,ABR50-010,100,100,D-25-3,E020,2025-07-08,SH-50277
PK-01209,13323,3,ANCM8-001,1,1,A-06-4,E014,07-Jul-2025,SH-50277
PK-01210,13323,4,HEXsize8-000,10,10,B-19-3,E013,2025-07-07,SH-50277
PK-01211,13323,5,HEXM12-056,1,1,B-19-2,E021,2025-07-07,SH-50277
,13323,6,CUT3816-058,2,2,D-03-4,E017,07/07/25,SH-50277
PK-01213,13323,7,FLA60-122,100,100,D-35-1,E012,2025-07-07,SH-50277
PK-01214,10454,1,HEXM8-094,6,6,D-16-2,E018,2026-03-10,SH-50278
PK-01215,10454,2,CUT3816-058,25,25,E-29-5 ,E012,11-Mar-2026,SH-50278
PK-01216,10454,3,ANC51618-020,1,1,F-04-1,,2026-03-11,SH-50278
PK-01217,10454,5,DRI3410-068,200,200,E-08-1,E013,2026-03-11,SH-50278
PK-01218,16294,1,HEX1250-124 ,4,4,E-31-4,E013,2025-10-30,SH-50279
PK-01219,16294,2,HOSsize8-114,50,50,D-17-2,E019,2025-10-31,SH-50279
PK-01220,16294,3,ANC3410-034,2,2,F-01-2,E017,10/31/25,SH-50279
PK-01221,16294,4,DRIsize6-110,25,24,A-20-5,E017,2025-10-30,SH-50279
PK-01222,16294,5,ANC80-062,1,1,E-23-5,E014,"Oct 31, 2025",SH-50279
PK-01223,16294,6,LOCsize8-120,6,6,A-16-3,E015,2025-10-31,SH-50279
PK-01224,16294,,CUT1213-024,25,25,A-18-3,E016,2025-10-31,SH-50279
PK-01225,15827,1,6308-882,25,25,E-25-1,E013,2026-02-09,SH-50280
PK-01226,15827,2,FLAsize6-134,6,6,B-08-3,E021,2026-02-08,SH-50280
PK-01227,15827,4,DRIsize6-110,2,2,A-27-5,E014,2026-02-09,SH-50280
PK-01228,15827,5,ABRsize6-012,1,1,F-37-2,E018 ,2026-02-08,SH-50280
PK-01229,15827,6,FLAsize6-134,12,12,C-08-1,E017,08-Feb-2026,SH-50280
PK-01230,15827,7,HOSsize6-103,100,100,D-40-4,E017,2026-02-08,SH-50280
PK-00161,18712,7,DRIM12-083,1,1,A-09-2,E017,"Nov 16, 2025",SH-50036 
PK-01231,10477,1,HEXM8-094,200,,C-19-2,E018,"Jul 05, 2025",SH-50281
PK-01232,14674,1,HN-789,200,200,F-36-3,E012,2026-02-24,SH-50282
PK-01233 ,14674,2,HEXM10-116,25,25,B-17-5,E016,02/24/2026,SH-50282
PK-01234,14674,3,HHCS-254,6,6,B-37-5,E020,02/25/2026,SH-50282
PK-01235,14674,4,HOSM12-104,4,4,E-08-2,E020,2026-02-24,SH-50282
PK-01236,14674,5,ANCM8-001,3,3,C-12-2,E016,2026-02-25,SH-50282
,12313,1,ANC3816-039,,1,C-36-5,E018,12/20/25,SH-50283
PK-01238,12313,2,B62-454,1,1,A-33-2,E014,2025-12-20,SH-50283
PK-01239,12313,3,CUTM6-047,6,6,F-09-4,E017,2025-12-19,SH-50283
PK-01240,12313,4,FLA1375-009,4,4,A-02-3 ,E016,2025-12-19,SH-50283
PK-01241,12313,5,FLAsize8-029,1,1,C-17-3,E021,12/19/25,SH-50283
PK-01242,12313,6,CUTM12-054,50,50,E-26-3,E020,12/20/25,SH-50283
PK-01243,12313 ,8,DRIsize8-138,200,200,B-25-5,E021,"Dec 19, 2025",SH-50283
PK-01244,15684 ,1,LOCM8-108,100,100,D-01-2,E016,07/03/2025,SH-50284
PK-01245,15684,2,HOSsize8-128,50,50,B-38-5,E020,"Jul 02, 2025",SH-50284
PK-01246,15684,3,CAB1250-008,2,2,C-40-2 ,E013 ,07/02/25,SH-50284
PK-01247,15684,4,BRG-6205-IMP,12,12,A-26-1,E019,2025-07-02,SH-50284
PK-01248,15684,5,ANCM10-050,10,10,F-40-5,E013,2025-07-03,SH-50284
PK-01249,15684,6,SOC1250-011,100,100,A-03-4,E021,2025-07-03,SH-50284
PK-00448,14207,8,ANC51618-020,1,1,A-01-5 ,E012,2025-11-19,SH-50108
PK-01250,12350,1,HOSsize6-103 ,12,12,E-34-2,E014,2026-03-25 ,SH-50285
PK-01251,10793,1,ABRM12-046,100,100,C-20-4 ,E021,2025-08-31,SH-50286
PK-01252,10793,2,BRG-6205-IMP,10,10,A-08-2,E021,2025-08-30,SH-50286 
PK-01253,10793,3,HEX2000-093,25,25,C-10-3,E012,30-Aug-2025,SH-50286
PK-01254,10793,4,ABRM12-109,10,10,E-22-3,E019,08/30/25,SH-50286
PK-01255,10793,5,SOCsize6-098,4,4,F-28-4,E014,2025-08-31,SH-50286
PK-01256,10793,7,CAB80-139,50,,E-14-5,E020,2025-08-30,SH-50286
PK-01257,17493,1,SOCsize6-098,6,6,F-04-2,E018,18-Dec-2025,
PK-01258,17493,2,ABRsize8-003,6,6,F-06-1,E014,2025-12-19,SH-50287
PK-01259,14405,1,CUT1213-024,100,100,B-12-1,E021,2025-08-13,SH-50288
PK-01260,12429,1,,,6,F-26-1,E018,"Jul 31, 2025",SH-50289
PK-01261,12429,2,DRI2000-048,25,25,A-14-4,E021,2025-08-01,SH-50289
PK-01262,12890 ,1,DRIsize6-110,2,2,E-39-4,E012,11/30/2025,SH-50290
PK-01263,12890,2,CABsize4-007,50,50,E-32-2,E020,2025-11-30,SH-50290
PK-00776,19574,2,FLAsize8-029,4,4,E-04-2,E015,2025-09-11,SH-50185
PK-01264,12890,3,FLAsize6-118,10,10,F-19-2,E017,2025-11-30,SH-50290
PK-01265,12890,4,LOCM8-108,2,2,C-04-2,E020,2025-11-30,SH-50290
PK-01266,12280,2,HEXM8-094,4,4,A-28-5,E017,"Jul 06, 2025",SH-50291
PK-01267,19948,2,SOC1250-011,50,50,B-35-3,E021,05-Mar-2026,SH-50292
PK-01268 ,19948,3,ANC51618-019,,6,A-40-2,E013,03/05/26,
PK-01269,19948,4,,1,1,F-40-4,E014,2026-03-05,SH-50292
PK-01270,19948,5,LOC60-069,6,6,F-21-3,E012,2026-03-04,SH-50292
PK-01271,19948,6,FLAsize6-118,25,,F-28-4,E020,"Mar 05, 2026",SH-50292
PK-01272,17834,1,LOC60-076,200,200,B-04-3,E018,08/11/25,SH-50293
PK-01273,17834,2,NITM12-036,10,9,B-02-3,E012,"Aug 11, 2025",SH-50293
PK-01274,17834,3,CAB1420-125,1,1,C-25-2 ,E018,08/11/25,SH-50293
PK-01275,17834,4,CUTM6-041,6,6,A-16-4,E017,2025-08-12,SH-50293
PK-01276,17834 ,5,FLA1420-090,12,12,B-38-4,,2025-08-11,SH-50293
PK-01277,17834,6,LOCM6-053,6,6,,E016,2025-08-11,SH-50293
PK-01278,16229,1,FLAsize6-118,25,25,F-11-2,E012,22-Jun-2025,SH-50294
PK-01279,16229,3,LOC2000-115,25,25,D-36-2,E020,2025-06-23,SH-50294
PK-01280,16229,4,B62-454,12,12,D-09-2,E014,06/22/25,SH-50294
PK-01281,16229,5,LOC60-076,25,25,B-13-5,E020,2025-06-22,
PK-01282,16229,7,SOCM10-021,4,4,A-03-2,E021,2025-06-22,SH-50294
PK-01283,16229,8,CUT1500-089,25,25,F-04-4,E013,2025-06-22,SH-50294
PK-01284,17616,1,DRI2000-048,12,12,E-13-2,E015,2025-08-04,SH-50295
PK-01285 ,17616,2,CUT2000-023,10,9,F-24-3,E012,2025-08-04 ,SH-50295
PK-01286,17616,3,ANCM10-050,12,,C-07-3,E018,2025-08-04,SH-50295
PK-01287,17616,4,ABRM12-109,1,1,E-02-5,E017 ,08/04/2025,SH-50295
PK-01288,17616,5,B62-454,2,2,A-16-5,E012,08/05/25,SH-50295
PK-01289,18197,1,,4,4,D-29-4,E018 ,02-Feb-2026,SH-50296
PK-01290,18197,,CUTM6-041,200,200,E-14-3,E014,,SH-50296
PK-01291,18197,4,LOCsize4-081,1,1,F-20-5,,02/01/26,SH-50296
PK-01292,18197,5,CUTsize8-078,6,6,C-09-5,E017,2026-02-01,SH-50296
PK-01293,18197,6,NIT1375-106,200,200,F-25-1 ,E019,02/02/2026,SH-50296
PK-01294,18197,7,SOC1500-097,100,100,D-29-4,E016,"Feb 01, 2026",SH-50296
PK-00472,16947,4,BRG-6205-IMP,4,4,D-14-5,E018,2025-06-10,SH-50113 
PK-01295,18197,8,LOC3410-092,1,1,D-03-3,E018,02/01/26,SH-50296
PK-01513,16886,1,FLA3410-112,50,50,B-20-1,E014,07/19/2025,SH-50352
PK-01296,11644,,FLAM6-031,4,4,F-11-1,E021,2025-12-26,SH-50297
PK-01297,11644,3,FLAM6-031,200,200,A-15-1,E013,2025-12-26,SH-50297
PK-01298,11644,4,HHCS-254,10,10,C-35-3,E020,2025-12-27,SH-50297
PK-01299,11644,5,ABR50-010,10,10,D-17-1,E020,26-Dec-2025,SH-50297
PK-01300,11644,6,HOS1000-086,50,50,D-37-2,E020,2025-12-26,SH-50297
PK-01301,16081,1,FLA1420-090,50,50,C-32-3,E019,11/05/25,SH-50298
PK-01302,16081,2,HOS1000-086,10,10,C-27-2,E016,2025-11-05,SH-50298
PK-01303,16081,3,FLAM6-031,12,12,C-25-1,E015,2025-11-06,SH-50298
PK-01304,16081,4,CAB80-139,10,,F-21-1,E021,"Nov 05, 2025",SH-50298
PK-01305 ,16081,5,HEX60-055,12,12,E-38-2,E019,11/06/25,SH-50298
PK-01306,16081,6,FLAsize8-045,2,2,D-13-3,E021,05-Nov-2025,SH-50298
PK-01307,18659,1,CAB50-127 ,12,12,B-13-5,E018,2025-10-26,SH-50299
PK-01308,18659,3,CUTsize8-078,50,50,B-05-5,E020,2025-10-26,SH-50299
PK-01309,18659,4,CUT80-015,6,6,A-15-2,E016,2025-10-27,SH-50299
PK-01310,18659,5,DRIsize6-110,200,200,B-23-4,E015,2025-10-26,SH-50299
PK-01311,18659,6,NITM12-036,2,2,E-02-3,E017,,SH-50299
PK-01312,18659,7,LOC3410-092,50,50,D-14-2,E012,2025-10-27,SH-50299
PK-01313,14765,1,HEXsize8-000,2,2,B-24-3,E012,2025-05-18,SH-50300
PK-01314,14765,2,ABRsize8-032,1,1,D-30-2,E017,"May 18, 2025",SH-50300
PK-01315 ,14765,3,FLA60-122,25,25,B-32-2,E017,18-May-2025,SH-50300
PK-01316,14765,5,CUT1213-024,100,100,,E017,17-May-2025,SH-50300
PK-01317,14765,7,DRIsize8-138,4,4,C-37-3 ,E014,2025-05-18,SH-50300
PK-01318,14765,8,SOCsize6-098,6,6,A-34-2,E015,2025-05-17,SH-50300
PK-01319,15110,1,FLAM10-028,12,12,E-18-4,E020,2025-07-27,SH-50301
PK-01320,15110,2,CUT1213-024,50,50,B-40-5,E019,2025-07-27 ,SH-50301
PK-01321,15110,3,ANC3410-074,1,1,B-14-2,E017,2025-07-27,SH-50301
PK-01322,15110,4,BRG-6205,50,50,F-09-3,E019,2025-07-26,SH-50301
PK-01323,15110,5,CABsize4-075,12,12,F-38-2,E021,07/26/25,SH-50301 
,19143,1,HEX80-033,200,200,B-34-2,E012,"Jan 31, 2026",SH-50302
PK-01325,19143,2,ANC51618-019 ,4,4,B-14-4,E021,30-Jan-2026,SH-50302
PK-01326,15159,3,HOSM12-104,1,1,A-13-4,E017,"Mar 18, 2026",SH-50303
PK-01327,15159 ,4,CUTM12-054,200,,F-39-1,E012,"Mar 18, 2026 ",SH-50303
PK-01328,12667,1,SOCM10-021,12,12,B-24-5 ,E014,01/16/2026,SH-50304
PK-01329,12667,2,SOC1375-113,12,12,F-06-4,E017,01/15/2026,SH-50304
PK-01330,12667,3,FLA50-065,100,100,A-03-4,E013,2026-01-15,
PK-01063,17882,1,ABR50-010,2,2,E-16-3,E012,2026-02-03,SH-50244
PK-01331,12667,4,LOCM6-130,2,2,E-01-1,E017,2026-01-15,SH-50304
PK-00006,11231,1,HEXM10-116,50,50,A-03-2,E019,2025-06-23,SH-50002
PK-01332,18058,1,CUT80-015,2,2,F-21-4,E012,2026-03-15,SH-50305
PK-01333,10946,1,NIT1250-117,100,100,D-02-3,E017,2025-12-21,SH-50306
PK-00548,11443,7,ANCM6-043,6,5,B-05-1,E020,22-Mar-2026,SH-50132
PK-01334,10946,2,HOSsize6-084,6,6,E-39-4,E017,2025-12-22,SH-50306
PK-01335 ,10946,3,SOC1500-097,25,25,F-33-2,E016,2025-12-21,SH-50306
PK-01336,10946,4,LOC60-069,50,50,F-01-3,E019,2025-12-22,SH-50306
PK-01337,10946,5,HOSsize8-128,1,1,E-11-2,E021,12/21/25,SH-50306
PK-01338,19808,1,HEXM10-131 ,1,1,B-19-1,E016,2025-09-17,SH-50307
PK-01339,19808,2,FLAsize6-134,200,200,C-07-3,E012,"Sep 17, 2025",SH-50307
PK-01340,19808,3,CUT80-015,25,25,B-07-3,E020,18-Sep-2025 ,SH-50307
PK-01341,,4,LOC5811-099,25,25,B-38-4,E014,2025-09-18,SH-50307
PK-01342,12112,1,LOCM10-085,200,200,E-10-4,E014,11/26/25,SH-50308
PK-01343,12573,2,CUT1500-089,2,1,C-39-4,E020 ,2025-11-01,SH-50309
PK-01344,12573,3,HEX60-055,50,50,D-33-3,E015,,SH-50309
PK-01345,12573,4,LOCM6-053,6,6,F-14-3,E021,2025-11-01,SH-50309 
PK-01346,12573,5,LOC60-069,4,4,E-25-2,E021,11/01/2025,SH-50309
PK-01347,12573,6,ABRM8-051,6,6,D-25-1,E014,11/02/2025,SH-50309
PK-01348,15919,1,ANCM8-040,25,25,B-16-2,E012 ,2025-09-15,SH-50310
PK-01349,15919,2,DRIsize6-110,100,100,A-22-5,E016,2025-09-15,SH-50310
PK-01350,15919,3,DRIM10-072,25,25,A-39-1,E013,2025-09-15,SH-50310
PK-01351,15919,4,FLAsize8-045,6,6,C-06-2 ,E020,2025-09-14,SH-50310
PK-01352,15919,5,FLA1420-002,,,B-13-1,E012,,SH-50310
PK-01353,15919,,LOC60-069,200,200,B-39-4,E021,09/14/2025,SH-50310
PK-01354,15919,7,HN-789,1,1,F-05-1,E013,2025-09-15,SH-50310 
PK-01534,14190,4,HEXM10-116,25,25,E-05-1,E015,2025-11-18,SH-50357
PK-01355,15919,8,HEX60-080,100,100,A-24-1,E017,2025-09-14,SH-50310
PK-01356,13278,1,CUT3816-058,50,50,A-16-2,E014,2025-08-09,SH-50311
PK-01357,13278,2,ANC51618-020,3,3,E-38-5,E019,08/09/2025,SH-50311
PK-01358,10270,1,ANCM10-050,12,12,A-17-1,E014,"Jan 20, 2026",SH-50312
PK-00048,15068,2,ANC3410-034,3,3,F-33-2,E020,2025-09-12,SH-50013
PK-01359 ,17294,1,CABSIZE4-075,12,,D-05-2,E019,"May 16, 2025",SH-50313 
PK-01360,17294,2,HEX3410-042,6,6,B-18-5,E019,05/15/25,SH-50313
PK-01361,16879,1,DRI1500-016,12,12,F-27-4,E013,2025-08-18,SH-50314
,18244,1,LOC60-076,50,50,B-25-4,E016,2025-08-08,SH-50315
PK-01363,19669,1,LOC3410-092,12,12,E-13-2,E018,2025-06-13,SH-50316
PK-01364,19669,2,DRIsize4-017,100,100,D-16-5,E014,13-Jun-2025 ,SH-50316
PK-01365,19669,3,HN-789,2,2,C-33-5,E017,"Jun 12, 2025",SH-50316
PK-01366,19669,5,ABRsize8-032,50,50,E-23-4,E017,06/12/25,SH-50316
PK-01367,19669,6,FLAM10-028,2,2,,E020,13-Jun-2025,SH-50316
PK-01368,19669,7,DRI2000-048,4,4,E-28-2,E021,06/13/25,SH-50316
PK-01369,19669,8,ANCM8-040 ,2,2,C-09-2,E017,2025-06-12,SH-50316
PK-01370,18749,1,FLA1213-026,6,6,E-04-3,E014,03/25/2026,SH-50317
PK-01371,18749,2,HEX2000-093 ,6,6,F-38-2,E018,03/24/26,SH-50317
PK-01372,18749,3,NIT1000-088,200,200,F-01-5 ,E019 ,03/25/26,SH-50317
PK-01373,18749,4,CABsize8-111,,1,A-02-4,E017,03/25/2026,SH-50317
PK-01374,19667,1,CUTM6-041,10,10,A-03-4,E019,05/05/2025,SH-50318
,19667,2,CUT1213-024,4,4,C-25-2,E018,2025-05-04,SH-50318
PK-01376,19667,3,SOC1250-123,12,12,B-04-4,E014,2025-05-05,SH-50318
PK-01377,19667,4,DRI3816-044,2,2,D-37-1,E013,2025-05-05,SH-50318
PK-01378,19667,5,HEXM10-131,100,100,D-31-4,E020,2025-05-05,SH-50318
PK-01379,19667,6,HEX2000-093,2,2,E-19-5,E013,2025-05-04,SH-50318
PK-01380,11758,1,SOCsize6-063,2,2,F-38-4,E015,09/22/2025 ,SH-50319
PK-01381,11758 ,2,,25,25,C-13-2,E019,09/22/25 ,SH-50319
PK-01382,11758,3,,4,4,F-33-2,E018,2025-09-23,SH-50319
PK-01383,17361,1,CAB50-127,25,25,B-37-4,E020,04-Sep-2025,SH-50320
PK-01384,17361,2,FLAM10-028,12,12,F-09-5,E015,2025-09-05,SH-50320
PK-01385,17361,3,ABRsize8-003,1,1,A-13-1,E014,09/04/2025,SH-50320
PK-01386,17361,,LOCM8-108,6,6,F-11-2,E016,2025-09-04,SH-50320
PK-01387,17361,,DRI2000-048,4,4,C-02-5,,2025-09-05,SH-50320
PK-01388,17361,7,CUT2000-023,4,4,D-38-2,E021,09/04/25,SH-50320
PK-01389,10797,1,FLAM10-028,10,10,A-23-5 ,E016,2025-12-26,SH-50321
PK-01390,10797,3,DRI3816-044,2,2,E-15-5,E021,2025-12-27,SH-50321
PK-01391,17497,1,ANC3410-074,1,1,E-38-4,E016,2025-12-10,SH-50322
PK-01392,17497,2,HOSsize8-128,25,25,F-37-1,E013,12/10/25,SH-50322
PK-01393,17497,3,HEX80-033,100,100,E-30-5,E012,11-DEC-2025,SH-50322
PK-01394,17497,4,HN-789,1,1,D-18-4,E019,2025-12-10,SH-50322
PK-01395,13932,1,FLA1420-002,200,200,C-13-4 ,E015,2026-01-05,SH-50323
PK-01396,13932,2,HEXsize8-101,25,25,E-05-2,E017,2026-01-04,SH-50323
PK-01397,13932,3,CUTM6-061,12,12,B-12-5,E021,01/05/26,SH-50323
,12358,1,,100,100,E-10-5,E015,01/14/26,SH-50324
PK-01399,12358,2,HEX80-033,50,50,D-20-1,E018,2026-01-15,SH-50324
PK-01400,12358,3,ABRsize6-012 ,12,12,E-07-4,E015,01/15/2026,SH-50324
PK-01401,12358,4,ANC3816-039,50,50,A-16-2,E014,2026-01-14,SH-50324
PK-01402,12358 ,5,ANC51618-019,2,2,A-04-4,E013,2026-01-14,SH-50324
PK-01403,12358,6,DRIsize6-105,,1,C-20-2,E017,15-Jan-2026,SH-50324 
PK-01404,10738,1,SOC1500-097,2,2,D-39-1,E016,"Aug 23, 2025",SH-50325
PK-01405,10738,2,FLAsize6-134,6,6,F-01-1,E015,23-Aug-2025,SH-50325
PK-01406,10738,,LOCM6-130,12,12,C-38-4,E013,2025-08-24,SH-50325
PK-01407,10738,5,LOCM8-108,50,50,A-05-2,E020,08/23/25,SH-50325
PK-01408,10738,6,LOCsize8-120,50,50,B-18-1,E016,08/23/25,SH-50325
PK-01409,10738,7,SOCM10-021,50,50,F-23-5 ,E015,2025-08-24,SH-50325
PK-01410,17988,1,SOC2000-025,50,50,C-38-4,E013,2025-12-17,SH-50326
PK-01411,17988,2,LOC60-060,200,200,B-18-1,E013,"Dec 17, 2025",SH-50326
PK-01412,17988,3,ABR1250-018,200,200,C-18-4,E014,16-Dec-2025,SH-50326
PK-01413,17988,4,ANCM8-040,,2,B-10-4,E020,12/17/2025,SH-50326
PK-01414,17988,5,CAB80-139,12,12,A-10-1,E021,"Dec 17, 2025",SH-50326
PK-01415,11156,1,ANC3410-074,5,5,F-38-3,E016,2026-02-21,SH-50327
PK-01416,11156,2,SOC1375-113,,200,C-11-1,E012,2026-02-22,SH-50327
PK-01417,11156,3,DRI2000-048,6,6,A-06-5,E019,2026-02-22,SH-50327 
PK-01418,14871,1,ANC3410-034,2,2,C-02-2,E019,2025-08-07,SH-50328
PK-01419,14871,2,NIT1000-088,100,100,D-08-2,E019,08/07/2025,SH-50328
PK-01420,14871,3,CAB1420-125,12,12,F-22-4,E018,"Aug 07, 2025",SH-50328
PK-01421 ,14871,4,FLAsize6-118,1,1,B-29-5,E020,2025-08-08,SH-50328
PK-01422,14871,5,CAB1250-008,4,4,E-05-5,E019 ,08-Aug-2025,SH-50328
PK-01423,13242,1,CAB50-127,1,1,B-24-4,E013,2025-08-16,SH-50329
PK-01424,13242,2,LOC60-069,50,50,A-04-4,E014,2025-08-16,SH-50329
PK-01425,13242,3,LOC60-060,25,25,E-28-3,E021,2025-08-16,SH-50329
PK-01426,13242,4,DRI2000-004,50,50,D-23-4 ,E017,2025-08-17,SH-50329
PK-01427,13242,5,CUT50-067,50,50,B-15-1,E020,2025-08-16,SH-50329
PK-01428,13242,6,CAB1420-107,12,12,D-39-4,E016,"Aug 17, 2025",SH-50329
PK-01429,13242,7,CAB80-139,200,200,F-01-3,E013,2025-08-17,SH-50329
PK-01430,15624,1,HEX80-033,2,2,D-15-4,E014,2026-03-23,SH-50330
PK-01431,15624,2,ANC3410-034,3,3,F-05-1,E018,2026-03-23,SH-50330
PK-01526,15559,4,FLA1213-026,2,2,F-05-4,E016,07/25/25,SH-50355
PK-01432,15624,3,CUTsize8-078,6,6,F-24-4,E019,2026-03-22,SH-50330
PK-01433,15624,4,LOC60-076,25,25,C-16-5,,"Mar 22, 2026",SH-50330
PK-01434,15624,5,CAB1420-125,200,199,B-31-2,E016,22-Mar-2026,SH-50330
PK-01435,12528,1,SOCsize6-063,1,1,C-14-2,E012,"Jul 06, 2025 ",SH-50331
PK-01436,12528,2,CUTsize8-078,200,200,D-11-5,E019,2025-07-07,SH-50331
PK-01437,12528,3,HEXsize8-101,10,10,E-34-2,E019,07/06/2025,SH-50331
PK-01438,12528,4,ANCM6-043,12,12,D-20-3,E013,"Jul 06, 2025",SH-50331
PK-01439,10982,1,HEXM10-131,100,100,A-06-3,E013,12/09/2025,SH-50332
PK-01440,10982,2,,6,6,F-09-2,E018,12/09/25,SH-50332
PK-01441,10982,3,LOC3410-096,50,50,,E019,10-Dec-2025,SH-50332
PK-01442,10982,4,FLAsize8-045,12,12,D-38-5,E018,"Dec 10, 2025",SH-50332
PK-01443,10982,5,DRI2000-048,50,50,A-31-5,E017,"Dec 09, 2025",SH-50332
PK-01444,10982,6,DRI1500-016,1,1,A-31-5,E014,09-Dec-2025,SH-50332
PK-01445,10982,7,HOS1000-086,10,10,B-07-1,E016,12/10/25,SH-50332
PK-01446,10396,1,FLA1420-090,6,6,A-31-5,E018,2025-07-30,SH-50333
PK-01447,17663,1,SOCsize6-063,2,2,B-39-3,E019,2025-10-05,SH-50334
PK-01448,17663,3,LOC1250-102,1,1,D-04-2,E012,2025-10-05,SH-50334
PK-01449,17663 ,4,CABsize8-111,200,200,D-30-3,E013,"Oct 06, 2025",SH-50334
PK-01450,17663,5,NIT1000-088,10,10,A-32-1,E014,10/05/2025,SH-50334
PK-01451,17663,6,,2,2,C-39-4,E018,10/05/2025 ,SH-50334
PK-01452 ,17663,7,,12,,A-11-5,E020,2025-10-05,SH-50334
PK-01453,17643,1,LOC3410-096,12,12,B-11-2,E019,,SH-50335
PK-01454,17643,2,CABSIZE4-007,100,100,C-27-5,E015,2025-05-11,SH-50335
PK-01455,17643,3,DRI3816-044,50,50,E-30-2,E013,11-May-2025,SH-50335
PK-01456,17643,4,,200,200,D-09-1,E013,2025-05-11 ,SH-50335
PK-01457,17643,5,FLAM10-028,12,12,A-38-5 ,E012,"May 11, 2025",SH-50335
PK-01458,18609,1,DRI1500-016,2,2,E-11-2,E015,06/12/2025,SH-50336
PK-01459,18609,2,CUTsize8-078,12,12,D-15-2,E018,13-Jun-2025,SH-50336
PK-01460,18609,4,ANCM6-043,6,6,D-11-1,E017,2025-06-13,SH-50336
PK-01461,17096,2,FLA50-065,50,50,D-40-3,E018,2025-12-26,SH-50337
,17998,1,BRG-6205-IMP,12,12,,E016,01/01/2026,SH-50338
PK-01463,17998,2,HOSsize8-128,100,100,C-04-5,E018,2026-01-01 ,SH-50338
PK-01464,10331,1,CUT80-015,25,25,F-17-1,E013,2025-05-05,SH-50339
PK-01465,10331,3,CUT3410-037,25,25,E-25-1,E014,05-May-2025,SH-50339
PK-01466,10331,4,ABRsize8-003,25,25,E-04-4,E013,2025-05-05,SH-50339
PK-01467,10331,5,FLA50-065,200,200,F-17-1,E018,2025-05-04,SH-50339
PK-01468,10331,6,HEX1420-030,25,25,F-18-2,E020,05/05/2025,SH-50339
PK-01469 ,10331,,DRIsize6-110 ,50,,B-01-4,E020,05/04/2025,SH-50339
PK-01470,16873,1,SOCsize6-063,2,2,D-08-1,E013,2025-09-19,SH-50340
PK-01471,16873,2,HOSsize6-103,4,4,A-30-3,E014,09/19/2025,SH-50340
PK-01472,12742,1,CUTM12-054,12,12,C-40-3,E014,2025-12-09,SH-50341
PK-01473,12742,2,B62-454,200,200,C-03-1,E013,12/09/25,SH-50341
PK-01474,10182,1,HOSsize8-128,2,2,C-15-3,E016 ,10/18/25,SH-50342
PK-01475,10182,2,6308-882,100,100,A-24-4,E015,2025-10-17,SH-50342
PK-01476,10182,3,FLAsize6-118 ,200,199,A-21-2,E016,10/18/2025 ,SH-50342
,14577,1,LOCsize8-120,200,200,E-01-1,E012,"Dec 10, 2025",SH-50343
PK-01478,14577,2,DRIsize8-138,4,4,C-07-5,E017,2025-12-10,SH-50343
PK-00638,15626,6,DRIM12-083,100,100,,E017,2026-03-23,SH-50153
PK-01479,15765,1,HOSM12-104,50,50,B-16-3,E018,2025-07-28,SH-50344
