Transaction Id,Transaction Date,Type,Item Id,Qty,Uom,From Location,To Location,Reference,Lot Number,User Id,Unit Cost
IT-001959,2025-06-05,SO Issue,SHEA-1068,-1,EA,D-28-2,SHIPPING,SO-26490,,E032,180.78
IT-000723,2025-06-06,SO Issue ,SHEA-1064,-5,EA,B-26-4,SHIPPING,SO-26008,,E028,139.88
IT-000880,2025-06-06,SO Issue,ROLL-1044,-5,EA,F-12-4,SHIPPING,SO-26067,,E031,140.68
IT-000942,06/06/25,SO Issue,GEAR-1067,-1,EA,A-10-3,SHIPPING,SO-26089,,E026,498.09000000000003
IT-000143,2025-06-07,PO Receipt,GEAR-1080,179,EA,RECEIVING,D-20-2,PO-31060,,E028,1484.33
IT-000144,2025-06-07,PO Receipt,GEAR-1080,250,EA,RECEIVING,C-08-2,PO-31060,,E036,1484.33
IT-000145,2025-06-07,PO Receipt,TIMI-1030,137,EA,RECEIVING,B-18-1,PO-31060,,E035,66.14
IT-000378,2025-06-07,PO Receipt ,SKF-6308-2Z,192,EA,RECEIVING,C-30-1,PO-31161,,E029,10.25
IT-000762,2025-06-07,SO Issue,AC-1057,-1,EA,D-17-4,SHIPPING,SO-26024,,E031,687.08
IT-001590,"Jun 07, 2025",SO Issue,SPRO-1061,-25,EA,F-23-3,SHIPPING,SO-26345,,E033,87.28
IT-001890,07-Jun-2025,SO Issue,CONV-1065,-1,EA,F-24-2,SHIPPING,SO-26461,,E027,2903.56
IT-001892,2025-06-07,SO Issue,SPRO-1004,-2,EA ,A-23-4,SHIPPING,SO-26461,,E026,42.84
IT-000141,2025-06-08,PO Receipt,SPRO-1041,135,EA,RECEIVING,C-12-4,PO-31059,,E027,35.35
IT-000142,2025-06-08,PO Receipt,SPRO-1078,13,EA,RECEIVING,A-14-2,PO-31059,,E034,69.25
IT-000955,2025-06-08,SO Issue,SKF-6205-2RS1,-100,EA,A-36-3,SHIPPING,SO-26095,,E033,3.55
IT-001301,2025-06-08,SO Issue,SHEA-1045,-10,EA,F-23-3,SHIPPING,SO-26239,,E032,47.68
IT-001633,2025-06-08,SO Issue,MOUN-1029,-2,EA,B-20-3,SHIPPING,SO-26363,,E039,86.28
IT-001893,2025-06-08,SO Issue,AC-1054,-1,EA,F-01-5,SHIPPING,SO-26461,,E031,1828.58
IT-001896,2025-06-08,SO Issue,SHEA-1038,-2,EA ,B-14-4,SHIPPING,SO-26462,,E038,295.28000000000003
IT-000223,2025-06-09,PO Receipt,HEN-243,100,EA,RECEIVING,E-09-2,PO-31094,,E029,22.1
IT-000224,2025-06-09,PO Receipt,3M-SF401AF,84,EA,RECEIVING,C-16-2,PO-31094,,E034,4.05
IT-000225,2025-06-09,PO Receipt,KIM-G10,25,BX,RECEIVING,E-17-4,PO-31094,,E035,11.4
IT-001103,2025-06-09,SO Issue,GEAR-1010,-1,EA,E-31-4,SHIPPING,SO-26152,,E035,2784.15
IT-001906,2025-06-09,SO Issue,SPRO-1004,-12,EA,A-14-1,SHIPPING,SO-26466,,E037,42.84
IT-002039,2025-06-09,SO Issue,SPRO-1055,-6,EA,B-21-3,SHIPPING,SO-26518,,E031,26.94
IT-001655,2025-06-10,SO Issue,TIMI-1056,-50,EA,A-02-1,SHIPPING,SO-26373,,E032,17.21
IT-000469,2025-06-11,PO Receipt,AC-1033,142,EA,RECEIVING,A-27-3,PO-31200,,E031,1093.27
IT-000826,2025-06-11,SO Issue,CONV-1039,-2,EA,A-37-2,SHIPPING,SO-26049 ,,E026,7046.72
IT-001130,2025-06-11,SO Issue,TIMI-1014,-10,EA,B-36-4,SHIPPING,SO-26164,,E030,49.480000000000004
IT-001300,2025-06-11 ,SO Issue,TIMI-1058,-10,EA,E-29-1,SHIPPING,SO-26239,,E038,84.45
IT-001589,2025-06-11,SO Issue,CONV-1023,-5,EA,C-28-3,SHIPPING,SO-26345,,E036,3652.15
IT-001894,2025-06-11,SO Issue,SPRO-1050,-100,EA,C-10-4,SHIPPING,SO-26462,,E029,12.85
IT-000347,2025-06-12,PO Receipt,TIMI-1075,50,EA,RECEIVING,A-40-1,PO-31146,,E032,72.76
IT-000348,2025-06-12,PO Receipt,BRI-HHCS-0500-13-200-G8,79,BX,RECEIVING,A-26-4,PO-31146,,E037,44.75
IT-000759 ,2025-06-12,SO Issue,SHEA-1037,-100,EA,E-26-3,SHIPPING,SO-26023,,E037,99.06
IT-000761,2025-06-12,SO Issue,GEAR-1010,-1,EA,A-29-1,SHIPPING,SO-26023,,E026,2784.15
IT-000879,2025-06-12,SO Issue,SPRO-1050,-1,EA,E-31-4,SHIPPING,SO-26067,,E032,12.85
IT-001467,2025-06-12,SO Issue,AC-1006,-3,EA,F-09-3,SHIPPING,SO-26298,,E028,2130.52
IT-001656,2025-06-12,SO Issue,GEAR-1010 ,-1,EA,E-22-1,SHIPPING,SO-26373,,E026,2784.15
IT-001950,2025-06-12,SO Issue,SHEA-1028,-1,EA,B-29-2,SHIPPING,SO-26483,,E038,284.6
IT-000568,2025-06-13,PO Receipt,SPRO-1009,172,EA,RECEIVING,D-12-5,PO-31245,,E027,24.54
IT-000628,2025-06-13 ,PO Receipt,TIMI-1030,137,EA,RECEIVING,E-24-5,PO-31275,,E030,66.14
IT-000629,2025-06-13,PO Receipt,GEAR-1080,50,EA,RECEIVING,B-12-1,PO-31275,,E033,1484.33
IT-000630,2025-06-13,PO Receipt,GEAR-1080,179,EA,RECEIVING,E-26-4,PO-31275,,E035,1484.33
IT-000823,2025-06-13,SO Issue,CONV-1051,-1,EA,F-12-3,SHIPPING,SO-26048,,E034,4147.58
IT-001536,2025-06-13,SO Issue,SPRO-1004,-10,EA,B-36-4,SHIPPING,SO-26322,,E026,42.84
IT-001579,13-Jun-2025,SO Issue,SPRO-1047,-1,EA,A-02-1,SHIPPING,SO-26343,,E033,13.77
IT-000986,14-Jun-2025,SO Issue,SPRO-1015,-200,EA,B-04-5,SHIPPING,SO-26108,,E035,74.58
IT-001398,2025-06-14,SO Issue,SPRO-1078,-12,EA,A-37-2,SHIPPING,SO-26277,,E036,69.25
IT-001931,2025-06-14,SO Issue,SPRO-1041,-2,EA,E-08-5 ,SHIPPING,SO-26474,,E036,35.35
IT-001960,2025-06-14,SO Issue,MOUN-1008,-200,EA,F-04-4,SHIPPING,SO-26490,,E031,71.79
IT-000943,2025-06-15,SO Issue,AC-1054,-3,EA,B-21-3,SHIPPING,SO-26089,,E035 ,1828.58
IT-001565,2025-06-15,SO Issue,SPRO-1078,-12,EA,E-16-5,SHIPPING ,SO-26336,,E027,69.25
IT-001584,2025-06-15 ,SO Issue,CONV-1023,-3,EA,F-08-1,SHIPPING,SO-26344,,E031,3652.15
IT-001604,2025-06-15,SO Issue,SHEA-1019,-50,EA,A-24-3,SHIPPING,SO-26352,,E038,94.5
IT-000941,2025-06-16,SO Issue,AC-1086,-5,EA,C-25-5,SHIPPING,SO-26089,,E039,2390.86
IT-001001,2025-06-16,SO Issue,DOD-TXT315,-5,EA,D-23-5,SHIPPING,SO-26114,,E034,1180.0
IT-001102,2025-06-16,SO Issue,TIMI-1030,-12,EA,C-17-4,SHIPPING,SO-26152,,E036,66.14
IT-001233,2025-06-16,SO Issue,CONV-1042,-3,EA,F-17-1,SHIPPING,SO-26207,,E037,5159.58
IT-000825,2025-06-17,SO Issue,TIMI-1032,-25,EA,F-04-4,SHIPPING,SO-26048,,E036,32.99
IT-000944,2025-06-17,SO Issue,CONV-1051,-3,EA,F-08-1,SHIPPING,SO-26090,,E039,4147.58
IT-001232,2025-06-17,SO Issue,MOUN-1062,-2,EA,D-17-2,SHIPPING,SO-26207,,E026,135.75
IT-001339,2025-06-17,SO Issue,CONV-1089,-5,EA,A-23-4,SHIPPING,SO-26254,,E034,5864.59
IT-001401,2025-06-17,SO Issue,SKF-6308-2Z,-25,EA,E-03-1 ,SHIPPING,SO-26277,,E027,10.25
IT-001581,2025-06-17,SO Issue,TIMI-1030,-6,EA,B-11-2,SHIPPING,SO-26343,,E032,66.14
IT-001587,06/17/25,SO Issue,SPRO-1009,-4,EA,C-10-4,SHIPPING,SO-26344,,E027,24.54
IT-000195,2025-06-18,PO Receipt,SPRO-1050,53,EA,RECEIVING,C-36-1,PO-31080,,E038,12.85
IT-000668,2025-06-18,PO Receipt,AC-1033,142,EA,RECEIVING,B-40-5,PO-31289,,E031,1093.27
IT-000669,2025-06-18,PO Receipt,SPRO-1050,25,EA,RECEIVING,C-29-4 ,PO-31289,,E033,12.85
IT-000670,2025-06-18,PO Receipt,AC-1033,50,EA,RECEIVING,B-32-1,PO-31289,,E029,1093.27
IT-000671,2025-06-18,PO Receipt ,AC-1033,142,EA,RECEIVING,E-40-5,PO-31289,,E027,1093.27
IT-000733,06/18/2025,SO Issue,AC-1040,-3,EA,C-17-4,SHIPPING,SO-26013,,E034,609.44
IT-000847,2025-06-18,SO Issue,TIMI-1071,-12,EA,E-16-5,SHIPPING,SO-26055,,E035,74.85000000000001
IT-000985,2025-06-18,SO Issue,SPRO-1002,-1,EA,B-26-2,SHIPPING,SO-26108,,E034,65.84
IT-000987,2025-06-18,SO Issue,AC-1086,-1,EA,B-08-3,SHIPPING,SO-26108,,E027,2390.86
IT-001000,2025-06-18,SO Issue,CONV-1013,-1,EA,A-36-3,SHIPPING,SO-26114,,E028,2336.18
IT-001338,2025-06-18,SO Issue,SHEA-1035,-3,EA,C-17-4,SHIPPING,SO-26254,,E037,148.52
IT-001507,2025-06-18,SO Issue,SPRO-1011,-1,EA,E-23-5,SHIPPING,SO-26312,,E035,118.48
IT-001586,2025-06-18,SO Issue,TIMI-1056,-2,EA,A-14-1,SHIPPING,SO-26344,,E039,17.21
IT-000984,06/19/2025,SO Issue,CONV-1013,-3,EA ,B-21-3,SHIPPING,SO-26108,,E037,2336.18
IT-001566,2025-06-19,SO Issue,CONV-1013,-2,EA,A-02-1,SHIPPING,SO-26336,,E039,2336.18
IT-001891,2025-06-19,SO Issue,CONV-1046,-1,EA,B-14-4,SHIPPING,SO-26461 ,,E028,7311.89
IT-001895,"Jun 19, 2025",SO Issue,SHEA-1049,-2,EA,C-25-5,SHIPPING,SO-26462,,E027,153.4
IT-000307,2025-06-20,PO Receipt,SPRO-1009,125,EA,RECEIVING,E-21-5,PO-31130,,E038,24.54
IT-000308,2025-06-20,PO Receipt,SPRO-1009,172,EA,RECEIVING,E-07-1,PO-31130,,E036,24.54
IT-000309,06/20/25,PO Receipt,MOUN-1008,52,EA,RECEIVING,D-25-4,PO-31130,,E039,71.79
IT-000350,2025-06-20,PO Receipt,AC-1074,130,EA,RECEIVING ,E-10-4,PO-31148,,E033,1663.14
IT-000498,2025-06-20,PO Receipt,SPRO-1050,50,EA,RECEIVING,D-38-3,PO-31213,,E029,12.85
IT-000499,2025-06-20,PO Receipt,AC-1033,142,EA,RECEIVING ,E-33-2,PO-31213,,E036,1093.27
IT-000824,2025-06-20,SO Issue,SHEA-1019,-6,EA,A-14-1,SHIPPING,SO-26048,,E026,94.5
IT-001582,2025-06-20,SO Issue,SPRO-1055,-6,EA,B-24-5,SHIPPING,SO-26343,,E034,26.94
IT-001603,2025-06-20,SO Issue ,SPRO-1078,-25,EA,F-18-5,SHIPPING,SO-26352,,E030,69.25
IT-001934,06/20/2025,SO Issue,DOD-TXT315,-3,EA,A-14-1,SHIPPING,SO-26474,,E039,1180.0
IT-000983,2025-06-21,SO Issue ,SKF-6308-2Z,-25,EA,E-34-4,SHIPPING,SO-26108,,E034,10.25
IT-001100,2025-06-21,SO Issue,SHEA-1088,-5,EA,C-11-3,SHIPPING,SO-26151,,E031,189.79
IT-001174,2025-06-21,SO Issue,GEAR-1016,-1,EA,B-35-2,SHIPPING,SO-26186,,E026,2265.26
IT-001471,2025-06-21,SO Issue,MOUN-1008,-12,EA,A-18-1,SHIPPING,SO-26301,,E034,71.79
IT-001605,2025-06-21,SO Issue,ROLL-1079,-3,EA,A-31-5,SHIPPING,SO-26352,,E034,102.65
IT-001693,2025-06-21,SO Issue,SHEA-1088,-3,EA,A-36-4,SHIPPING,SO-26388,,E030,189.79
IT-000846,2025-06-22,SO Issue,SHEA-1038,-1,EA,C-17-4,SHIPPING,SO-26055,,E037,295.28000000000003
IT-001150,2025-06-22,SO Issue,GEAR-1067,-1,EA,E-08-5,SHIPPING,SO-26175,,E032,498.09000000000003
IT-001250,2025-06-22,SO Issue,MOUN-1062,-1,EA,F-02-3,SHIPPING,SO-26214,,E027,135.75
IT-001951,2025-06-22,SO Issue,SHEA-1064,-1,EA,B-29-2,SHIPPING,SO-26483,,E032,139.88
IT-000978,2025-06-23,SO Issue,CONV-1013,-1,EA,F-24-2,SHIPPING,SO-26103,,E030,2336.18
IT-001251,2025-06-23,SO Issue,AC-1048,-1,EA,E-36-5,SHIPPING,SO-26214,,E036,1745.47
IT-001259,2025-06-23,SO Issue,SPRO-1027,-100,EA,B-14-4,SHIPPING,SO-26216,,E032,77.98
IT-001466,2025-06-23,SO Issue,TIMI-1000,-100,EA,B-20-3,SHIPPING,SO-26298,,E035,43.53
IT-001472,2025-06-23,SO Issue,TIMI-1017,-200,EA,B-24-5,SHIPPING,SO-26301,,E038,50.69
IT-000929,2025-06-24,SO Issue,GAT-B62,-10,EA,A-14-1,SHIPPING,SO-26083,,E039,12.7
IT-001400,06/24/25,SO Issue,MOUN-1031,-2,EA,B-34-5,SHIPPING,SO-26277,,E032,38.78
IT-001685,2025-06-24,SO Issue,ROLL-1044,-2,EA,C-11-2,SHIPPING,SO-26386,,E033,140.68
IT-001853,2025-06-24,SO Issue,TIMI-1020,-6,EA,A-14-1,SHIPPING,SO-26448,,E036,52.03
IT-001920,2025-06-24,SO Issue,TIMI-1000,-50,EA,E-22-1,SHIPPING,SO-26471,,E038,43.53
IT-002062,2025-06-24,Cycle Count Adj,AC-1054,-3,EA,D-16-4,F-01-4,Damage,,E033,1828.58
IT-000343,"Jun 25, 2025 ",PO Receipt,SHEA-1037,65,EA,RECEIVING,A-32-3,PO-31144,,E038,99.06
IT-000344,2025-06-25,PO Receipt,SHEA-1037,130,EA,RECEIVING,A-18-3,PO-31144,,E034,99.06
IT-000345,2025-06-25,PO Receipt,SHEA-1037,130,EA,RECEIVING,E-18-4,PO-31144,,E039,99.06
IT-001152,2025-06-25,SO Issue,CONV-1042,-1,EA,A-31-5,SHIPPING,SO-26175,,E038,5159.58
IT-001506,2025-06-25,SO Issue,SPRO-1009,-4,EA,C-03-4,SHIPPING,SO-26312,,E026,24.54
IT-001558,2025-06-25,SO Issue,TIMI-1075,-10,EA,C-06-3,SHIPPING,SO-26334,,E032,72.76
IT-001567,2025-06-25,SO Issue,SPRO-1087,-100,EA,A-18-1,SHIPPING,SO-26337,,E032,44.550000000000004
IT-001836,2025-06-25,SO Issue,SHEA-1038,-3,EA,F-04-4,SHIPPING,SO-26443,,E028,295.28000000000003
IT-000125,2025-06-26,PO Receipt,KIM-G10,281,BX,RECEIVING,D-32-3,PO-31052,,E030,11.4
IT-000393,"Jun 26, 2025",PO Receipt,SPRO-1011,148,EA,RECEIVING,E-38-3,PO-31168,,E029,118.48
IT-000587 ,2025-06-26,PO Receipt,SPRO-1087,167,EA,RECEIVING,F-06-3,PO-31254,,E028,44.550000000000004
IT-000588,2025-06-26,PO Receipt,SPRO-1087,167,EA,RECEIVING,D-26-1,PO-31254,,E030,44.550000000000004
IT-000927,2025-06-26,SO Issue,SPRO-1069,-1,EA,E-03-1,SHIPPING,SO-26083,,E026,115.11
IT-001167,2025-06-26,SO Issue,CONV-1051,-1,EA,F-08-1,SHIPPING,SO-26183,,E035,4147.58
IT-001580,2025-06-26,SO Issue,ROLL-1021,-10,EA,A-24-3,SHIPPING,SO-26343,,E027,81.74
IT-002058,2025-06-26,Transfer,MOUN-1029,3,EA,B-16-1,F-33-1,,,E031,86.28
IT-000699,2025-06-27,SO Issue,GEAR-1016,-1,EA,E-03-1,SHIPPING,SO-26001,,E035,2265.26
IT-001583,2025-06-27,SO Issue,GEAR-1016,-1,EA,B-34-4,SHIPPING,SO-26344,,E026,2265.26
IT-000078,28-Jun-2025,PO Receipt,GEAR-1073,77,EA,RECEIVING,A-01-3,PO-31032,,E029,1938.75
IT-000079,2025-06-28,PO Receipt,SHEA-1038,50,EA,RECEIVING,A-08-5,PO-31032,,E036,295.28000000000003
IT-000080,2025-06-28,PO Receipt,GEAR-1073,77,EA,RECEIVING,D-17-1,PO-31032,,E032,1938.75
IT-000546,2025-06-28,PO Receipt,AC-1040,250,EA,RECEIVING,E-17-2,PO-31235,,E035,609.44
IT-000547,28-Jun-2025,PO Receipt,AC-1040,171,EA,RECEIVING,D-19-4,PO-31235,,E026,609.44
IT-000548,2025-06-28,PO Receipt,TIMI-1071,500,EA,RECEIVING,E-07-1,PO-31235,,E035,74.85000000000001
IT-000926,2025-06-28,SO Issue,TIMI-1000,-2,EA,C-10-4,SHIPPING,SO-26083,,E038,43.53
IT-000940,2025-06-28,SO Issue,MOUN-1029,-4,EA,B-29-2,SHIPPING,SO-26089,,E034,86.28
IT-001129,2025-06-28,SO Issue,MOUN-1029,-100,EA,E-34-4,SHIPPING,SO-26164,,E026,86.28
IT-001728,2025-06-28,SO Issue,SPRO-1070,-25,EA,E-08-5,SHIPPING,SO-26401,,E030,22.96
IT-001256,2025-06-29,SO Issue,GEAR-1080,-1,EA,A-12-2,SHIPPING,SO-26216,,E032,1484.33
IT-001516,2025-06-29,SO Issue,SPRO-1061,-100,EA,A-36-3,SHIPPING,SO-26316,,E034,87.28
IT-001660,29-Jun-2025,SO Issue,AC-1063,-3,EA,A-23-4,SHIPPING,SO-26377,,E039,1677.24
IT-002071,"Jun 29, 2025",Transfer,GEAR-1073,2,EA,A-25-4,B-18-1,Count,,E030,1938.75
IT-000689,2025-06-30,PO Receipt,GEAR-1080,179,EA,RECEIVING,D-26-1,PO-31297,,E035,1484.33
IT-000690,2025-06-30,PO Receipt ,GEAR-1080,179,EA,RECEIVING,F-03-3,PO-31297,,E038,1484.33
IT-000691 ,2025-06-30,PO Receipt,GEAR-1080,179,EA,RECEIVING,B-28-3,PO-31297,,E037,1484.33
IT-000760,2025-06-30,SO Issue,TIMI-1056,-100,EA,E-22-1,SHIPPING,SO-26023,,E027,17.21
IT-001101,2025-06-30,SO Issue,TIM-LM11949-LM11910,-1,EA,B-29-2,SHIPPING,SO-26152,,E026,7.6
IT-001230,2025-06-30,SO Issue,TIMI-1075,-100,EA,F-12-3,SHIPPING,SO-26207,,E029,72.76
IT-001564,"Jun 30, 2025",SO Issue,SPRO-1070,-1,EA,E-22-4,SHIPPING,SO-26336,,E036,22.96
IT-001585,2025-06-30 ,SO Issue,CONV-1022,-1,EA,C-11-2,SHIPPING,SO-26344,,E035,2154.05
IT-000462,2025-07-01,PO Receipt,TIMI-1058,500,EA,RECEIVING,D-17-4,PO-31198,,E033,84.45
IT-000463,2025-07-01,PO Receipt,TIMI-1058,25,EA,RECEIVING,B-06-1,PO-31198,,E031,84.45
IT-000464,2025-07-01,PO Receipt,TIMI-1014,50,EA,RECEIVING,D-37-3,PO-31198,,E033,49.480000000000004
IT-000465,2025-07-01,PO Receipt,TIMI-1058,166,EA,RECEIVING,F-25-1,PO-31198,,E026,84.45
IT-000698,2025-07-01,SO Issue,GAT-B62,-12,EA,D-23-5,SHIPPING,SO-26001,,E034,12.7
IT-001151 ,07/01/25,SO Issue,CONV-1065,-1,EA,B-26-4,SHIPPING,SO-26175,,E035,2903.56
IT-001257,2025-07-01,SO Issue,GEAR-1010 ,-3,EA,F-36-1 ,SHIPPING,SO-26216,,E039,2784.15
IT-000048,2025-07-02,PO Receipt,SHEA-1038,10,EA,RECEIVING,F-10-2,PO-31021,,E028,295.28000000000003
IT-000049,2025-07-02,PO Receipt,AC-1048,100,EA,RECEIVING,C-19-1,PO-31021,,E033,1745.47
IT-000050,2025-07-02,PO Receipt,GEAR-1073,500,EA,RECEIVING,E-23-2,PO-31021,,E038,1938.75
IT-000051,2025-07-02,PO Receipt,AC-1063,25,EA,RECEIVING,F-03-1,PO-31021,,E037,1677.24
IT-000248,2025-07-02,PO Receipt,GAT-B62,289,EA,RECEIVING,B-06-4,PO-31104,,E033,12.7
IT-000249,2025-07-02,PO Receipt,GEAR-1016,122,EA ,RECEIVING,A-18-2,PO-31104,,E037,2265.26
IT-000250,2025-07-02,PO Receipt,ROLL-1021,25,EA,RECEIVING,E-36-5,PO-31104,,E032,81.74
IT-000251,2025-07-02,PO Receipt,ROLL-1021,10,EA,RECEIVING,F-38-3,PO-31104,,E037,81.74
IT-000900,2025-07-02,SO Issue,SHEA-1035,-1,EA,B-34-4 ,SHIPPING,SO-26073,,E039,148.52
IT-001118,2025-07-02,SO Issue,MOUN-1008,-200,EA,A-18-1,SHIPPING,SO-26159,,E032,71.79
IT-001231,2025-07-02,SO Issue,AC-1086,-3,EA,E-29-1,SHIPPING,SO-26207,,E030,2390.86
IT-001830,2025-07-02,SO Issue,GAT-B62,-25,EA,C-19-1,SHIPPING,SO-26440,,E028,12.7
IT-000697,2025-07-03 ,SO Issue,AC-1033,-2,EA,E-22-4,SHIPPING,SO-26001,,E035,1093.27
IT-000742,2025-07-03,SO Issue,ROLL-1012,-200,EA,C-03-4,SHIPPING,SO-26017,,E026,47.52
IT-000976,2025-07-03,SO Issue,SPRO-1078,-12,EA,C-17-3,SHIPPING,SO-26103,,E029,69.25
IT-001121,2025-07-03,SO Issue ,GAT-B62,-6,EA,A-12-2,SHIPPING,SO-26159,,E035,12.7
IT-001663,2025-07-03,SO Issue,TIMI-1058,-25,EA,C-11-3,SHIPPING,SO-26377,,E039,84.45
IT-001726,2025-07-03,SO Issue,TIMI-1020,-100,EA,B-36-4,SHIPPING,SO-26401,,E036,52.03
IT-000365,2025-07-04 ,PO Receipt,KIM-G10 ,281,BX,RECEIVING,E-14-1,PO-31155,,E034,11.4
IT-000366,2025-07-04,PO Receipt ,3M-SF401AF,84,EA,RECEIVING,B-04-4,PO-31155,,E030,4.05
IT-000738,2025-07-04,SO Issue,TIMI-1014,-10,EA,E-36-5,SHIPPING,SO-26017,,E033,49.480000000000004
IT-000739,2025-07-04,SO Issue,CONV-1013,-3,EA,B-20-3,SHIPPING,SO-26017,,E036,2336.18
IT-000925,2025-07-04,SO Issue,CONV-1042,-3,EA,A-14-1,SHIPPING,SO-26083,,E032,5159.58
IT-001096,04-Jul-2025,SO Issue,CONV-1052,-2,EA,F-06-1,SHIPPING,SO-26149,,E036,2311.6
IT-001602,2025-07-04,SO Issue,SPRO-1011,-1,EA,B-20-3,SHIPPING,SO-26352,,E037,118.48
IT-001674,2025-07-04,SO Issue,ROLL-1044,-3,EA,D-17-4,SHIPPING,SO-26382,,E031,140.68
IT-000530,2025-07-05,PO Receipt,MOUN-1008,52,EA,RECEIVING,E-15-3,PO-31230,,E028,71.79
IT-000531,2025-07-05,PO Receipt,SHEA-1072,11,EA,RECEIVING,A-06-3,PO-31230,,E035,101.96000000000001
IT-000532,2025-07-05,PO Receipt,SPRO-1009,172,EA,RECEIVING,D-12-3,PO-31230,,E028,24.54
IT-000740,2025-07-05,SO Issue,CONV-1023,-5,EA,C-17-4,SHIPPING,SO-26017,,E036,3652.15
IT-001482,2025-07-05,SO Issue,TIMI-1075,-10,EA,B-31-3,SHIPPING,SO-26305,,E029,72.76
IT-001729,05-Jul-2025,SO Issue,SHEA-1082,-2,EA,E-26-3,SHIPPING,SO-26401,,E029 ,186.61
IT-001730,2025-07-05,SO Issue,CONV-1023,-5,EA,A-31-5,SHIPPING,SO-26401,,E036,3652.15
IT-000190,2025-07-06,PO Receipt,GEAR-1080,179,EA,RECEIVING,C-38-1,PO-31078,,E028,1484.33
IT-000324,"Jul 06, 2025",PO Receipt,GEAR-1016,250,EA,RECEIVING,B-01-3,PO-31138,,E029,2265.26
IT-000325,06-Jul-2025,PO Receipt,GEAR-1016,122,EA,RECEIVING,E-02-3,PO-31138,,E039,2265.26
IT-000326,2025-07-06,PO Receipt,GEAR-1016,50,EA,RECEIVING,A-33-4,PO-31138,,E034,2265.26
IT-000327,2025-07-06,PO Receipt,GAT-B62,289,EA,RECEIVING,E-40-3,PO-31138 ,,E039,12.7
IT-001258,2025-07-06,SO Issue,SHEA-1082,-1,EA,C-03-4,SHIPPING,SO-26216,,E039,186.61
IT-001727,2025-07-06,SO Issue,MOUN-1062,-5,EA,B-31-3,SHIPPING,SO-26401,,E029,135.75
IT-001829,2025-07-06,SO Issue,SKF-6205-2RS1,-10,EA,F-12-4,SHIPPING,SO-26440,,E031 ,3.55
IT-001963,2025-07-06,SO Issue,MOUN-1034,-10,EA,E-08-5,SHIPPING,SO-26491,,E031,23.82
IT-000977,2025-07-07,SO Issue,CONV-1042,-5,EA,C-28-3,SHIPPING,SO-26103,,E035,5159.58
IT-001234,07-Jul-2025,SO Issue,MOUN-1081,-10,EA,B-26-4,SHIPPING,SO-26207,,E033,61.24
IT-001675,2025-07-07,SO Issue,TIMI-1030,-100,EA,C-17-4,SHIPPING,SO-26382,,E032,66.14
IT-001921,2025-07-07,SO Issue,TIMI-1058,-10,EA,E-15-1,SHIPPING,SO-26471,,E030,84.45
IT-002064,2025-07-07,Transfer,SHEA-1068,10,EA,A-08-1,D-31-4,Count,,E037,180.78
IT-000089,2025-07-08,PO Receipt,SPRO-1004,177,EA,RECEIVING,C-02-5,PO-31037,,E033,42.84
IT-000426,"Jul 08, 2025",PO Receipt,GEAR-1066,157,EA,RECEIVING,F-21-3,PO-31181,,E038,1270.02
IT-000427,2025-07-08,PO Receipt,TIMI-1075,41,EA,RECEIVING,F-11-5,PO-31181 ,,E039,72.76
IT-000995,2025-07-08,SO Issue,MOUN-1008,-25,EA,C-03-4,SHIPPING,SO-26111,,E029,71.79
IT-001016,2025-07-08,SO Issue,SPRO-1041,-2,EA,C-17-4,SHIPPING,SO-26122,,E039,35.35
IT-001136,2025-07-08,SO Issue,CONV-1022,-1,EA,A-12-2,SHIPPING,SO-26168,,E035,2154.05
IT-001260,2025-07-08,SO Issue,GEAR-1010,-5,EA,C-17-4,SHIPPING,SO-26216 ,,E034,2784.15
IT-001838,2025-07-08,SO Issue,MOUN-1034,-6,EA,C-40-1,SHIPPING,SO-26443,,E027,23.82
IT-002052,2025-07-08,Adjustment,SPRO-1087,-12,EA,E-04-5,F-21-3,Count,,E036,44.550000000000004
IT-001019,2025-07-09,SO Issue,GEAR-1084,-2,EA,B-14-3,SHIPPING,SO-26122,,E033,3456.0
IT-001378,2025-07-09,SO Issue,SPRO-1027,-1,EA,A-14-1,SHIPPING,SO-26269,,E030,77.98
IT-001483,2025-07-09,SO Issue,SPRO-1076,-12,EA,A-10-1,SHIPPING,SO-26305,,E028,13.24
IT-001487,2025-07-09,SO Issue,ROLL-1012,-4,EA,E-31-4,SHIPPING ,SO-26306,,E033,47.52
IT-001488,2025-07-09,SO Issue,SHEA-1028,-3,EA,C-11-3,SHIPPING,SO-26306,,E035,284.6
IT-001835,2025-07-09,SO Issue,MOUN-1034,-200,EA,E-05-1,SHIPPING,SO-26443,,E035,23.82
IT-000466,2025-07-10 ,PO Receipt,BRI-HHCS-0500-13-200-G8 ,10,BX,RECEIVING,F-32-4,PO-31199,,E026,44.75
IT-000467,2025-07-10,PO Receipt,AC-1054,10,EA,RECEIVING,D-39-4,PO-31199,,E027,1828.58
IT-000468,2025-07-10,PO Receipt,BRI-HHCS-0500-13-200-G8,79,BX,RECEIVING,F-28-5,PO-31199,,E039,44.75
IT-000928,2025-07-10,SO Issue,AC-1063,-1,EA,E-34-4,SHIPPING,SO-26083,,E032,1677.24
IT-001094,2025-07-10,SO Issue ,CONV-1022,-2,EA,C-06-3,SHIPPING,SO-26149,,E035,2154.05
