journal_id,posting_date,period,account_number,account_name,debit,credit,memo,source_module,reference
JE-000385,2025-05-17,2025-05,1100,Accounts Receivable,6388.9,0,Invoice INV-60084,AR,INV-60084
JE-000386,2025-05-17,2025-05,4000,Product Sales - Manufactured,0,6388.9,Invoice INV-60084,AR,INV-60084
JE-000387,2025-05-17,2025-05,5000,COGS - Materials,4657.65,0,COGS,AR,INV-60084
JE-000388,2025-05-17,2025-05,1220,Inventory - Finished Goods,0,4657.65,Inventory relief,AR,INV-60084
JE-001093,2025-05-17,2025-05,1100,Accounts Receivable,7514.24,0,Invoice INV-60235,AR,INV-60235
JE-001094,2025-05-17,2025-05,4000,Product Sales - Manufactured,0,7006.28,Invoice INV-60235,AR,INV-60235
JE-001095,2025-05-17,2025-05,2100,Accrued Expenses,0,507.96,Sales tax payable,AR,INV-60235
JE-001096,2025-05-17,2025-05,5000,COGS - Materials,4095.84,0,COGS,AR,INV-60235
JE-001097,2025-05-17,2025-05,1220,Inventory - Finished Goods,0,4095.84,Inventory relief,AR,INV-60235
JE-003248,2025-05-17,2025-05,1200,Inventory - Raw Materials,305.14,0,PO receipt PO-31102,INV,RCV-40097
JE-003249,2025-05-17,2025-05,2050,GR/IR Clearing (Received Not Invoiced),0,305.14,PO receipt PO-31102,INV,RCV-40097
JE-003462,2025-05-18,2025-05,1200,Inventory - Raw Materials,3125.0,0,PO receipt PO-31214,INV,RCV-40204
JE-003463,2025-05-18,2025-05,2050,GR/IR Clearing (Received Not Invoiced),0,3125.0,PO receipt PO-31214,INV,RCV-40204
JE-002011,2025-05-19,2025-05,1000,Operating Cash,19334.73,0,Customer payment,AR,NIC-CR00088
JE-002012,2025-05-19,2025-05,1100,Accounts Receivable,0,19334.73,Customer payment,AR,NIC-CR00088
JE-001098,2025-05-20,2025-05,1100,Accounts Receivable,14226.39,0,Invoice INV-60236,AR,INV-60236
JE-001099,2025-05-20,2025-05,4000,Product Sales - Manufactured,0,14109.19,Invoice INV-60236,AR,INV-60236
JE-001100,2025-05-20,2025-05,4100,Freight Revenue,0,117.2,Freight billed,AR,INV-60236
JE-001101,2025-05-20,2025-05,5000,COGS - Materials,9628.73,0,COGS,AR,INV-60236
JE-001102,2025-05-20,2025-05,1220,Inventory - Finished Goods,0,9628.73,Inventory relief,AR,INV-60236
JE-001921,2025-05-20,2025-05,1000,Operating Cash,5517.08,0,Customer payment,AR,NIC-CR00043
JE-001922,2025-05-20,2025-05,1100,Accounts Receivable,0,5517.08,Customer payment,AR,NIC-CR00043
JE-003019,2025-05-21,2025-05,2050,GR/IR Clearing (Received Not Invoiced),8428.0,0,Supplier inv 8644998,AP,8644998
JE-003020,2025-05-21,2025-05,2000,Accounts Payable,0,8428.0,Supplier inv 8644998,AP,8644998
JE-002721,2025-05-22,2025-05,2050,GR/IR Clearing (Received Not Invoiced),303.6,0,Supplier inv 93163940,AP,93163940
JE-002722,2025-05-22,2025-05,2000,Accounts Payable,0,303.6,Supplier inv 93163940,AP,93163940
JE-003080,2025-05-22,2025-05,1200,Inventory - Raw Materials,5385.34,0,PO receipt PO-31013,INV,RCV-40013
JE-003081,2025-05-22,2025-05,2050,GR/IR Clearing (Received Not Invoiced),0,5385.34,PO receipt PO-31013,INV,RCV-40013
JE-000802,2025-05-23,2025-05,1100,Accounts Receivable,5952.28,0,Invoice INV-60172,AR,INV-60172
JE-000803,2025-05-23,2025-05,4000,Product Sales - Manufactured,0,5522.4,Invoice INV-60172,AR,INV-60172
JE-000804,2025-05-23,2025-05,4100,Freight Revenue,0,29.51,Freight billed,AR,INV-60172
JE-000805,2025-05-23,2025-05,2100,Accrued Expenses,0,400.37,Sales tax payable,AR,INV-60172
JE-000806,2025-05-23,2025-05,5000,COGS - Materials,4106.5,0,COGS,AR,INV-60172
JE-000807,2025-05-23,2025-05,1220,Inventory - Finished Goods,0,4106.5,Inventory relief,AR,INV-60172
JE-003490,2025-05-23,2025-05,1200,Inventory - Raw Materials,887.5,0,PO receipt PO-31230,INV,RCV-40218
JE-003491,2025-05-23,2025-05,2050,GR/IR Clearing (Received Not Invoiced),0,887.5,PO receipt PO-31230,INV,RCV-40218
JE-003510,2025-05-23,2025-05,1200,Inventory - Raw Materials,10859.29,0,PO receipt PO-31240,INV,RCV-40228
JE-003511,2025-05-23,2025-05,2050,GR/IR Clearing (Received Not Invoiced),0,10859.29,PO receipt PO-31240,INV,RCV-40228
JE-001314,2025-05-24,2025-05,1100,Accounts Receivable,3955.41,0,Invoice INV-60281,AR,INV-60281
JE-001315,2025-05-24,2025-05,4000,Product Sales - Manufactured,0,3559.61,Invoice INV-60281,AR,INV-60281
JE-001316,2025-05-24,2025-05,4100,Freight Revenue,0,137.73,Freight billed,AR,INV-60281
JE-001317,2025-05-24,2025-05,2100,Accrued Expenses,0,258.07,Sales tax payable,AR,INV-60281
JE-001318,2025-05-24,2025-05,5000,COGS - Materials,2151.9,0,COGS,AR,INV-60281
JE-001319,2025-05-24,2025-05,1220,Inventory - Finished Goods,0,2151.9,Inventory relief,AR,INV-60281
JE-002959,2025-05-24,2025-05,2050,GR/IR Clearing (Received Not Invoiced),3125.0,0,Supplier inv SI1016405,AP,SI1016405
JE-002960,2025-05-24,2025-05,5300,Freight In,29.43,0,Freight in,AP,SI1016405
JE-002961,2025-05-24,2025-05,2000,Accounts Payable,0,3154.43,Supplier inv SI1016405,AP,SI1016405
JE-003216,2025-05-24,2025-05,1200,Inventory - Raw Materials,3827.2,0,PO receipt PO-31086,INV,RCV-40081
JE-003217,2025-05-24,2025-05,2050,GR/IR Clearing (Received Not Invoiced),0,3827.2,PO receipt PO-31086,INV,RCV-40081
JE-000168,2025-05-25,2025-05,1100,Accounts Receivable,623.49,0,Invoice INV-60037,AR,INV-60037
JE-000169,2025-05-25,2025-05,4000,Product Sales - Manufactured,0,588.52,Invoice INV-60037,AR,INV-60037
JE-000170,2025-05-25,2025-05,4100,Freight Revenue,0,34.97,Freight billed,AR,INV-60037
JE-000171,2025-05-25,2025-05,5000,COGS - Materials,333.06,0,COGS,AR,INV-60037
JE-000172,2025-05-25,2025-05,1220,Inventory - Finished Goods,0,333.06,Inventory relief,AR,INV-60037
JE-001598,2025-05-25,2025-05,1100,Accounts Receivable,5963.66,0,Invoice INV-60342,AR,INV-60342
JE-001599,2025-05-25,2025-05,4000,Product Sales - Manufactured,0,5560.52,Invoice INV-60342,AR,INV-60342
JE-001600,2025-05-25,2025-05,2100,Accrued Expenses,0,403.14,Sales tax payable,AR,INV-60342
JE-001601,2025-05-25,2025-05,5000,COGS - Materials,3930.83,0,COGS,AR,INV-60342
JE-001602,2025-05-25,2025-05,1220,Inventory - Finished Goods,0,3930.83,Inventory relief,AR,INV-60342
JE-002685,2025-05-25,2025-05,2050,GR/IR Clearing (Received Not Invoiced),3827.2,0,Supplier inv SI2257488,AP,SI2257488
JE-002686,2025-05-25,2025-05,2000,Accounts Payable,0,3827.2,Supplier inv SI2257488,AP,SI2257488
JE-003011,2025-05-25,2025-05,2050,GR/IR Clearing (Received Not Invoiced),10910.35,0,Supplier inv 5982708,AP,5982708
JE-003012,2025-05-25,2025-05,2000,Accounts Payable,0,10910.35,Supplier inv 5982708,AP,5982708
JE-003064,2025-05-25,2025-05,1200,Inventory - Raw Materials,1497.96,0,PO receipt PO-31005,INV,RCV-40005
JE-003065,2025-05-25,2025-05,2050,GR/IR Clearing (Received Not Invoiced),0,1497.96,PO receipt PO-31005,INV,RCV-40005
JE-000059,2025-05-26,2025-05,1100,Accounts Receivable,3177.41,0,Invoice INV-60013,AR,INV-60013
JE-000060,2025-05-26,2025-05,4000,Product Sales - Manufactured,0,3177.41,Invoice INV-60013,AR,INV-60013
JE-000061,2025-05-26,2025-05,5000,COGS - Materials,2594.28,0,COGS,AR,INV-60013
JE-000062,2025-05-26,2025-05,1220,Inventory - Finished Goods,0,2594.28,Inventory relief,AR,INV-60013
JE-000333,2025-05-26,2025-05,1100,Accounts Receivable,5637.69,0,Invoice INV-60073,AR,INV-60073
JE-000334,2025-05-26,2025-05,4000,Product Sales - Manufactured,0,5414.67,Invoice INV-60073,AR,INV-60073
JE-000335,2025-05-26,2025-05,4100,Freight Revenue,0,223.02,Freight billed,AR,INV-60073
JE-000336,2025-05-26,2025-05,5000,COGS - Materials,4267.71,0,COGS,AR,INV-60073
JE-000337,2025-05-26,2025-05,1220,Inventory - Finished Goods,0,4267.71,Inventory relief,AR,INV-60073
JE-001154,2025-05-26,2025-05,1100,Accounts Receivable,241.68,0,Invoice INV-60248,AR,INV-60248
JE-001155,2025-05-26,2025-05,4000,Product Sales - Manufactured,0,225.34,Invoice INV-60248,AR,INV-60248
JE-001156,2025-05-26,2025-05,2100,Accrued Expenses,0,16.34,Sales tax payable,AR,INV-60248
JE-001157,2025-05-26,2025-05,5000,COGS - Materials,155.41,0,COGS,AR,INV-60248
JE-001158,2025-05-26,2025-05,1220,Inventory - Finished Goods,0,155.41,Inventory relief,AR,INV-60248
JE-002055,2025-05-26,2025-05,1000,Operating Cash,2837.03,0,Customer payment,AR,NIC-CR00110
JE-002056,2025-05-26,2025-05,1100,Accounts Receivable,0,2837.03,Customer payment,AR,NIC-CR00110
JE-002991,2025-05-26,2025-05,2050,GR/IR Clearing (Received Not Invoiced),887.5,0,Supplier inv 7169175,AP,7169175
JE-002992,2025-05-26,2025-05,2000,Accounts Payable,0,887.5,Supplier inv 7169175,AP,7169175
JE-000395,2025-05-27,2025-05,1100,Accounts Receivable,8633.95,0,Invoice INV-60086,AR,INV-60086
JE-000396,2025-05-27,2025-05,4000,Product Sales - Manufactured,0,7911.3,Invoice INV-60086,AR,INV-60086
JE-000397,2025-05-27,2025-05,4100,Freight Revenue,0,149.08,Freight billed,AR,INV-60086
JE-000398,2025-05-27,2025-05,2100,Accrued Expenses,0,573.57,Sales tax payable,AR,INV-60086
JE-000399,2025-05-27,2025-05,5000,COGS - Materials,5830.23,0,COGS,AR,INV-60086
JE-000400,2025-05-27,2025-05,1220,Inventory - Finished Goods,0,5830.23,Inventory relief,AR,INV-60086
JE-002508,2025-05-27,2025-05,2050,GR/IR Clearing (Received Not Invoiced),1497.96,0,Supplier inv 98997823,AP,98997823
JE-002509,2025-05-27,2025-05,2000,Accounts Payable,0,1497.96,Supplier inv 98997823,AP,98997823
JE-000212,2025-05-28,2025-05,1100,Accounts Receivable,1693.36,0,Invoice INV-60046,AR,INV-60046
JE-000213,2025-05-28,2025-05,4000,Product Sales - Manufactured,0,1371.74,Invoice INV-60046,AR,INV-60046
JE-000214,2025-05-28,2025-05,4100,Freight Revenue,0,222.17,Freight billed,AR,INV-60046
JE-000215,2025-05-28,2025-05,2100,Accrued Expenses,0,99.45,Sales tax payable,AR,INV-60046
JE-000216,2025-05-28,2025-05,5000,COGS - Materials,819.72,0,COGS,AR,INV-60046
JE-000217,2025-05-28,2025-05,1220,Inventory - Finished Goods,0,819.72,Inventory relief,AR,INV-60046
JE-000218,2025-05-28,2025-05,1100,Accounts Receivable,15756.07,0,Invoice INV-60047,AR,INV-60047
JE-000219,2025-05-28,2025-05,4000,Product Sales - Manufactured,0,15756.07,Invoice INV-60047,AR,INV-60047
JE-000220,2025-05-28,2025-05,5000,COGS - Materials,11223.76,0,COGS,AR,INV-60047
JE-000221,2025-05-28,2025-05,1220,Inventory - Finished Goods,0,11223.76,Inventory relief,AR,INV-60047
JE-001144,2025-05-28,2025-05,1100,Accounts Receivable,2246.78,0,Invoice INV-60246,AR,INV-60246
JE-001145,2025-05-28,2025-05,4000,Product Sales - Manufactured,0,2100.76,Invoice INV-60246,AR,INV-60246
JE-001146,2025-05-28,2025-05,4100,Freight Revenue,0,146.02,Freight billed,AR,INV-60246
JE-001147,2025-05-28,2025-05,5000,COGS - Materials,1465.31,0,COGS,AR,INV-60246
JE-001148,2025-05-28,2025-05,1220,Inventory - Finished Goods,0,1465.31,Inventory relief,AR,INV-60246
JE-003242,2025-05-28,2025-05,1200,Inventory - Raw Materials,7.1,0,PO receipt PO-31099,INV,RCV-40094
JE-003243,2025-05-28,2025-05,2050,GR/IR Clearing (Received Not Invoiced),0,7.1,PO receipt PO-31099,INV,RCV-40094
JE-003402,2025-05-28,2025-05,1200,Inventory - Raw Materials,8877.0,0,PO receipt PO-31183,INV,RCV-40174
JE-003403,2025-05-28,2025-05,2050,GR/IR Clearing (Received Not Invoiced),0,8877.0,PO receipt PO-31183,INV,RCV-40174
JE-000969,2025-05-29,2025-05,1100,Accounts Receivable,16334.62,0,Invoice INV-60209,AR,INV-60209
JE-000970,2025-05-29,2025-05,4000,Product Sales - Manufactured,0,16133.75,Invoice INV-60209,AR,INV-60209
JE-000971,2025-05-29,2025-05,4100,Freight Revenue,0,200.87,Freight billed,AR,INV-60209
JE-000972,2025-05-29,2025-05,5000,COGS - Materials,10781.2,0,COGS,AR,INV-60209
JE-000973,2025-05-29,2025-05,1220,Inventory - Finished Goods,0,10781.2,Inventory relief,AR,INV-60209
JE-002526,2025-05-29,2025-05,2050,GR/IR Clearing (Received Not Invoiced),5385.34,0,Supplier inv SI7035380,AP,SI7035380
JE-002527,2025-05-29,2025-05,2000,Accounts Payable,0,5385.34,Supplier inv SI7035380,AP,SI7035380
JE-002714,2025-05-29,2025-05,2050,GR/IR Clearing (Received Not Invoiced),7.1,0,Supplier inv 7256388,AP,7256388
JE-002715,2025-05-29,2025-05,5300,Freight In,119.95,0,Freight in,AP,7256388
JE-002716,2025-05-29,2025-05,2000,Accounts Payable,0,127.05,Supplier inv 7256388,AP,7256388
JE-002257,2025-05-30,2025-05,1000,Operating Cash,15215.3,0,Customer payment,AR,NIC-CR00211
JE-002258,2025-05-30,2025-05,1100,Accounts Receivable,0,15215.3,Customer payment,AR,NIC-CR00211
JE-003300,2025-05-30,2025-05,1200,Inventory - Raw Materials,2999.68,0,PO receipt PO-31131,INV,RCV-40123
JE-003301,2025-05-30,2025-05,2050,GR/IR Clearing (Received Not Invoiced),0,2999.68,PO receipt PO-31131,INV,RCV-40123
JE-003470,2025-05-31,2025-05,1200,Inventory - Raw Materials,64.28,0,PO receipt PO-31218,INV,RCV-40208
JE-003471,2025-05-31,2025-05,2050,GR/IR Clearing (Received Not Invoiced),0,64.28,PO receipt PO-31218,INV,RCV-40208
JE-003552,2025-05-31,2025-05,6700,Office & Supplies,193.94,0,Iron Mountain Inc.,AP,NIC-AP00002
JE-003553,2025-05-31,2025-05,2000,Accounts Payable,0,193.94,Iron Mountain Inc.,AP,NIC-AP00002
JE-003572,2025-05-31,2025-05,6700,Office & Supplies,1860.15,0,"W.W. Grainger, Inc.",AP,NIC-AP00012
JE-003573,2025-05-31,2025-05,2000,Accounts Payable,0,1860.15,"W.W. Grainger, Inc.",AP,NIC-AP00012
JE-003592,2025-05-31,2025-05,6700,Office & Supplies,2802.47,0,Cintas Corporation,AP,NIC-AP00022
JE-003593,2025-05-31,2025-05,2000,Accounts Payable,0,2802.47,Cintas Corporation,AP,NIC-AP00022
JE-003614,2025-05-31,2025-05,6300,Rent,3860.27,0,Waste Management of Illinois,AP,NIC-AP00033
JE-003615,2025-05-31,2025-05,2000,Accounts Payable,0,3860.27,Waste Management of Illinois,AP,NIC-AP00033
JE-003630,2025-05-31,2025-05,5300,Freight In,56.94,0,UPS,AP,NIC-AP00041
JE-003631,2025-05-31,2025-05,2000,Accounts Payable,0,56.94,UPS,AP,NIC-AP00041
JE-003650,2025-05-31,2025-05,5300,Freight In,96.35,0,FedEx,AP,NIC-AP00051
JE-003651,2025-05-31,2025-05,2000,Accounts Payable,0,96.35,FedEx,AP,NIC-AP00051
JE-003664,2025-05-31,2025-05,6700,Office & Supplies,696.86,0,Sunbelt Rentals,AP,NIC-AP00058
JE-003665,2025-05-31,2025-05,2000,Accounts Payable,0,696.86,Sunbelt Rentals,AP,NIC-AP00058
JE-003684,2025-05-31,2025-05,6300,Rent,38500,0,Rockford Industrial Park LLC,AP,NIC-AP00068
JE-003685,2025-05-31,2025-05,2000,Accounts Payable,0,38500,Rockford Industrial Park LLC,AP,NIC-AP00068
JE-003708,2025-05-31,2025-05,6400,Software Subscriptions,15750.0,0,Epicor Kinetic,AP,SW-EPICOR
JE-003709,2025-05-31,2025-05,2000,Accounts Payable,0,15750.0,Epicor Kinetic,AP,SW-EPICOR
JE-003732,2025-05-31,2025-05,6400,Software Subscriptions,1079.17,0,SolidWorks Standard,AP,SW-SOLIDW
JE-003733,2025-05-31,2025-05,2000,Accounts Payable,0,1079.17,SolidWorks Standard,AP,SW-SOLIDW
JE-003756,2025-05-31,2025-05,6400,Software Subscriptions,1000.0,0,MasterControl,AP,SW-MASTER
JE-003757,2025-05-31,2025-05,2000,Accounts Payable,0,1000.0,MasterControl,AP,SW-MASTER
JE-003780,2025-05-31,2025-05,6400,Software Subscriptions,1775.0,0,Microsoft 365 Business Standard,AP,SW-MICROS
JE-003781,2025-05-31,2025-05,2000,Accounts Payable,0,1775.0,Microsoft 365 Business Standard,AP,SW-MICROS
JE-003804,2025-05-31,2025-05,6400,Software Subscriptions,4920.0,0,ADP Workforce Now,AP,SW-ADPWO
JE-003805,2025-05-31,2025-05,2000,Accounts Payable,0,4920.0,ADP Workforce Now,AP,SW-ADPWO
JE-003828,2025-05-31,2025-05,6400,Software Subscriptions,900.0,0,Salesforce Sales Cloud,AP,SW-SALESF
JE-003829,2025-05-31,2025-05,2000,Accounts Payable,0,900.0,Salesforce Sales Cloud,AP,SW-SALESF
JE-003852,2025-05-31,2025-05,6400,Software Subscriptions,700.0,0,Bill.com,AP,SW-BILL.C
JE-003853,2025-05-31,2025-05,2000,Accounts Payable,0,700.0,Bill.com,AP,SW-BILL.C
JE-003876,2025-05-31,2025-05,6400,Software Subscriptions,3150.0,0,Box Business,AP,SW-BOXBU
JE-003877,2025-05-31,2025-05,2000,Accounts Payable,0,3150.0,Box Business,AP,SW-BOXBU
JE-003900,2025-05-31,2025-05,6400,Software Subscriptions,1440.0,0,Zoom Workplace,AP,SW-ZOOMW
JE-003901,2025-05-31,2025-05,2000,Accounts Payable,0,1440.0,Zoom Workplace,AP,SW-ZOOMW
JE-003924,2025-05-31,2025-05,6400,Software Subscriptions,1020.0,0,RingCentral MVP,AP,SW-RINGCE
JE-003925,2025-05-31,2025-05,2000,Accounts Payable,0,1020.0,RingCentral MVP,AP,SW-RINGCE
JE-003948,2025-05-31,2025-05,6400,Software Subscriptions,355.0,0,KnowBe4,AP,SW-KNOWBE
JE-003949,2025-05-31,2025-05,2000,Accounts Payable,0,355.0,KnowBe4,AP,SW-KNOWBE
JE-003972,2025-05-31,2025-05,6000,Salaries & Wages,648097.97,0,Monthly payroll,PR,PR-202505
JE-003973,2025-05-31,2025-05,2300,Payroll Liabilities,0,648097.97,Monthly payroll,PR,PR-202505
JE-000615,2025-06-01,2025-06,1100,Accounts Receivable,3404.27,0,Invoice INV-60132,AR,INV-60132
JE-000616,2025-06-01,2025-06,4000,Product Sales - Manufactured,0,3404.27,Invoice INV-60132,AR,INV-60132
JE-000617,2025-06-01,2025-06,5000,COGS - Materials,2193.41,0,COGS,AR,INV-60132
JE-000618,2025-06-01,2025-06,1220,Inventory - Finished Goods,0,2193.41,Inventory relief,AR,INV-60132
JE-001211,2025-06-01,2025-06,1100,Accounts Receivable,6999.44,0,Invoice INV-60260,AR,INV-60260
JE-001212,2025-06-01,2025-06,4000,Product Sales - Manufactured,0,6526.28,Invoice INV-60260,AR,INV-60260
JE-001213,2025-06-01,2025-06,2100,Accrued Expenses,0,473.16,Sales tax payable,AR,INV-60260
JE-001214,2025-06-01,2025-06,5000,COGS - Materials,3681.14,0,COGS,AR,INV-60260
JE-001215,2025-06-01,2025-06,1220,Inventory - Finished Goods,0,3681.14,Inventory relief,AR,INV-60260
JE-001631,2025-06-01,2025-06,1100,Accounts Receivable,9263.47,0,Invoice INV-60349,AR,INV-60349
JE-001632,2025-06-01,2025-06,4000,Product Sales - Manufactured,0,9263.47,Invoice INV-60349,AR,INV-60349
JE-001633,2025-06-01,2025-06,5000,COGS - Materials,6181.99,0,COGS,AR,INV-60349
JE-001634,2025-06-01,2025-06,1220,Inventory - Finished Goods,0,6181.99,Inventory relief,AR,INV-60349
JE-002405,2025-06-02,2025-06,1000,Operating Cash,2613.55,0,Customer payment,AR,NIC-CR00285
JE-002406,2025-06-02,2025-06,1100,Accounts Receivable,0,2613.55,Customer payment,AR,NIC-CR00285
JE-000020,2025-06-03,2025-06,1100,Accounts Receivable,1334.83,0,Invoice INV-60005,AR,INV-60005
JE-000021,2025-06-03,2025-06,4000,Product Sales - Manufactured,0,1126.2,Invoice INV-60005,AR,INV-60005
JE-000022,2025-06-03,2025-06,4100,Freight Revenue,0,126.98,Freight billed,AR,INV-60005
JE-000023,2025-06-03,2025-06,2100,Accrued Expenses,0,81.65,Sales tax payable,AR,INV-60005
JE-000024,2025-06-03,2025-06,5000,COGS - Materials,740.43,0,COGS,AR,INV-60005
JE-000025,2025-06-03,2025-06,1220,Inventory - Finished Goods,0,740.43,Inventory relief,AR,INV-60005
JE-001078,2025-06-03,2025-06,1100,Accounts Receivable,16343.81,0,Invoice INV-60232,AR,INV-60232
JE-001079,2025-06-03,2025-06,4000,Product Sales - Manufactured,0,15068.84,Invoice INV-60232,AR,INV-60232
JE-001080,2025-06-03,2025-06,4100,Freight Revenue,0,182.48,Freight billed,AR,INV-60232
JE-001081,2025-06-03,2025-06,2100,Accrued Expenses,0,1092.49,Sales tax payable,AR,INV-60232
JE-001082,2025-06-03,2025-06,5000,COGS - Materials,10301.61,0,COGS,AR,INV-60232
JE-001083,2025-06-03,2025-06,1220,Inventory - Finished Goods,0,10301.61,Inventory relief,AR,INV-60232
JE-002329,2025-06-03,2025-06,1000,Operating Cash,1960.41,0,Customer payment,AR,NIC-CR00247
JE-002330,2025-06-03,2025-06,1100,Accounts Receivable,0,1960.41,Customer payment,AR,NIC-CR00247
JE-002892,2025-06-03,2025-06,2050,GR/IR Clearing (Received Not Invoiced),8877.0,0,Supplier inv INV183023,AP,INV183023
JE-002893,2025-06-03,2025-06,2000,Accounts Payable,0,8877.0,Supplier inv INV183023,AP,INV183023
JE-003106,2025-06-03,2025-06,1200,Inventory - Raw Materials,3514.5,0,PO receipt PO-31026,INV,RCV-40026
JE-003107,2025-06-03,2025-06,2050,GR/IR Clearing (Received Not Invoiced),0,3514.5,PO receipt PO-31026,INV,RCV-40026
JE-002558,2025-06-04,2025-06,2050,GR/IR Clearing (Received Not Invoiced),3514.5,0,Supplier inv 91769614,AP,91769614
JE-002559,2025-06-04,2025-06,2000,Accounts Payable,0,3514.5,Supplier inv 91769614,AP,91769614
JE-002560,2025-06-04,2025-06,2050,GR/IR Clearing (Received Not Invoiced),8333.64,0,Supplier inv INV6367144,AP,INV6367144
JE-002561,2025-06-04,2025-06,2000,Accounts Payable,0,8333.64,Supplier inv INV6367144,AP,INV6367144
JE-003108,2025-06-04,2025-06,1200,Inventory - Raw Materials,8333.64,0,PO receipt PO-31027,INV,RCV-40027
JE-003109,2025-06-04,2025-06,2050,GR/IR Clearing (Received Not Invoiced),0,8333.64,PO receipt PO-31027,INV,RCV-40027
JE-001487,2025-06-05,2025-06,1100,Accounts Receivable,16214.62,0,Invoice INV-60318,AR,INV-60318
JE-001488,2025-06-05,2025-06,4000,Product Sales - Manufactured,0,15968.36,Invoice INV-60318,AR,INV-60318
JE-001489,2025-06-05,2025-06,4100,Freight Revenue,0,246.26,Freight billed,AR,INV-60318
JE-001490,2025-06-05,2025-06,5000,COGS - Materials,11237.46,0,COGS,AR,INV-60318
JE-001491,2025-06-05,2025-06,1220,Inventory - Finished Goods,0,11237.46,Inventory relief,AR,INV-60318
JE-001539,2025-06-05,2025-06,1100,Accounts Receivable,4386.81,0,Invoice INV-60329,AR,INV-60329
JE-001540,2025-06-05,2025-06,4000,Product Sales - Manufactured,0,4386.81,Invoice INV-60329,AR,INV-60329
JE-001541,2025-06-05,2025-06,5000,COGS - Materials,2699.83,0,COGS,AR,INV-60329
JE-001542,2025-06-05,2025-06,1220,Inventory - Finished Goods,0,2699.83,Inventory relief,AR,INV-60329
