event_id,company_id,workflow_type,object_type,object_id,timestamp,actor,action,previous_state,new_state,source_document,confidence,requires_review
EV-000247,northfield_industrial_components,quote_to_order,sales_order,SO-26050,2025-05-06T11:55:00,E065,order_entered,,open,customer_po_P307946,1.0,N
EV-001354,northfield_industrial_components,order_to_cash,customer_invoice,INV-60338,2025-05-06T12:57:00,E002,invoice_issued,,open,INV-60338.pdf,1.0,N
EV-002818,northfield_industrial_components,manufacturing,work_order,WO-70177,2025-05-06T13:43:00,E043,wo_released,planned,released,MRP,1.0,N
EV-002799,northfield_industrial_components,manufacturing,work_order,WO-70167,2025-05-06T13:54:00,E054,wo_released,planned,released,MRP,1.0,N
EV-001559,northfield_industrial_components,order_to_cash,customer_invoice,INV-60177,2025-05-06T16:43:00,system,payment_applied,open,paid,Lockbox,1.0,N
EV-001006,northfield_industrial_components,fulfillment,shipment,SH-50381,2025-05-06T17:36:00,E100,shipment_confirmed,picked,shipped,PS-SH-50381.pdf,1.0,N
EV-001745,northfield_industrial_components,procure_to_pay,purchase_order,PO-31007,2025-05-07T08:36:00,E060,po_issued,draft,open,PO-31007.pdf,1.0,N
EV-002811,northfield_industrial_components,manufacturing,work_order,WO-70173,2025-05-07T10:01:00,E055,wo_closed,in_process,closed,COC-WO-70173.pdf,1.0,N
EV-000556,northfield_industrial_components,quote_to_order,sales_order,SO-26353,2025-05-07T15:29:00,E067,order_entered,,open,customer_po_4500766997,1.0,N
EV-002774,northfield_industrial_components,manufacturing,work_order,WO-70154,2025-05-07T17:31:00,E078,wo_released,planned,released,MRP,1.0,N
EV-002839,northfield_industrial_components,manufacturing,work_order,WO-70188,2025-05-07T17:47:00,E001,wo_released,planned,released,MRP,1.0,N
EV-002270,northfield_industrial_components,procure_to_pay,supplier_invoice,INV6802647,2025-05-08T07:07:00,E002,invoice_matched,received,paid,INV6802647,1.0,N
EV-000720,northfield_industrial_components,fulfillment,shipment,SH-50095,2025-05-08T08:15:00,E105,shipment_confirmed,picked,shipped,PS-SH-50095.pdf,1.0,N
EV-000237,northfield_industrial_components,quote_to_order,sales_order,SO-26040,2025-05-08T09:02:00,E065,order_entered,,open,customer_po_4500933901,0.9,N
EV-001110,northfield_industrial_components,order_to_cash,customer_invoice,INV-60094,2025-05-08T10:16:00,E002,invoice_issued,,open,INV-60094.pdf,1.0,N
EV-002262,northfield_industrial_components,procure_to_pay,supplier_invoice,306348,2025-05-08T10:59:00,E002,invoice_matched,received,paid,306348,1.0,N
EV-002748,northfield_industrial_components,manufacturing,work_order,WO-70140,2025-05-08T11:20:00,E055,wo_closed,in_process,closed,COC-WO-70140.pdf,1.0,N
EV-002324,northfield_industrial_components,procure_to_pay,supplier_invoice,INV1066654,2025-05-08T12:35:00,E002,match_exception,received,paid,INV1066654,0.7,Y
EV-000719,northfield_industrial_components,fulfillment,shipment,SH-50094,2025-05-08T14:55:00,E080,shipment_confirmed,picked,shipped,PS-SH-50094.pdf,1.0,N
EV-001111,northfield_industrial_components,order_to_cash,customer_invoice,INV-60095,2025-05-08T16:52:00,E002,invoice_issued,,open,INV-60095.pdf,1.0,N
EV-000186,northfield_industrial_components,quote_to_order,quote,Q-26186,2025-05-08T17:49:00,E064,quote_sent,draft,sent,Q-26186.pdf,1.0,N
EV-001743,northfield_industrial_components,procure_to_pay,purchase_order,PO-31005,2025-05-09T07:44:00,E061,po_issued,draft,open,PO-31005.pdf,1.0,N
EV-002776,northfield_industrial_components,manufacturing,work_order,WO-70155,2025-05-09T09:11:00,E067,wo_released,planned,released,MRP,1.0,N
EV-002598,northfield_industrial_components,manufacturing,work_order,WO-70059,2025-05-09T10:18:00,E027,wo_released,planned,released,MRP,1.0,N
EV-002376,northfield_industrial_components,procure_to_pay,supplier_invoice,91932295,2025-05-09T12:18:00,E002,invoice_matched,received,paid,91932295,1.0,N
EV-000459,northfield_industrial_components,quote_to_order,sales_order,SO-26261,2025-05-09T13:03:00,E067,order_entered,,open,customer_po_P413150,0.9,N
EV-002070,northfield_industrial_components,procure_to_pay,receipt,RCV-40072,2025-05-09T14:03:00,E076,goods_received,open,received,PS718463,0.85,Y
EV-000544,northfield_industrial_components,quote_to_order,sales_order,SO-26341,2025-05-09T15:44:00,E074,order_entered,,open,customer_po_4500856609,0.9,N
EV-002783,northfield_industrial_components,manufacturing,work_order,WO-70159,2025-05-09T16:48:00,E077,wo_released,planned,released,MRP,1.0,N
EV-000196,northfield_industrial_components,quote_to_order,quote,Q-26196,2025-05-10T07:21:00,E070,quote_sent,draft,sent,Q-26196.pdf,1.0,N
EV-002193,northfield_industrial_components,procure_to_pay,receipt,RCV-40195,2025-05-10T07:53:00,E099,goods_received,open,received,PS316896,0.85,Y
EV-001096,northfield_industrial_components,order_to_cash,customer_invoice,INV-60080,2025-05-10T08:51:00,E002,invoice_issued,,open,INV-60080.pdf,1.0,N
EV-000536,northfield_industrial_components,quote_to_order,sales_order,SO-26333,2025-05-10T09:58:00,E075,order_entered,,open,customer_po_PUR-507860,0.9,N
EV-002308,northfield_industrial_components,procure_to_pay,supplier_invoice,INV5944082,2025-05-10T12:04:00,E002,invoice_matched,received,paid,INV5944082,1.0,N
EV-000122,northfield_industrial_components,quote_to_order,quote,Q-26122,2025-05-10T15:53:00,E064,quote_sent,draft,sent,Q-26122.pdf,1.0,N
EV-002485,northfield_industrial_components,procure_to_pay,supplier_invoice,INV8674354,2025-05-10T17:06:00,E002,match_exception,received,paid,INV8674354,0.7,Y
EV-000705,northfield_industrial_components,fulfillment,shipment,SH-50080,2025-05-10T17:29:00,E106,shipment_confirmed,picked,shipped,PS-SH-50080.pdf,1.0,N
EV-000164,northfield_industrial_components,quote_to_order,quote,Q-26164,2025-05-11T07:42:00,E071,quote_sent,draft,sent,Q-26164.pdf,1.0,N
EV-000420,northfield_industrial_components,quote_to_order,sales_order,SO-26223,2025-05-11T08:57:00,E064,order_entered,,open,customer_po_PUR-648768,0.9,N
EV-000340,northfield_industrial_components,quote_to_order,sales_order,SO-26143,2025-05-11T10:31:00,E074,order_entered,,open,customer_po_4500276314,1.0,N
EV-002938,northfield_industrial_components,returns,rma,RMA-0023,2025-05-11T11:15:00,E067,rma_approved,requested,approved,INV-60094,1.0,N
EV-002890,northfield_industrial_components,manufacturing,work_order,WO-70216,2025-05-11T11:26:00,E056,wo_released,planned,released,MRP,1.0,N
EV-000161,northfield_industrial_components,quote_to_order,quote,Q-26161,2025-05-11T14:45:00,E068,quote_sent,draft,sent,Q-26161.pdf,1.0,N
EV-000475,northfield_industrial_components,quote_to_order,sales_order,SO-26277,2025-05-11T17:51:00,E068,order_entered,,open,customer_po_P163528,0.9,N
EV-001161,northfield_industrial_components,order_to_cash,customer_invoice,INV-60145,2025-05-12T07:02:00,E002,invoice_issued,,open,INV-60145.pdf,1.0,N
EV-001064,northfield_industrial_components,order_to_cash,customer_invoice,INV-60048,2025-05-12T07:39:00,E002,invoice_issued,,open,INV-60048.pdf,1.0,N
EV-002630,northfield_industrial_components,manufacturing,work_order,WO-70077,2025-05-12T08:46:00,E059,wo_released,planned,released,MRP,1.0,N
EV-001978,northfield_industrial_components,procure_to_pay,purchase_order,PO-31240,2025-05-12T08:59:00,E061,po_issued,draft,open,PO-31240.pdf,1.0,N
EV-000770,northfield_industrial_components,fulfillment,shipment,SH-50145,2025-05-12T09:48:00,E100,shipment_confirmed,picked,shipped,PS-SH-50145.pdf,1.0,N
EV-000673,northfield_industrial_components,fulfillment,shipment,SH-50048,2025-05-12T10:01:00,E103,shipment_confirmed,picked,shipped,PS-SH-50048.pdf,1.0,N
EV-002315,northfield_industrial_components,procure_to_pay,supplier_invoice,INV1561691,2025-05-12T15:09:00,E002,invoice_matched,received,paid,INV1561691,1.0,N
EV-002317,northfield_industrial_components,procure_to_pay,supplier_invoice,INV6064633,2025-05-12T17:05:00,E002,invoice_matched,received,paid,INV6064633,1.0,N
EV-000936,northfield_industrial_components,fulfillment,shipment,SH-50311,2025-05-13T08:47:00,E106,shipment_confirmed,picked,shipped,PS-SH-50311.pdf,1.0,N
EV-001327,northfield_industrial_components,order_to_cash,customer_invoice,INV-60311,2025-05-13T11:36:00,E002,invoice_issued,,open,INV-60311.pdf,1.0,N
EV-001049,northfield_industrial_components,order_to_cash,customer_invoice,INV-60033,2025-05-13T11:39:00,E002,invoice_issued,,open,INV-60033.pdf,1.0,N
EV-002440,northfield_industrial_components,procure_to_pay,supplier_invoice,8799739,2025-05-13T13:17:00,E002,invoice_matched,received,paid,8799739,1.0,N
EV-001154,northfield_industrial_components,order_to_cash,customer_invoice,INV-60138,2025-05-13T13:47:00,E002,invoice_issued,,open,INV-60138.pdf,1.0,N
EV-000763,northfield_industrial_components,fulfillment,shipment,SH-50138,2025-05-13T14:09:00,E100,shipment_confirmed,picked,shipped,PS-SH-50138.pdf,1.0,N
EV-000658,northfield_industrial_components,fulfillment,shipment,SH-50033,2025-05-13T14:24:00,E076,shipment_confirmed,picked,shipped,PS-SH-50033.pdf,1.0,N
EV-000497,northfield_industrial_components,quote_to_order,sales_order,SO-26298,2025-05-13T17:12:00,E068,order_entered,,open,customer_po_P903571,0.9,N
EV-000149,northfield_industrial_components,quote_to_order,quote,Q-26149,2025-05-14T07:12:00,E072,quote_sent,draft,sent,Q-26149.pdf,1.0,N
EV-000565,northfield_industrial_components,quote_to_order,sales_order,SO-26361,2025-05-14T08:25:00,E064,order_entered,,open,customer_po_PO186601,0.9,N
EV-000813,northfield_industrial_components,fulfillment,shipment,SH-50188,2025-05-14T08:33:00,E083,shipment_confirmed,picked,shipped,PS-SH-50188.pdf,1.0,N
EV-001880,northfield_industrial_components,procure_to_pay,purchase_order,PO-31142,2025-05-14T10:46:00,E061,po_issued,draft,open,PO-31142.pdf,1.0,N
EV-002864,northfield_industrial_components,manufacturing,work_order,WO-70201,2025-05-14T12:22:00,E010,wo_released,planned,released,MRP,1.0,N
EV-001204,northfield_industrial_components,order_to_cash,customer_invoice,INV-60188,2025-05-14T13:59:00,E002,invoice_issued,,open,INV-60188.pdf,1.0,N
EV-000057,northfield_industrial_components,quote_to_order,quote,Q-26057,2025-05-15T07:02:00,E066,quote_sent,draft,sent,Q-26057.pdf,1.0,N
EV-000202,northfield_industrial_components,quote_to_order,sales_order,SO-26005,2025-05-15T08:49:00,E074,order_entered,,open,customer_po_P177208,1.0,N
EV-001392,northfield_industrial_components,order_to_cash,customer_invoice,INV-60376,2025-05-15T12:54:00,E002,invoice_issued,,open,INV-60376.pdf,1.0,N
EV-000584,northfield_industrial_components,quote_to_order,sales_order,SO-26380,2025-05-15T15:14:00,E064,order_entered,,open,customer_po_P105934,0.9,N
EV-001001,northfield_industrial_components,fulfillment,shipment,SH-50376,2025-05-15T16:34:00,E079,shipment_confirmed,picked,shipped,PS-SH-50376.pdf,1.0,N
EV-002530,northfield_industrial_components,manufacturing,work_order,WO-70020,2025-05-15T17:55:00,E055,wo_closed,in_process,closed,COC-WO-70020.pdf,1.0,N
EV-002230,northfield_industrial_components,procure_to_pay,receipt,RCV-40232,2025-05-15T17:58:00,E082,goods_received,open,received,PS769005,1.0,N
EV-000538,northfield_industrial_components,quote_to_order,sales_order,SO-26335,2025-05-16T08:24:00,E065,order_entered,,open,customer_po_P263857,1.0,N
EV-001112,northfield_industrial_components,order_to_cash,customer_invoice,INV-60096,2025-05-16T09:09:00,E002,invoice_issued,,open,INV-60096.pdf,1.0,N
EV-000623,northfield_industrial_components,quote_to_order,sales_order,SO-26418,2025-05-16T09:11:00,E065,order_entered,,open,customer_po_PUR-963495,1.0,N
EV-002538,northfield_industrial_components,manufacturing,work_order,WO-70025,2025-05-16T09:53:00,E044,wo_released,planned,released,MRP,1.0,N
EV-000721,northfield_industrial_components,fulfillment,shipment,SH-50096,2025-05-16T11:02:00,E102,shipment_confirmed,picked,shipped,PS-SH-50096.pdf,1.0,N
EV-001765,northfield_industrial_components,procure_to_pay,purchase_order,PO-31027,2025-05-16T13:23:00,E062,po_issued,draft,open,PO-31027.pdf,1.0,N
EV-001695,northfield_industrial_components,order_to_cash,customer_invoice,INV-60335,2025-05-16T17:56:00,system,payment_applied,open,paid,Bank feed,1.0,N
EV-002775,northfield_industrial_components,manufacturing,work_order,WO-70154,2025-05-17T07:48:00,E055,wo_closed,in_process,closed,COC-WO-70154.pdf,1.0,N
EV-001921,northfield_industrial_components,procure_to_pay,purchase_order,PO-31183,2025-05-17T08:33:00,E063,po_issued,draft,open,PO-31183.pdf,1.0,N
EV-001100,northfield_industrial_components,order_to_cash,customer_invoice,INV-60084,2025-05-17T09:31:00,E002,invoice_issued,,open,INV-60084.pdf,1.0,N
EV-002543,northfield_industrial_components,manufacturing,work_order,WO-70028,2025-05-17T09:33:00,E089,wo_released,planned,released,MRP,1.0,N
EV-002095,northfield_industrial_components,procure_to_pay,receipt,RCV-40097,2025-05-17T12:03:00,E079,goods_received,open,received,PS990324,1.0,N
EV-000038,northfield_industrial_components,quote_to_order,quote,Q-26038,2025-05-17T13:40:00,E069,quote_sent,draft,sent,Q-26038.pdf,1.0,N
EV-000709,northfield_industrial_components,fulfillment,shipment,SH-50084,2025-05-17T13:40:00,E101,shipment_confirmed,picked,shipped,PS-SH-50084.pdf,1.0,N
EV-001251,northfield_industrial_components,order_to_cash,customer_invoice,INV-60235,2025-05-17T15:00:00,E002,invoice_issued,,open,INV-60235.pdf,1.0,N
EV-000860,northfield_industrial_components,fulfillment,shipment,SH-50235,2025-05-17T16:01:00,E099,shipment_confirmed,picked,shipped,PS-SH-50235.pdf,1.0,N
EV-000042,northfield_industrial_components,quote_to_order,quote,Q-26042,2025-05-18T15:17:00,E068,quote_sent,draft,sent,Q-26042.pdf,1.0,N
EV-002202,northfield_industrial_components,procure_to_pay,receipt,RCV-40204,2025-05-18T15:55:00,E079,goods_received,open,received,PS769458,1.0,N
EV-000159,northfield_industrial_components,quote_to_order,quote,Q-26159,2025-05-19T10:40:00,E071,quote_sent,draft,sent,Q-26159.pdf,1.0,N
EV-000461,northfield_industrial_components,quote_to_order,sales_order,SO-26263,2025-05-19T11:33:00,E074,order_entered,,open,customer_po_PUR-315016,1.0,N
EV-001495,northfield_industrial_components,order_to_cash,customer_invoice,INV-60101,2025-05-19T14:27:00,system,payment_applied,open,paid,Bank feed,1.0,N
EV-000444,northfield_industrial_components,quote_to_order,sales_order,SO-26247,2025-05-19T15:25:00,E075,order_entered,,open,customer_po_PO173617,1.0,N
EV-001787,northfield_industrial_components,procure_to_pay,purchase_order,PO-31049,2025-05-20T07:25:00,E060,po_issued,draft,open,PO-31049.pdf,1.0,N
EV-001252,northfield_industrial_components,order_to_cash,customer_invoice,INV-60236,2025-05-20T08:58:00,E002,invoice_issued,,open,INV-60236.pdf,1.0,N
EV-001959,northfield_industrial_components,procure_to_pay,purchase_order,PO-31221,2025-05-20T11:53:00,E063,po_issued,draft,open,PO-31221.pdf,1.0,N
EV-000861,northfield_industrial_components,fulfillment,shipment,SH-50236,2025-05-20T12:11:00,E076,shipment_confirmed,picked,shipped,PS-SH-50236.pdf,1.0,N
EV-002515,northfield_industrial_components,manufacturing,work_order,WO-70012,2025-05-20T14:38:00,E055,wo_closed,in_process,closed,COC-WO-70012.pdf,1.0,N
EV-000504,northfield_industrial_components,quote_to_order,sales_order,SO-26305,2025-05-20T15:28:00,E075,order_entered,,open,customer_po_PUR-776471,0.9,N
EV-001450,northfield_industrial_components,order_to_cash,customer_invoice,INV-60048,2025-05-20T17:38:00,system,payment_applied,open,paid,Bank feed,1.0,N
EV-000246,northfield_industrial_components,quote_to_order,sales_order,SO-26049,2025-05-21T07:28:00,E065,order_entered,,open,customer_po_4500242513,0.9,N
EV-000313,northfield_industrial_components,quote_to_order,sales_order,SO-26116,2025-05-21T11:21:00,E073,order_entered,,open,customer_po_4500118555,0.9,N
EV-002688,northfield_industrial_components,manufacturing,work_order,WO-70108,2025-05-21T13:25:00,E046,wo_released,planned,released,MRP,1.0,N
EV-000279,northfield_industrial_components,quote_to_order,sales_order,SO-26082,2025-05-21T14:34:00,E075,order_entered,,open,customer_po_PO742224,1.0,N
EV-002681,northfield_industrial_components,manufacturing,work_order,WO-70104,2025-05-22T07:22:00,E093,wo_released,planned,released,MRP,1.0,N
EV-002011,northfield_industrial_components,procure_to_pay,receipt,RCV-40013,2025-05-22T12:21:00,E076,goods_received,open,received,PS475841,1.0,N
EV-000221,northfield_industrial_components,quote_to_order,sales_order,SO-26024,2025-05-22T12:35:00,E068,order_entered,,open,customer_po_4500292391,0.9,N
EV-002792,northfield_industrial_components,manufacturing,work_order,WO-70163,2025-05-22T13:42:00,E055,wo_closed,in_process,closed,COC-WO-70163.pdf,1.0,N
EV-002624,northfield_industrial_components,manufacturing,work_order,WO-70074,2025-05-23T07:02:00,E032,wo_released,planned,released,MRP,1.0,N
EV-002216,northfield_industrial_components,procure_to_pay,receipt,RCV-40218,2025-05-23T08:29:00,E105,goods_received,open,received,PS919886,1.0,N
EV-001188,northfield_industrial_components,order_to_cash,customer_invoice,INV-60172,2025-05-23T08:36:00,E002,invoice_issued,,open,INV-60172.pdf,1.0,N
EV-000213,northfield_industrial_components,quote_to_order,sales_order,SO-26016,2025-05-23T10:15:00,E074,order_entered,,open,customer_po_4500178650,0.9,N
EV-002539,northfield_industrial_components,manufacturing,work_order,WO-70025,2025-05-23T10:57:00,E055,wo_closed,in_process,closed,COC-WO-70025.pdf,1.0,N
EV-002226,northfield_industrial_components,procure_to_pay,receipt,RCV-40228,2025-05-23T15:43:00,E082,goods_received,open,received,PS459168,1.0,N
EV-000797,northfield_industrial_components,fulfillment,shipment,SH-50172,2025-05-23T16:41:00,E078,shipment_confirmed,picked,shipped,PS-SH-50172.pdf,1.0,N
EV-002079,northfield_industrial_components,procure_to_pay,receipt,RCV-40081,2025-05-24T07:37:00,E101,goods_received,open,received,PS377034,1.0,N
EV-001297,northfield_industrial_components,order_to_cash,customer_invoice,INV-60281,2025-05-24T08:01:00,E002,invoice_issued,,open,INV-60281.pdf,1.0,N
