labor_txn_id,work_order_id,operation,employee_id,clock_in,hours,labor_type,work_center_id
LT-001240,WO-70141,10,E036,2025-06-14T09:15:00,1.69,Run,WC-CNC1
LT-001241,WO-70141,10,E045,2025-06-15T08:15:00,1.69,Run,WC-CNC1
LT-001242,WO-70141,20,E013,2025-06-10T09:00:00,1.49,Setup,WC-ASSY
LT-001243,WO-70141,20,E009,2025-06-13T12:45:00,2.24,Run,WC-ASSY
LT-001244,WO-70141,20,E032,2025-06-17T06:15:00,2.24,Run,WC-ASSY
LT-001245,WO-70141,30,E043,2025-06-18T14:30:00,8.19,Run,WC-INSP
LT-001246,WO-70141,30,E095,2025-06-17T13:45:00,12.28,Run,WC-INSP
LT-001247,WO-70141,40,E051,2025-06-14T10:00:00,2.33,Run,WC-PACK
LT-001248,WO-70142,10,E013,2025-12-06T07:00:00,17.77,Run,WC-ASSY
LT-001249,WO-70142,20,E029,2025-11-30T06:15:00,9.54,Run,WC-SAW
LT-001250,WO-70142,30,E040,2025-11-30T13:15:00,7.18,Run,WC-DEBUR
LT-001251,WO-70142,30,E040,2025-12-01T10:00:00,3.59,Setup,WC-DEBUR
LT-001252,WO-70142,30,E052,2025-12-04T06:30:00,7.18,Run,WC-DEBUR
LT-001253,WO-70142,40,E036,2025-11-29T12:00:00,8.76,Run,WC-INSP
LT-001254,WO-70142,40,E018,2025-11-27T12:45:00,17.52,Run,WC-INSP
LT-001255,WO-70142,50,E031,2025-12-02T12:00:00,7.48,Run,WC-PACK
LT-001256,WO-70142,50,E046,2025-12-06T07:45:00,22.43,Setup,WC-PACK
LT-001257,WO-70142,50,E022,2025-12-04T11:45:00,7.48,Run,WC-PACK
LT-001258,WO-70143,10,E014,2025-11-18T13:30:00,1.43,Run,WC-SAW
LT-001259,WO-70143,10,E045,2025-11-25T14:45:00,2.14,Run,WC-SAW
LT-001260,WO-70143,20,E040,2025-11-21T06:00:00,4.6,Run,WC-CNC1
LT-001261,WO-70143,20,E053,2025-11-20T08:00:00,4.6,Run,WC-CNC1
LT-001262,WO-70143,20,E043,2025-11-28T06:15:00,3.06,Setup,WC-CNC1
LT-001263,WO-70143,30,E038,2025-11-18T06:30:00,12.63,Run,WC-ASSY
LT-001264,WO-70143,30,E011,2025-11-18T08:30:00,12.63,Setup,WC-ASSY
LT-001265,WO-70143,40,E053,2025-11-25T13:30:00,8.37,Run,WC-DEBUR
LT-001266,WO-70143,40,E033,2025-11-22T12:15:00,5.58,Run,WC-DEBUR
LT-001267,WO-70143,50,E049,2025-11-18T08:30:00,5.3,Run,WC-INSP
LT-001268,WO-70143,50,E011,2025-11-27T11:30:00,15.91,Run,WC-INSP
LT-001269,WO-70143,50,E044,2025-11-24T12:30:00,15.91,Setup,WC-INSP
LT-001270,WO-70143,60,E012,2025-11-24T14:30:00,3.33,Setup,WC-PACK
LT-001271,WO-70143,60,E040,2025-11-27T14:15:00,6.65,Run,WC-PACK
LT-001272,WO-70143,60,E020,2025-11-23T06:45:00,2.22,Run,WC-PACK
LT-001273,WO-70144,10,E026,2025-11-16T13:45:00,20.91,Setup,WC-CNC1
LT-001274,WO-70144,10,E036,2025-11-23T12:45:00,31.36,Run,WC-CNC1
LT-001275,WO-70144,10,E046,2025-11-17T12:15:00,31.36,Setup,WC-CNC1
LT-001276,WO-70144,20,E025,2025-11-15T12:15:00,22.67,Run,WC-DEBUR
LT-001277,WO-70144,20,E054,2025-11-17T09:30:00,7.56,Setup,WC-DEBUR
LT-001278,WO-70144,30,E023,2025-11-13T08:15:00,7.51,Run,WC-ASSY
LT-001279,WO-70144,30,E021,2025-11-20T06:30:00,7.51,Setup,WC-ASSY
LT-001280,WO-70144,40,E047,2025-11-20T14:30:00,20.18,Run,WC-SAW
LT-001281,WO-70144,40,E052,2025-11-13T10:00:00,20.18,Setup,WC-SAW
LT-001282,WO-70144,50,E052,2025-11-13T12:15:00,26.27,Setup,WC-INSP
LT-001283,WO-70144,50,E053,2025-11-22T14:30:00,39.4,Setup,WC-INSP
LT-001284,WO-70144,50,E044,2025-11-18T14:15:00,26.27,Setup,WC-INSP
LT-001285,WO-70144,60,E047,2025-11-13T07:15:00,51.63,Setup,WC-PACK
LT-001286,WO-70145,10,E054,2025-12-02T09:30:00,11.65,Setup,WC-CNC1
LT-001287,WO-70145,10,E037,2025-12-04T06:15:00,3.88,Run,WC-CNC1
LT-001288,WO-70145,20,E034,2025-12-07T09:30:00,13.56,Run,WC-ASSY
LT-001289,WO-70145,30,E048,2025-12-09T11:00:00,24.36,Run,WC-INSP
LT-001290,WO-70145,30,E011,2025-12-06T13:00:00,24.36,Setup,WC-INSP
LT-001291,WO-70145,40,E028,2025-12-12T06:15:00,12.24,Setup,WC-PACK
LT-001292,WO-70145,40,E042,2025-12-02T08:15:00,36.72,Run,WC-PACK
LT-001293,WO-70146,10,E011,2025-07-26T07:30:00,5.97,Run,WC-CNC2
LT-001294,WO-70146,10,E026,2025-07-25T10:30:00,1.99,Run,WC-CNC2
LT-001295,WO-70146,10,E034,2025-07-21T12:15:00,2.99,Setup,WC-CNC2
LT-001296,WO-70146,20,E017,2025-07-18T11:45:00,1.61,Setup,WC-DEBUR
LT-001297,WO-70146,20,E027,2025-07-23T10:45:00,1.61,Run,WC-DEBUR
LT-001298,WO-70146,20,E018,2025-07-19T12:15:00,1.61,Run,WC-DEBUR
LT-001299,WO-70146,30,E014,2025-07-25T10:30:00,0.87,Setup,WC-INSP
LT-001300,WO-70146,40,E016,2025-07-25T12:15:00,1.08,Setup,WC-PACK
LT-001301,WO-70147,10,E038,2026-02-18T06:30:00,2.02,Run,WC-CNC1
LT-001302,WO-70147,20,E015,2026-02-24T12:00:00,4.49,Run,WC-ASSY
LT-001303,WO-70147,20,E013,2026-02-21T10:30:00,2.25,Run,WC-ASSY
LT-001304,WO-70147,20,E044,2026-02-25T09:00:00,4.49,Run,WC-ASSY
LT-001305,WO-70147,30,E023,2026-02-17T11:30:00,13.89,Run,WC-INSP
LT-001306,WO-70147,30,E009,2026-02-23T10:15:00,13.89,Setup,WC-INSP
LT-001307,WO-70147,40,E047,2026-02-22T06:30:00,2.56,Run,WC-PACK
LT-001308,WO-70148,10,E026,2025-07-18T06:15:00,1.94,Setup,WC-SAW
LT-001309,WO-70148,10,E026,2025-07-20T06:30:00,1.94,Run,WC-SAW
LT-001310,WO-70148,10,E042,2025-07-17T06:45:00,2.92,Run,WC-SAW
LT-001311,WO-70148,20,E013,2025-07-20T06:45:00,5.38,Setup,WC-CNC1
LT-001312,WO-70148,20,E009,2025-07-25T14:45:00,3.59,Run,WC-CNC1
LT-001313,WO-70148,20,E050,2025-07-27T12:15:00,3.59,Setup,WC-CNC1
LT-001314,WO-70148,30,E041,2025-07-26T14:15:00,4.62,Setup,WC-INSP
LT-001315,WO-70148,40,E025,2025-07-22T11:45:00,4.03,Run,WC-PACK
LT-001316,WO-70149,10,E023,2026-02-17T13:45:00,6.27,Run,WC-SAW
LT-001317,WO-70149,20,E045,2026-02-15T10:00:00,9.46,Run,WC-CNC1
LT-001318,WO-70149,20,E053,2026-02-16T06:00:00,4.73,Run,WC-CNC1
LT-001319,WO-70149,30,E017,2026-02-19T09:45:00,8.81,Setup,WC-ASSY
LT-001320,WO-70149,40,E039,2026-02-23T12:00:00,6.99,Setup,WC-DEBUR
LT-001321,WO-70149,40,E015,2026-02-15T07:00:00,20.97,Run,WC-DEBUR
LT-001322,WO-70149,40,E029,2026-02-22T12:15:00,10.49,Run,WC-DEBUR
LT-001323,WO-70149,50,E031,2026-02-19T08:15:00,15.14,Setup,WC-INSP
LT-001324,WO-70149,50,E038,2026-02-19T06:15:00,5.05,Run,WC-INSP
LT-001325,WO-70149,50,E039,2026-02-16T12:30:00,15.14,Run,WC-INSP
LT-001326,WO-70149,60,E095,2026-02-20T08:15:00,4.35,Run,WC-PACK
LT-001327,WO-70149,60,E027,2026-02-23T13:00:00,2.9,Setup,WC-PACK
LT-001328,WO-70150,10,E025,2025-11-21T09:00:00,8.33,Setup,WC-CNC1
LT-001329,WO-70150,10,E038,2025-11-21T08:00:00,12.49,Run,WC-CNC1
LT-001330,WO-70150,10,E049,2025-11-23T14:00:00,8.33,Run,WC-CNC1
LT-001331,WO-70150,20,E051,2025-11-20T14:45:00,4.09,Run,WC-SAW
LT-001332,WO-70150,20,E032,2025-11-14T08:30:00,12.27,Setup,WC-SAW
LT-001333,WO-70150,30,E054,2025-11-15T06:30:00,40.75,Setup,WC-INSP
LT-001334,WO-70150,30,E038,2025-11-24T06:45:00,40.75,Setup,WC-INSP
LT-001335,WO-70150,30,E054,2025-11-21T11:45:00,27.16,Run,WC-INSP
LT-001336,WO-70150,40,E032,2025-11-24T06:00:00,41.44,Run,WC-PACK
LT-001337,WO-70150,40,E012,2025-11-22T12:45:00,41.44,Setup,WC-PACK
LT-001338,WO-70151,30,E020,2025-07-27T09:30:00,7.82,Run,WC-INSP
LT-001339,WO-70151,30,E033,2025-07-30T11:45:00,11.73,Run,WC-INSP
LT-001340,WO-70151,40,E054,2025-07-31T13:00:00,11.09,Run,WC-PACK
LT-001341,WO-70151,40,E034,2025-07-30T10:00:00,7.4,Run,WC-PACK
LT-001342,WO-70152,10,E011,2025-08-15T11:15:00,5.52,Run,WC-DEBUR
LT-001343,WO-70152,10,E040,2025-08-22T07:15:00,11.05,Run,WC-DEBUR
LT-001344,WO-70152,10,E030,2025-08-18T08:30:00,5.52,Setup,WC-DEBUR
LT-001345,WO-70152,20,E010,2025-08-18T10:45:00,5.84,Run,WC-SAW
LT-001346,WO-70152,30,E041,2025-08-13T07:00:00,13.2,Run,WC-CNC2
LT-001347,WO-70152,40,E051,2025-08-12T14:30:00,4.79,Run,WC-ASSY
LT-001348,WO-70152,40,E094,2025-08-18T14:30:00,14.36,Setup,WC-ASSY
LT-001349,WO-70152,40,E009,2025-08-22T08:00:00,4.79,Run,WC-ASSY
LT-001350,WO-70152,50,E029,2025-08-13T07:00:00,1.04,Run,WC-INSP
LT-001351,WO-70152,50,E053,2025-08-20T09:00:00,1.04,Setup,WC-INSP
LT-001352,WO-70152,60,E025,2025-08-19T11:00:00,6.28,Run,WC-PACK
LT-001353,WO-70152,60,E017,2025-08-21T06:00:00,3.14,Run,WC-PACK
LT-001354,WO-70152,60,E021,2025-08-16T10:30:00,3.14,Run,WC-PACK
LT-001355,WO-70153,10,E036,2025-04-23T14:00:00,6.86,Run,WC-ASSY
LT-001356,WO-70153,20,E041,2025-04-21T12:45:00,7.87,Setup,WC-CNC1
LT-001357,WO-70153,30,E029,2025-04-23T09:45:00,5.73,Run,WC-INSP
LT-001358,WO-70153,30,E026,2025-04-23T08:45:00,11.46,Run,WC-INSP
LT-001359,WO-70153,30,E042,2025-04-27T12:15:00,11.46,Run,WC-INSP
LT-001360,WO-70153,40,E026,2025-04-25T13:45:00,7.94,Setup,WC-PACK
LT-001361,WO-70153,40,E021,2025-04-20T06:45:00,15.89,Setup,WC-PACK
LT-001362,WO-70153,40,E016,2025-04-22T07:15:00,15.89,Run,WC-PACK
LT-001363,WO-70154,10,E037,2025-05-17T06:30:00,1.67,Setup,WC-SAW
LT-001364,WO-70154,20,E018,2025-05-10T10:15:00,8.8,Run,WC-CNC1
LT-001365,WO-70154,20,E018,2025-05-17T09:45:00,8.8,Run,WC-CNC1
LT-001366,WO-70154,20,E039,2025-05-08T13:15:00,8.8,Run,WC-CNC1
LT-001367,WO-70154,30,E052,2025-05-15T13:00:00,3.93,Run,WC-ASSY
LT-001368,WO-70154,30,E010,2025-05-07T10:30:00,5.9,Run,WC-ASSY
LT-001369,WO-70154,30,E049,2025-05-15T13:15:00,3.93,Run,WC-ASSY
LT-001370,WO-70154,40,E014,2025-05-15T06:30:00,6.1,Setup,WC-DEBUR
LT-001371,WO-70154,40,E032,2025-05-12T12:15:00,9.15,Run,WC-DEBUR
LT-001372,WO-70154,50,E041,2025-05-08T11:30:00,15.62,Setup,WC-INSP
LT-001373,WO-70154,50,E043,2025-05-10T10:00:00,5.21,Run,WC-INSP
LT-001374,WO-70154,60,E054,2025-05-15T14:15:00,7.57,Setup,WC-PACK
LT-001375,WO-70154,60,E040,2025-05-08T06:00:00,2.52,Run,WC-PACK
LT-001376,WO-70155,10,E048,2025-05-18T07:30:00,9.75,Run,WC-DEBUR
LT-001377,WO-70155,20,E026,2025-05-14T13:45:00,48.71,Run,WC-CNC1
LT-001378,WO-70155,20,E018,2025-05-14T09:00:00,16.24,Run,WC-CNC1
LT-001379,WO-70155,60,E037,2025-05-09T09:15:00,20.22,Run,WC-PACK
LT-001380,WO-70155,60,E053,2025-05-19T07:30:00,30.34,Setup,WC-PACK
LT-001381,WO-70155,60,E037,2025-05-10T12:15:00,30.34,Run,WC-PACK
LT-001382,WO-70156,10,E028,2025-09-20T12:30:00,23.52,Run,WC-DEBUR
LT-001383,WO-70156,10,E043,2025-09-19T07:30:00,23.52,Run,WC-DEBUR
LT-001384,WO-70156,20,E039,2025-09-19T08:45:00,4.92,Setup,WC-SAW
LT-001385,WO-70156,20,E040,2025-09-26T10:45:00,2.46,Run,WC-SAW
LT-001386,WO-70156,30,E021,2025-09-22T14:15:00,6.48,Setup,WC-INSP
LT-001387,WO-70156,30,E013,2025-09-27T12:00:00,4.32,Run,WC-INSP
LT-001388,WO-70156,30,E049,2025-09-18T08:30:00,6.48,Run,WC-INSP
LT-001389,WO-70156,40,E044,2025-09-25T11:00:00,13.16,Setup,WC-PACK
LT-001390,WO-70157,10,E036,2025-08-20T09:45:00,2.5,Run,WC-DEBUR
LT-001391,WO-70157,10,E020,2025-08-12T13:45:00,2.5,Setup,WC-DEBUR
LT-001392,WO-70157,20,E035,2025-08-18T08:45:00,6.88,Setup,WC-ASSY
LT-001393,WO-70157,20,E052,2025-08-14T09:30:00,3.44,Setup,WC-ASSY
LT-001394,WO-70157,30,E028,2025-08-19T07:45:00,0.98,Run,WC-SAW
LT-001395,WO-70157,30,E052,2025-08-21T06:45:00,2.94,Run,WC-SAW
LT-001396,WO-70157,30,E042,2025-08-12T14:45:00,1.47,Setup,WC-SAW
LT-001397,WO-70157,40,E021,2025-08-22T06:00:00,10.21,Setup,WC-CNC2
LT-001398,WO-70157,50,E044,2025-08-16T08:45:00,4.67,Run,WC-INSP
LT-001399,WO-70157,50,E016,2025-08-18T09:45:00,7.0,Setup,WC-INSP
LT-001400,WO-70157,50,E046,2025-08-13T13:45:00,4.67,Run,WC-INSP
LT-001401,WO-70157,60,E025,2025-08-17T10:00:00,3.2,Run,WC-PACK
LT-001402,WO-70157,60,E033,2025-08-16T14:00:00,3.2,Setup,WC-PACK
LT-001403,WO-70158,10,E014,2025-10-26T11:00:00,6.96,Run,WC-CNC2
LT-001404,WO-70158,20,E015,2025-10-28T10:30:00,7.51,Setup,WC-ASSY
LT-001405,WO-70158,20,E039,2025-10-26T10:15:00,7.51,Run,WC-ASSY
LT-001406,WO-70158,20,E041,2025-11-03T13:15:00,3.75,Setup,WC-ASSY
LT-001407,WO-70158,30,E025,2025-10-24T09:45:00,5.33,Run,WC-SAW
LT-001408,WO-70158,30,E036,2025-11-01T09:15:00,7.99,Setup,WC-SAW
LT-001409,WO-70158,40,E021,2025-10-29T13:15:00,9.83,Run,WC-DEBUR
LT-001410,WO-70158,40,E009,2025-11-02T07:30:00,9.83,Run,WC-DEBUR
LT-001411,WO-70158,50,E031,2025-11-02T14:45:00,10.29,Run,WC-INSP
LT-001412,WO-70158,50,E045,2025-10-25T14:45:00,3.43,Setup,WC-INSP
LT-001413,WO-70158,60,E095,2025-10-30T11:30:00,18.24,Run,WC-PACK
LT-001414,WO-70159,10,E036,2025-05-11T08:30:00,4.85,Run,WC-ASSY
LT-001415,WO-70159,10,E010,2025-05-14T13:45:00,9.7,Run,WC-ASSY
LT-001416,WO-70159,10,E033,2025-05-11T07:30:00,3.23,Run,WC-ASSY
LT-001417,WO-70159,20,E028,2025-05-13T12:15:00,6.25,Setup,WC-SAW
LT-001418,WO-70159,20,E030,2025-05-17T09:45:00,18.75,Run,WC-SAW
LT-001419,WO-70159,30,E095,2025-05-12T13:45:00,6.93,Run,WC-CNC2
LT-001420,WO-70159,30,E043,2025-05-19T14:00:00,6.93,Run,WC-CNC2
LT-001421,WO-70159,40,E020,2025-05-16T09:00:00,6.81,Run,WC-DEBUR
LT-001422,WO-70159,40,E049,2025-05-16T10:45:00,6.81,Setup,WC-DEBUR
LT-001423,WO-70159,40,E030,2025-05-15T11:45:00,20.43,Run,WC-DEBUR
LT-001424,WO-70159,50,E012,2025-05-16T09:30:00,2.37,Run,WC-INSP
LT-001425,WO-70159,50,E023,2025-05-09T12:15:00,3.56,Run,WC-INSP
LT-001426,WO-70159,60,E017,2025-05-13T13:00:00,8.92,Run,WC-PACK
LT-001427,WO-70159,60,E015,2025-05-11T13:00:00,26.75,Run,WC-PACK
LT-001428,WO-70160,10,E052,2025-09-17T11:15:00,8.03,Run,WC-DEBUR
LT-001429,WO-70160,20,E017,2025-09-21T09:00:00,8.25,Run,WC-SAW
LT-001430,WO-70160,30,E094,2025-09-20T10:45:00,5.37,Run,WC-INSP
LT-001431,WO-70160,30,E014,2025-09-21T10:45:00,16.12,Run,WC-INSP
LT-001432,WO-70160,30,E014,2025-09-17T08:30:00,8.06,Setup,WC-INSP
LT-001433,WO-70160,40,E010,2025-09-20T12:45:00,6.3,Run,WC-PACK
LT-001434,WO-70161,10,E010,2025-10-14T13:45:00,41.86,Setup,WC-CNC2
LT-001435,WO-70161,10,E031,2025-10-15T11:30:00,41.86,Run,WC-CNC2
LT-001436,WO-70161,20,E053,2025-10-15T11:30:00,62.7,Run,WC-ASSY
LT-001437,WO-70161,30,E044,2025-10-16T07:30:00,40.86,Run,WC-DEBUR
LT-001438,WO-70161,30,E030,2025-10-17T14:45:00,40.86,Run,WC-DEBUR
LT-001439,WO-70161,30,E020,2025-10-16T08:00:00,122.57,Run,WC-DEBUR
LT-001440,WO-70161,40,E012,2025-10-16T13:00:00,17.51,Run,WC-CNC1
LT-001441,WO-70161,50,E032,2025-10-14T10:15:00,41.71,Setup,WC-INSP
LT-001442,WO-70161,50,E014,2025-10-20T10:45:00,41.71,Run,WC-INSP
LT-001443,WO-70161,60,E018,2025-10-14T06:00:00,53.54,Run,WC-PACK
LT-001444,WO-70162,10,E015,2025-09-24T10:15:00,3.7,Run,WC-ASSY
LT-001445,WO-70162,10,E023,2025-09-17T06:15:00,3.7,Run,WC-ASSY
LT-001446,WO-70162,10,E031,2025-09-22T09:15:00,1.85,Setup,WC-ASSY
LT-001447,WO-70162,20,E017,2025-09-15T06:15:00,4.55,Setup,WC-CNC1
LT-001448,WO-70162,30,E052,2025-09-22T13:30:00,4.24,Run,WC-INSP
LT-001449,WO-70162,40,E036,2025-09-19T06:00:00,2.23,Run,WC-PACK
LT-001450,WO-70162,40,E046,2025-09-19T10:00:00,4.46,Run,WC-PACK
LT-001451,WO-70163,10,E022,2025-05-08T12:00:00,21.59,Setup,WC-CNC2
LT-001452,WO-70163,10,E021,2025-05-02T08:45:00,10.8,Run,WC-CNC2
LT-001453,WO-70163,20,E011,2025-05-01T12:15:00,32.92,Run,WC-ASSY
LT-001454,WO-70163,20,E038,2025-05-09T07:15:00,10.97,Setup,WC-ASSY
LT-001455,WO-70163,20,E045,2025-05-10T08:15:00,16.46,Setup,WC-ASSY
LT-001456,WO-70163,30,E050,2025-05-08T08:15:00,8.18,Setup,WC-DEBUR
LT-001457,WO-70163,40,E026,2025-05-06T08:00:00,3.71,Setup,WC-CNC1
LT-001458,WO-70163,40,E030,2025-05-11T07:00:00,3.71,Run,WC-CNC1
LT-001459,WO-70163,50,E023,2025-05-02T06:15:00,19.13,Run,WC-INSP
LT-001460,WO-70163,60,E044,2025-05-10T10:00:00,4.6,Setup,WC-PACK
LT-001461,WO-70163,60,E037,2025-05-06T11:30:00,4.6,Setup,WC-PACK
LT-001462,WO-70163,60,E009,2025-05-11T11:30:00,4.6,Setup,WC-PACK
LT-001463,WO-70164,10,E038,2026-02-10T08:15:00,42.17,Run,WC-SAW
LT-001464,WO-70164,10,E024,2026-02-17T14:45:00,21.09,Setup,WC-SAW
LT-001465,WO-70164,20,E041,2026-02-16T14:30:00,69.33,Setup,WC-CNC1
LT-001466,WO-70164,20,E032,2026-02-09T07:00:00,69.33,Run,WC-CNC1
LT-001467,WO-70164,20,E039,2026-02-12T09:45:00,69.33,Setup,WC-CNC1
LT-001468,WO-70164,30,E015,2026-02-15T12:00:00,8.76,Setup,WC-INSP
LT-001469,WO-70164,30,E038,2026-02-13T06:15:00,26.27,Run,WC-INSP
LT-001470,WO-70164,40,E023,2026-02-14T10:45:00,83.6,Run,WC-PACK
LT-001471,WO-70164,40,E043,2026-02-16T09:00:00,41.8,Run,WC-PACK
LT-001472,WO-70165,10,E040,2025-04-08T06:00:00,20.39,Run,WC-SAW
LT-001473,WO-70165,10,E015,2025-04-12T14:30:00,10.2,Run,WC-SAW
LT-001474,WO-70165,20,E049,2025-04-04T06:00:00,45.64,Setup,WC-CNC2
LT-001475,WO-70165,20,E046,2025-04-11T10:45:00,15.21,Setup,WC-CNC2
LT-001476,WO-70165,20,E011,2025-04-04T08:15:00,15.21,Run,WC-CNC2
LT-001477,WO-70165,30,E044,2025-04-09T07:45:00,10.96,Run,WC-INSP
LT-001478,WO-70165,30,E045,2025-04-08T14:00:00,21.92,Setup,WC-INSP
LT-001479,WO-70165,30,E016,2025-04-10T12:15:00,21.92,Run,WC-INSP
LT-001480,WO-70165,40,E023,2025-04-04T08:30:00,76.63,Setup,WC-PACK
LT-001481,WO-70166,10,E047,2025-12-17T14:15:00,5.48,Run,WC-DEBUR
LT-001482,WO-70166,10,E036,2025-12-15T12:30:00,10.96,Run,WC-DEBUR
LT-001483,WO-70166,10,E035,2025-12-17T08:15:00,10.96,Run,WC-DEBUR
LT-001484,WO-70166,20,E010,2025-12-20T08:15:00,2.39,Run,WC-SAW
LT-001485,WO-70166,30,E034,2025-12-17T09:00:00,1.78,Run,WC-INSP
LT-001486,WO-70166,40,E016,2025-12-22T09:15:00,13.35,Run,WC-PACK
LT-001487,WO-70166,40,E047,2025-12-22T13:30:00,6.68,Run,WC-PACK
LT-001488,WO-70166,40,E011,2025-12-17T11:30:00,13.35,Run,WC-PACK
LT-001489,WO-70167,10,E010,2025-05-10T13:00:00,2.51,Run,WC-ASSY
LT-001490,WO-70167,10,E054,2025-05-16T06:00:00,2.51,Run,WC-ASSY
LT-001491,WO-70167,10,E016,2025-05-06T11:45:00,3.76,Run,WC-ASSY
LT-001492,WO-70167,20,E050,2025-05-16T09:00:00,1.35,Run,WC-SAW
LT-001493,WO-70167,20,E015,2025-05-11T13:30:00,2.7,Run,WC-SAW
LT-001494,WO-70167,30,E034,2025-05-12T09:30:00,5.3,Run,WC-INSP
LT-001495,WO-70167,30,E040,2025-05-15T11:30:00,1.77,Setup,WC-INSP
LT-001496,WO-70167,40,E051,2025-05-13T06:45:00,1.16,Run,WC-PACK
LT-001497,WO-70168,10,E019,2025-09-30T14:45:00,26.41,Run,WC-CNC2
LT-001498,WO-70168,10,E038,2025-09-26T07:15:00,26.41,Run,WC-CNC2
LT-001499,WO-70168,20,E021,2025-09-26T11:00:00,18.02,Setup,WC-DEBUR
LT-001500,WO-70168,20,E050,2025-09-25T09:30:00,36.04,Run,WC-DEBUR
LT-001501,WO-70168,30,E029,2025-10-03T14:30:00,3.11,Setup,WC-INSP
LT-001502,WO-70168,40,E039,2025-09-27T10:00:00,12.11,Run,WC-PACK
LT-001503,WO-70168,40,E053,2025-09-26T14:30:00,8.07,Setup,WC-PACK
LT-001504,WO-70168,40,E035,2025-09-30T13:15:00,24.21,Run,WC-PACK
LT-001505,WO-70169,10,E019,2025-11-24T06:00:00,31.13,Run,WC-SAW
LT-001506,WO-70169,10,E020,2025-11-26T06:45:00,31.13,Run,WC-SAW
LT-001507,WO-70169,10,E030,2025-11-21T09:15:00,31.13,Setup,WC-SAW
LT-001508,WO-70169,20,E009,2025-11-16T08:30:00,19.43,Run,WC-CNC1
LT-001509,WO-70169,20,E031,2025-11-21T13:15:00,12.95,Setup,WC-CNC1
LT-001510,WO-70169,20,E048,2025-11-22T10:45:00,19.43,Run,WC-CNC1
LT-001511,WO-70169,30,E050,2025-11-21T10:45:00,60.46,Run,WC-INSP
LT-001512,WO-70169,30,E031,2025-11-19T11:00:00,120.92,Run,WC-INSP
LT-001513,WO-70169,30,E045,2025-11-25T11:45:00,60.46,Setup,WC-INSP
LT-001514,WO-70169,40,E025,2025-11-22T12:15:00,62.82,Run,WC-PACK
LT-001515,WO-70170,10,E044,2025-08-05T14:00:00,1.95,Setup,WC-ASSY
LT-001516,WO-70170,10,E035,2025-08-01T14:00:00,1.95,Run,WC-ASSY
LT-001517,WO-70170,20,E043,2025-07-31T06:45:00,5.03,Run,WC-SAW
LT-001518,WO-70170,20,E034,2025-08-04T11:45:00,2.52,Run,WC-SAW
LT-001519,WO-70170,20,E036,2025-08-05T14:00:00,1.68,Setup,WC-SAW
LT-001520,WO-70170,30,E045,2025-07-26T08:15:00,5.95,Run,WC-CNC2
LT-001521,WO-70170,30,E017,2025-07-27T06:45:00,5.95,Run,WC-CNC2
LT-001522,WO-70170,40,E035,2025-08-02T07:30:00,1.57,Setup,WC-DEBUR
LT-001523,WO-70170,40,E047,2025-08-02T07:00:00,4.7,Run,WC-DEBUR
LT-001524,WO-70170,50,E023,2025-07-31T14:30:00,1.49,Setup,WC-INSP
LT-001525,WO-70170,60,E046,2025-07-26T14:45:00,2.09,Run,WC-PACK
LT-001526,WO-70170,60,E029,2025-08-03T13:30:00,2.09,Run,WC-PACK
LT-001527,WO-70171,10,E053,2026-03-07T13:45:00,4.72,Run,WC-DEBUR
LT-001528,WO-70171,30,E031,2026-03-04T10:45:00,14.65,Setup,WC-SAW
LT-001529,WO-70171,40,E011,2026-03-06T13:15:00,37.3,Setup,WC-ASSY
LT-001530,WO-70171,60,E095,2026-03-05T06:45:00,11.3,Setup,WC-PACK
LT-001531,WO-70172,10,E042,2025-06-27T13:30:00,2.52,Setup,WC-DEBUR
LT-001532,WO-70172,20,E021,2025-06-25T09:30:00,1.6,Setup,WC-CNC2
LT-001533,WO-70172,20,E009,2025-06-29T14:15:00,4.79,Run,WC-CNC2
LT-001534,WO-70172,20,E040,2025-06-30T14:15:00,1.6,Setup,WC-CNC2
LT-001535,WO-70172,30,E029,2025-06-20T09:15:00,2.87,Run,WC-INSP
LT-001536,WO-70172,30,E020,2025-06-30T08:30:00,1.92,Run,WC-INSP
LT-001537,WO-70172,40,E009,2025-06-28T10:15:00,7.35,Setup,WC-PACK
LT-001538,WO-70172,40,E015,2025-06-28T14:30:00,3.68,Setup,WC-PACK
LT-001539,WO-70172,40,E046,2025-06-26T10:15:00,2.45,Setup,WC-PACK
LT-001540,WO-70173,10,E016,2025-04-16T11:15:00,4.03,Run,WC-ASSY
LT-001541,WO-70173,20,E046,2025-04-17T13:15:00,8.18,Run,WC-CNC1
LT-001542,WO-70173,20,E037,2025-04-14T08:00:00,24.55,Setup,WC-CNC1
LT-001543,WO-70173,20,E035,2025-04-13T11:15:00,8.18,Run,WC-CNC1
LT-001544,WO-70173,30,E026,2025-04-15T13:45:00,13.47,Run,WC-INSP
LT-001545,WO-70173,30,E021,2025-04-10T08:15:00,6.74,Setup,WC-INSP
LT-001546,WO-70173,30,E043,2025-04-15T07:00:00,6.74,Setup,WC-INSP
LT-001547,WO-70173,40,E017,2025-04-11T11:45:00,5.89,Setup,WC-PACK
LT-001548,WO-70173,40,E015,2025-04-12T13:30:00,5.89,Run,WC-PACK
LT-001549,WO-70173,40,E027,2025-04-20T07:00:00,5.89,Run,WC-PACK
