pay_period_end,employee_id,department,regular_hours,overtime_hours,gross_pay,overtime_pay,federal_tax,state_tax,fica,401k,health_deduction,net_pay
2026-01-31,E089,Engineering,,0,8125.0,0,975.0,402.19,621.56,487.5,142.5,5496.25
2026-01-31,E090,Engineering,,0,10833.33,0,1300.0,536.25,828.75,650.0,0,7518.33
2026-01-31,E091,Engineering,,0,7125.0,0,855.0,352.69,545.06,427.5,285.0,4659.75
2026-01-31,E092,Engineering,,0,13083.33,0,1570.0,647.62,1000.87,785.0,285.0,8794.84
2026-01-31,E093,Engineering,,0,6333.33,0,760.0,313.5,484.5,380.0,410.0,3985.33
2026-01-31,E094,Operations,173.3,14.0,4587.3,451.5,550.48,227.07,350.93,0.0,285.0,3173.82
2026-01-31,E095,Operations,173.3,21.0,4498.14,637.88,539.78,222.66,344.11,134.94,285.0,2971.65
2026-01-31,E096,HR,,0,6583.33,0,790.0,325.87,503.62,0.0,410.0,4553.84
2026-01-31,E097,HR,,0,4416.67,0,530.0,218.63,337.88,132.5,410.0,2787.66
2026-01-31,E098,IT,,0,9375.0,0,1125.0,464.06,717.19,562.5,285.0,6221.25
2026-01-31,E099,Warehouse,173.3,19.0,5752.16,748.12,690.26,284.73,440.04,0.0,0,4337.13
2026-01-31,E100,Warehouse,173.3,16.0,4466.35,558.0,535.96,221.08,341.68,0.0,410.0,2957.63
2026-01-31,E102,Warehouse,173.3,1.0,4634.92,39.0,556.19,229.43,354.57,231.75,142.5,3120.48
2026-01-31,E103,Warehouse,173.3,19.0,6818.36,954.75,818.2,337.51,521.6,409.1,0,4731.95
2026-01-31,E104,Warehouse,173.3,9.0,5454.18,401.62,654.5,269.98,417.24,327.25,285.0,3500.21
2026-01-31,E105,Warehouse,173.3,1.0,5119.97,45.75,614.4,253.44,391.68,256.0,0,3604.45
2026-01-31,E106,Warehouse,173.3,5.0,4610.97,193.12,553.32,228.24,352.74,0.0,285.0,3191.67
2026-02-28,E001,Executive,,0,13208.33,0,1585.0,653.81,1010.44,660.42,410.0,8888.66
2026-02-28,E002,Finance,,0,10833.33,0,1300.0,536.25,828.75,650.0,285.0,7233.33
2026-02-28,E003,Finance,,0,7666.67,0,920.0,379.5,586.5,230.0,142.5,5408.17
2026-02-28,E004,Finance,,0,6458.33,0,775.0,319.69,494.06,193.75,285.0,4390.83
2026-02-28,E005,Operations,,0,10208.33,0,1225.0,505.31,780.94,306.25,410.0,6980.83
2026-02-28,E006,Operations,,0,6833.33,0,820.0,338.25,522.75,205.0,410.0,4537.33
2026-02-28,E007,Operations,,0,6791.67,0,815.0,336.19,519.56,203.75,285.0,4632.17
2026-02-28,E008,Operations,,0,13625.0,0,1635.0,674.44,1042.31,817.5,285.0,9170.75
2026-02-28,E009,Operations,173.3,20.0,5360.92,765.0,643.31,265.37,410.11,160.83,142.5,3738.8
2026-02-28,E010,Operations,173.3,5.0,5663.14,241.88,679.58,280.33,433.23,339.79,0,3930.21
2026-02-28,E011,Operations,173.3,4.0,3780.76,118.5,453.69,187.15,289.23,113.42,142.5,2594.77
2026-02-28,E012,Operations,173.3,18.0,5458.18,735.75,654.98,270.18,417.55,0.0,0,4115.47
2026-02-28,E013,Operations,173.3,10.0,5796.01,457.5,695.52,286.9,443.39,347.76,142.5,3879.94
2026-02-28,E014,Operations,173.3,7.0,4101.53,217.88,492.18,203.03,313.77,205.08,0,2887.47
2026-02-28,E015,Operations,173.3,4.0,5169.04,165.0,620.28,255.87,395.43,0.0,0,3897.46
2026-02-28,E016,Operations,173.3,8.0,3790.32,255.0,454.84,187.62,289.96,113.71,285.0,2459.19
2026-02-28,E017,Operations,173.3,12.0,5916.77,567.0,710.01,292.88,452.63,355.01,410.0,3696.24
2026-02-28,E018,Operations,173.3,16.0,3715.77,456.0,445.89,183.93,284.26,111.47,285.0,2405.22
2026-02-28,E019,Operations,173.3,7.0,5094.21,273.0,611.31,252.16,389.71,254.71,142.5,3443.82
2026-02-28,E020,Operations,173.3,17.0,4335.47,561.0,520.26,214.61,331.66,216.77,142.5,2909.67
2026-02-28,E021,Operations,173.3,1.0,4331.53,34.12,519.78,214.41,331.36,0.0,0,3265.98
2026-02-28,E022,Operations,173.3,8.0,5873.74,342.0,704.85,290.75,449.34,293.69,285.0,3850.11
2026-02-28,E023,Operations,173.3,22.0,5628.64,915.75,675.44,278.62,430.59,0.0,142.5,4101.49
2026-02-28,E024,Operations,173.3,1.0,4154.73,37.12,498.57,205.66,317.84,124.64,0,3008.02
2026-02-28,E025,Operations,173.3,15.0,5230.73,590.62,627.69,258.92,400.15,156.92,0,3787.05
2026-02-28,E026,Operations,173.3,2.0,4404.27,73.5,528.51,218.01,336.93,132.13,0,3188.69
2026-02-28,E027,Operations,173.3,21.0,4630.68,724.5,555.68,229.22,354.25,0.0,0,3491.53
2026-02-28,E028,Operations,173.3,7.0,5680.52,330.75,681.66,281.19,434.56,170.42,142.5,3970.19
2026-02-28,E029,Operations,173.3,11.0,3703.07,334.12,444.37,183.3,283.28,185.15,410.0,2196.97
2026-02-28,E030,Operations,173.3,9.0,4235.69,280.12,508.28,209.67,324.03,211.78,285.0,2696.93
2026-02-28,E031,Operations,173.3,19.0,5218.3,712.5,626.2,258.31,399.2,260.92,0,3673.67
2026-02-28,E032,Operations,173.3,6.0,4826.0,245.25,579.12,238.89,369.19,0.0,142.5,3496.3
2026-02-28,E033,Operations,173.3,10.0,4845.84,382.5,581.5,239.87,370.71,290.75,410.0,2953.01
2026-02-28,E034,Operations,173.3,2.0,3518.03,55.5,422.16,174.14,269.13,175.9,410.0,2066.7
2026-02-28,E035,Operations,173.3,2.0,5323.18,84.75,638.78,263.5,407.22,0.0,285.0,3728.68
2026-02-28,E036,Operations,173.3,1.0,4999.6,39.75,599.95,247.48,382.47,0.0,410.0,3359.7
2026-02-28,E037,Operations,173.3,7.0,5268.73,309.75,632.25,260.8,403.06,263.44,142.5,3566.68
2026-02-28,E038,Operations,173.3,13.0,3534.74,360.75,424.17,174.97,270.41,212.08,285.0,2168.11
2026-02-28,E039,Operations,173.3,3.0,4071.72,100.12,488.61,201.55,311.49,0.0,410.0,2660.07
2026-02-28,E040,Operations,173.3,10.0,3483.55,277.5,418.03,172.44,266.49,104.51,142.5,2379.58
2026-02-28,E041,Operations,173.3,19.0,5508.73,733.88,661.05,272.68,421.42,0.0,0,4153.58
2026-02-28,E042,Operations,173.3,0,5863.61,0.0,703.63,290.25,448.57,293.18,142.5,3985.48
2026-02-28,E043,Operations,173.3,0,6004.85,0.0,720.58,297.24,459.37,360.29,410.0,3757.37
2026-02-28,E044,Operations,173.3,3.0,3733.8,94.5,448.06,184.82,285.64,0.0,410.0,2405.28
2026-02-28,E045,Operations,173.3,19.0,4605.72,634.12,552.69,227.98,352.34,276.34,0,3196.37
2026-02-28,E046,Operations,173.3,4.0,3892.21,129.0,467.07,192.66,297.75,194.61,410.0,2330.12
2026-02-28,E047,Operations,173.3,21.0,5540.82,889.88,664.9,274.27,423.87,166.22,410.0,3601.56
2026-02-28,E048,Operations,173.3,7.0,4555.39,244.12,546.65,225.49,348.49,227.77,0,3206.99
2026-02-28,E049,Operations,173.3,11.0,5543.44,490.88,665.21,274.4,424.07,332.61,285.0,3562.15
2026-02-28,E050,Operations,173.3,9.0,5087.97,357.75,610.56,251.85,389.23,254.4,410.0,3171.93
2026-02-28,E051,Operations,173.3,14.0,5672.47,572.25,680.7,280.79,433.94,170.17,142.5,3964.37
2026-02-28,E052,Operations,173.3,2.0,3618.83,59.25,434.26,179.13,276.84,0.0,142.5,2586.1
2026-02-28,E053,Operations,173.3,14.0,3387.84,383.25,406.54,167.7,259.17,169.39,285.0,2100.04
2026-02-28,E054,Operations,173.3,20.0,4808.21,675.0,576.99,238.01,367.83,240.41,0,3384.97
2026-02-28,E055,Quality,,0,9458.33,0,1135.0,468.19,723.56,0.0,285.0,6846.58
2026-02-28,E056,Quality,173.3,5.0,5630.35,238.12,675.64,278.7,430.72,281.52,0,3963.77
2026-02-28,E057,Quality,173.3,4.0,5505.84,169.5,660.7,272.54,421.2,330.35,285.0,3536.05
2026-02-28,E058,Quality,173.3,9.0,5463.91,394.88,655.67,270.46,417.99,163.92,410.0,3545.87
2026-02-28,E059,Quality,173.3,17.0,5468.24,726.75,656.19,270.68,418.32,273.41,142.5,3707.14
2026-02-28,E060,Purchasing,,0,5583.33,0,670.0,276.37,427.12,335.0,410.0,3464.84
2026-02-28,E061,Purchasing,,0,6458.33,0,775.0,319.69,494.06,387.5,410.0,4072.08
2026-02-28,E062,Purchasing,,0,8791.67,0,1055.0,435.19,672.56,527.5,285.0,5816.42
2026-02-28,E063,Purchasing,,0,12041.67,0,1445.0,596.06,921.19,361.25,0,8718.17
2026-02-28,E064,Sales,,0,7583.33,0,910.0,375.37,580.12,0.0,410.0,5307.84
2026-02-28,E065,Sales,,0,5333.33,0,640.0,264.0,408.0,0.0,285.0,3736.33
2026-02-28,E066,Sales,,0,12583.33,0,1510.0,622.87,962.62,0.0,410.0,9077.84
2026-02-28,E067,Sales,,0,8083.33,0,970.0,400.12,618.37,0.0,410.0,5684.84
2026-02-28,E068,Sales,,0,6958.33,0,835.0,344.44,532.31,0.0,0,5246.58
2026-02-28,E069,Sales,,0,6791.67,0,815.0,336.19,519.56,339.58,142.5,4638.84
2026-02-28,E070,Sales,,0,10791.67,0,1295.0,534.19,825.56,323.75,410.0,7403.17
2026-02-28,E071,Sales,,0,13083.33,0,1570.0,647.62,1000.87,392.5,0,9472.34
2026-02-28,E072,Sales,,0,5625.0,0,675.0,278.44,430.31,281.25,285.0,3675.0
2026-02-28,E073,Sales,,0,8791.67,0,1055.0,435.19,672.56,527.5,0,6101.42
2026-02-28,E074,Sales,,0,11833.33,0,1420.0,585.75,905.25,0.0,0,8922.33
2026-02-28,E075,Sales,,0,4458.33,0,535.0,220.69,341.06,0.0,410.0,2951.58
2026-02-28,E076,Warehouse,173.3,18.0,5505.37,688.5,660.64,272.52,421.16,275.27,0,3875.78
2026-02-28,E077,Warehouse,173.3,13.0,6419.59,643.5,770.35,317.77,491.1,320.98,410.0,4109.39
2026-02-28,E078,Warehouse,173.3,1.0,4943.51,38.25,593.22,244.7,378.18,247.18,0,3480.23
2026-02-28,E079,Warehouse,173.3,1.0,3735.07,33.38,448.21,184.89,285.73,112.05,0,2704.19
2026-02-28,E080,Warehouse,173.3,10.0,5913.3,438.75,709.6,292.71,452.37,295.67,285.0,3877.95
2026-02-28,E081,Warehouse,173.3,6.0,3409.19,173.25,409.1,168.75,260.8,0.0,285.0,2285.54
2026-02-28,E082,Warehouse,173.3,21.0,6824.97,1023.75,819.0,337.84,522.11,341.25,142.5,4662.27
2026-02-28,E083,Warehouse,173.3,2.0,5304.13,93.0,636.5,262.55,405.77,265.21,142.5,3591.6
2026-02-28,E084,Maintenance,173.3,9.0,4079.98,286.88,489.6,201.96,312.12,204.0,142.5,2729.8
2026-02-28,E085,Maintenance,173.3,15.0,4721.7,562.5,566.6,233.72,361.21,236.09,285.0,3039.08
2026-02-28,E086,Maintenance,173.3,18.0,6908.7,864.0,829.04,341.98,528.52,0.0,285.0,4924.16
2026-02-28,E087,Maintenance,173.3,15.0,7081.8,753.75,849.82,350.55,541.76,212.45,410.0,4717.22
2026-02-28,E088,Engineering,,0,8750.0,0,1050.0,433.12,669.38,525.0,142.5,5930.0
2026-02-28,E089,Engineering,,0,8125.0,0,975.0,402.19,621.56,487.5,0,5638.75
2026-02-28,E090,Engineering,,0,10833.33,0,1300.0,536.25,828.75,325.0,0,7843.33
2026-02-28,E091,Engineering,,0,7125.0,0,855.0,352.69,545.06,0.0,410.0,4962.25
2026-02-28,E092,Engineering,,0,13083.33,0,1570.0,647.62,1000.87,392.5,410.0,9062.34
2026-02-28,E093,Engineering,,0,6333.33,0,760.0,313.5,484.5,190.0,142.5,4442.83
2026-02-28,E094,Operations,173.3,20.0,4259.17,645.0,511.1,210.83,325.83,255.55,0,2955.86
2026-02-28,E095,Operations,173.3,8.0,3647.05,243.0,437.65,180.53,279.0,0.0,410.0,2339.87
2026-02-28,E096,HR,,0,6583.33,0,790.0,325.87,503.62,395.0,410.0,4158.84
2026-02-28,E097,HR,,0,4416.67,0,530.0,218.63,337.88,265.0,0,3065.16
2026-02-28,E098,IT,,0,9375.0,0,1125.0,464.06,717.19,562.5,285.0,6221.25
2026-02-28,E099,Warehouse,173.3,21.0,5330.51,826.88,639.66,263.86,407.78,0.0,285.0,3734.21
2026-02-28,E100,Warehouse,173.3,0,4472.44,0.0,536.69,221.39,342.14,268.35,142.5,2961.37
2026-02-28,E102,Warehouse,173.3,17.0,5213.86,663.0,625.66,258.09,398.86,156.42,142.5,3632.33
2026-02-28,E103,Warehouse,173.3,13.0,6691.02,653.25,802.92,331.21,511.86,334.55,285.0,4425.48
2026-02-28,E104,Warehouse,173.3,19.0,5900.44,847.88,708.05,292.07,451.38,295.02,0,4153.92
2026-02-28,E105,Warehouse,173.3,11.0,6000.33,503.25,720.04,297.02,459.03,0.0,410.0,4114.24
2026-02-28,E106,Warehouse,173.3,12.0,4792.1,463.5,575.05,237.21,366.6,287.53,142.5,3183.21
2026-03-31,E001,Executive,,0,13208.33,0,1585.0,653.81,1010.44,0.0,142.5,9816.58
2026-03-31,E002,Finance,,0,10833.33,0,1300.0,536.25,828.75,325.0,142.5,7700.83
2026-03-31,E003,Finance,,0,7666.67,0,920.0,379.5,586.5,230.0,0,5550.67
2026-03-31,E004,Finance,,0,6458.33,0,775.0,319.69,494.06,387.5,142.5,4339.58
2026-03-31,E005,Operations,,0,10208.33,0,1225.0,505.31,780.94,510.42,0,7186.66
2026-03-31,E006,Operations,,0,6833.33,0,820.0,338.25,522.75,205.0,142.5,4804.83
2026-03-31,E007,Operations,,0,6791.67,0,815.0,336.19,519.56,407.5,285.0,4428.42
2026-03-31,E008,Operations,,0,13625.0,0,1635.0,674.44,1042.31,817.5,410.0,9045.75
2026-03-31,E009,Operations,173.3,5.0,4654.59,191.25,558.55,230.4,356.08,232.73,410.0,2866.83
2026-03-31,E010,Operations,173.3,15.0,6482.21,725.62,777.87,320.87,495.89,194.47,410.0,4283.11
2026-03-31,E011,Operations,173.3,4.0,3541.18,118.5,424.94,175.29,270.9,177.06,410.0,2082.99
2026-03-31,E012,Operations,173.3,13.0,5489.93,531.38,658.79,271.75,419.98,0.0,142.5,3996.91
2026-03-31,E013,Operations,173.3,1.0,5648.54,45.75,677.82,279.6,432.11,282.43,410.0,3566.58
2026-03-31,E014,Operations,173.3,3.0,3761.27,93.38,451.35,186.18,287.74,225.68,142.5,2467.82
2026-03-31,E015,Operations,173.3,9.0,5565.92,371.25,667.91,275.51,425.79,0.0,410.0,3786.71
2026-03-31,E016,Operations,173.3,9.0,4374.59,286.88,524.95,216.54,334.66,218.73,410.0,2669.71
2026-03-31,E017,Operations,173.3,12.0,6244.31,567.0,749.32,309.09,477.69,312.22,410.0,3985.99
2026-03-31,E018,Operations,173.3,22.0,3952.63,627.0,474.32,195.66,302.38,0.0,0,2980.27
2026-03-31,E019,Operations,173.3,13.0,4967.74,507.0,596.13,245.9,380.03,149.03,142.5,3454.15
2026-03-31,E020,Operations,173.3,8.0,4381.61,264.0,525.79,216.89,335.19,262.9,0,3040.84
2026-03-31,E021,Operations,173.3,15.0,4691.01,511.88,562.92,232.2,358.86,140.73,142.5,3253.8
2026-03-31,E022,Operations,173.3,3.0,4869.74,128.25,584.37,241.05,372.54,0.0,142.5,3529.28
2026-03-31,E023,Operations,173.3,3.0,5270.59,124.88,632.47,260.89,403.2,316.24,410.0,3247.79
2026-03-31,E024,Operations,173.3,0,4160.5,0.0,499.26,205.94,318.28,0.0,0,3137.02
2026-03-31,E025,Operations,173.3,22.0,5870.29,866.25,704.43,290.58,449.08,293.51,285.0,3847.69
2026-03-31,E026,Operations,173.3,4.0,4690.06,147.0,562.81,232.16,358.79,140.7,285.0,3110.6
2026-03-31,E027,Operations,173.3,12.0,4240.46,414.0,508.86,209.9,324.4,127.21,142.5,2927.59
2026-03-31,E028,Operations,173.3,17.0,6207.61,803.25,744.91,307.28,474.88,186.23,285.0,4209.31
2026-03-31,E029,Operations,173.3,0,3368.95,0.0,404.27,166.76,257.72,168.45,142.5,2229.25
2026-03-31,E030,Operations,173.3,12.0,4005.43,373.5,480.65,198.27,306.42,240.33,410.0,2369.76
2026-03-31,E031,Operations,173.3,5.0,4823.28,187.5,578.79,238.75,368.98,241.16,142.5,3253.1
2026-03-31,E032,Operations,173.3,16.0,5281.98,654.0,633.84,261.46,404.07,158.46,0,3824.15
2026-03-31,E033,Operations,173.3,21.0,5134.02,803.25,616.08,254.13,392.75,154.02,285.0,3432.04
2026-03-31,E034,Operations,173.3,5.0,3440.98,138.75,412.92,170.33,263.23,172.05,410.0,2012.45
2026-03-31,E035,Operations,173.3,21.0,6275.18,889.88,753.02,310.62,480.05,376.51,410.0,3944.98
2026-03-31,E036,Operations,173.3,16.0,5366.22,636.0,643.95,265.63,410.52,160.99,410.0,3475.13
2026-03-31,E037,Operations,173.3,20.0,5895.1,885.0,707.41,291.81,450.98,294.76,285.0,3865.14
2026-03-31,E038,Operations,173.3,13.0,3759.16,360.75,451.1,186.08,287.58,187.96,285.0,2361.44
2026-03-31,E039,Operations,173.3,18.0,4456.68,600.75,534.8,220.61,340.94,267.4,285.0,2807.93
2026-03-31,E040,Operations,173.3,7.0,3496.48,194.25,419.58,173.08,267.48,174.82,142.5,2319.02
2026-03-31,E041,Operations,173.3,1.0,4501.1,38.62,540.13,222.8,344.33,0.0,285.0,3108.84
2026-03-31,E042,Operations,173.3,16.0,6609.55,804.0,793.15,327.17,505.63,330.48,142.5,4510.62
2026-03-31,E043,Operations,173.3,8.0,6743.98,396.0,809.28,333.83,515.91,337.2,142.5,4605.26
2026-03-31,E044,Operations,173.3,4.0,3910.87,126.0,469.3,193.59,299.18,234.65,0,2714.15
2026-03-31,E045,Operations,173.3,4.0,4220.78,133.5,506.49,208.93,322.89,0.0,0,3182.47
2026-03-31,E046,Operations,173.3,22.0,4360.93,709.5,523.31,215.87,333.61,261.66,410.0,2616.48
2026-03-31,E047,Operations,173.3,5.0,5205.52,211.88,624.66,257.67,398.22,156.17,410.0,3358.8
2026-03-31,E048,Operations,173.3,20.0,4807.31,697.5,576.88,237.96,367.76,240.37,285.0,3099.34
2026-03-31,E049,Operations,173.3,12.0,5484.95,535.5,658.19,271.51,419.6,329.1,285.0,3521.55
2026-03-31,E050,Operations,173.3,12.0,5023.53,477.0,602.82,248.66,384.3,150.71,0,3637.04
2026-03-31,E051,Operations,173.3,9.0,5657.0,367.88,678.84,280.02,432.76,282.85,410.0,3572.53
2026-03-31,E052,Operations,173.3,12.0,4051.99,355.5,486.24,200.57,309.98,121.56,0,2933.64
2026-03-31,E053,Operations,173.3,8.0,3476.61,219.0,417.19,172.09,265.96,0.0,410.0,2211.37
2026-03-31,E054,Operations,173.3,15.0,4600.46,506.25,552.06,227.72,351.94,276.03,142.5,3050.21
2026-03-31,E055,Quality,,0,9458.33,0,1135.0,468.19,723.56,0.0,142.5,6989.08
2026-03-31,E056,Quality,173.3,7.0,5945.7,333.38,713.48,294.31,454.85,0.0,142.5,4340.56
2026-03-31,E057,Quality,173.3,4.0,4967.31,169.5,596.08,245.88,380.0,298.04,142.5,3304.81
2026-03-31,E058,Quality,173.3,17.0,5713.52,745.88,685.62,282.82,437.08,285.68,0,4022.32
2026-03-31,E059,Quality,173.3,20.0,5794.05,855.0,695.29,286.81,443.24,347.64,0,4021.07
2026-03-31,E060,Purchasing,,0,5583.33,0,670.0,276.37,427.12,335.0,0,3874.84
2026-03-31,E061,Purchasing,,0,6458.33,0,775.0,319.69,494.06,322.92,142.5,4404.16
2026-03-31,E062,Purchasing,,0,8791.67,0,1055.0,435.19,672.56,527.5,0,6101.42
2026-03-31,E063,Purchasing,,0,12041.67,0,1445.0,596.06,921.19,722.5,410.0,7946.92
2026-03-31,E064,Sales,,0,7583.33,0,910.0,375.37,580.12,0.0,0,5717.84
2026-03-31,E065,Sales,,0,5333.33,0,640.0,264.0,408.0,160.0,142.5,3718.83
2026-03-31,E066,Sales,,0,12583.33,0,1510.0,622.87,962.62,755.0,410.0,8322.84
2026-03-31,E067,Sales,,0,8083.33,0,970.0,400.12,618.37,485.0,285.0,5324.84
2026-03-31,E068,Sales,,0,6958.33,0,835.0,344.44,532.31,417.5,410.0,4419.08
2026-03-31,E069,Sales,,0,6791.67,0,815.0,336.19,519.56,339.58,285.0,4496.34
2026-03-31,E070,Sales,,0,10791.67,0,1295.0,534.19,825.56,323.75,410.0,7403.17
2026-03-31,E071,Sales,,0,13083.33,0,1570.0,647.62,1000.87,0.0,142.5,9722.34
2026-03-31,E072,Sales,,0,5625.0,0,675.0,278.44,430.31,281.25,142.5,3817.5
2026-03-31,E073,Sales,,0,8791.67,0,1055.0,435.19,672.56,439.58,142.5,6046.84
2026-03-31,E074,Sales,,0,11833.33,0,1420.0,585.75,905.25,355.0,142.5,8424.83
2026-03-31,E075,Sales,,0,4458.33,0,535.0,220.69,341.06,0.0,142.5,3219.08
2026-03-31,E076,Warehouse,173.3,12.0,4701.38,459.0,564.17,232.72,359.66,282.08,410.0,2852.75
2026-03-31,E077,Warehouse,173.3,14.0,6983.79,693.0,838.05,345.7,534.26,419.03,410.0,4436.75
2026-03-31,E078,Warehouse,173.3,13.0,5137.36,497.25,616.48,254.3,393.01,256.87,0,3616.7
2026-03-31,E079,Warehouse,173.3,8.0,4277.16,267.0,513.26,211.72,327.2,128.31,410.0,2686.67
2026-03-31,E080,Warehouse,173.3,7.0,5224.07,307.12,626.89,258.59,399.64,0.0,410.0,3528.95
2026-03-31,E081,Warehouse,173.3,13.0,4078.37,375.38,489.4,201.88,312.0,203.92,410.0,2461.17
2026-03-31,E082,Warehouse,173.3,15.0,6194.53,731.25,743.34,306.63,473.88,371.67,285.0,4014.01
2026-03-31,E083,Warehouse,173.3,20.0,6248.58,930.0,749.83,309.3,478.02,374.91,0,4336.52
2026-03-31,E084,Maintenance,173.3,22.0,4568.01,701.25,548.16,226.12,349.45,0.0,285.0,3159.28
2026-03-31,E085,Maintenance,173.3,15.0,4765.02,562.5,571.8,235.87,364.52,142.95,142.5,3307.38
2026-03-31,E086,Maintenance,173.3,22.0,6601.6,1056.0,792.19,326.78,505.02,330.08,410.0,4237.53
2026-03-31,E087,Maintenance,173.3,19.0,7166.69,954.75,860.0,354.75,548.25,215.0,0,5188.69
2026-03-31,E088,Engineering,,0,8750.0,0,1050.0,433.12,669.38,262.5,0,6335.0
2026-03-31,E089,Engineering,,0,8125.0,0,975.0,402.19,621.56,243.75,142.5,5740.0
2026-03-31,E090,Engineering,,0,10833.33,0,1300.0,536.25,828.75,541.67,285.0,7341.66
2026-03-31,E091,Engineering,,0,7125.0,0,855.0,352.69,545.06,213.75,410.0,4748.5
2026-03-31,E092,Engineering,,0,13083.33,0,1570.0,647.62,1000.87,785.0,410.0,8669.84
2026-03-31,E093,Engineering,,0,6333.33,0,760.0,313.5,484.5,190.0,410.0,4175.33
2026-03-31,E094,Operations,173.3,15.0,4060.66,483.75,487.28,201.0,310.64,203.03,142.5,2716.21
2026-03-31,E095,Operations,173.3,4.0,4051.94,121.5,486.23,200.57,309.97,202.6,0,2852.57
2026-03-31,E096,HR,,0,6583.33,0,790.0,325.87,503.62,197.5,410.0,4356.34
2026-03-31,E097,HR,,0,4416.67,0,530.0,218.63,337.88,220.83,410.0,2699.33
2026-03-31,E098,IT,,0,9375.0,0,1125.0,464.06,717.19,281.25,410.0,6377.5
2026-03-31,E099,Warehouse,173.3,8.0,5182.56,315.0,621.91,256.54,396.47,155.48,0,3752.16
2026-03-31,E100,Warehouse,173.3,2.0,4139.27,69.75,496.71,204.89,316.65,206.96,285.0,2629.06
2026-03-31,E102,Warehouse,173.3,10.0,4670.51,390.0,560.46,231.19,357.29,280.23,142.5,3098.84
2026-03-31,E103,Warehouse,173.3,14.0,7089.61,703.5,850.75,350.94,542.36,212.69,410.0,4722.87
2026-03-31,E104,Warehouse,173.3,9.0,6175.98,401.62,741.12,305.71,472.46,0.0,0,4656.69
2026-03-31,E105,Warehouse,173.3,9.0,5644.54,411.75,677.34,279.4,431.81,0.0,142.5,4113.49
2026-03-31,E106,Warehouse,173.3,22.0,5490.72,849.75,658.89,271.79,420.04,329.44,285.0,3525.56
